S.D.,Counts,seed,tournament_type
2.9,2,512,norm_mdr_sd_max
3,2,512,norm_mdr_sd_max
0.5,267,64,norm_mdr_sd_max
0.6,261,64,norm_mdr_sd_max
0.7,251,64,norm_mdr_sd_max
0.8,242,64,norm_mdr_sd_max
0.9,227,64,norm_mdr_sd_max
1,197,64,norm_mdr_sd_max
1.1,188,64,norm_mdr_sd_max
1.2,156,64,norm_mdr_sd_max
1.3,149,64,norm_mdr_sd_max
1.4,125,64,norm_mdr_sd_max
1.5,106,64,norm_mdr_sd_max
1.6,99,64,norm_mdr_sd_max
1.7,81,64,norm_mdr_sd_max
1.8,67,64,norm_mdr_sd_max
1.9,50,64,norm_mdr_sd_max
2,28,64,norm_mdr_sd_max
2.1,24,64,norm_mdr_sd_max
2.2,15,64,norm_mdr_sd_max
2.3,9,64,norm_mdr_sd_max
2.4,4,64,norm_mdr_sd_max
2.5,3,64,norm_mdr_sd_max
2.6,3,64,norm_mdr_sd_max
2.7,2,64,norm_mdr_sd_max
2.8,2,64,norm_mdr_sd_max
2.9,0,64,norm_mdr_sd_max
3,0,64,norm_mdr_sd_max
0.5,250,8,norm_mdr_sd_max
0.6,248,8,norm_mdr_sd_max
0.7,236,8,norm_mdr_sd_max
0.8,212,8,norm_mdr_sd_max
0.9,201,8,norm_mdr_sd_max
1,199,8,norm_mdr_sd_max
1.1,178,8,norm_mdr_sd_max
1.2,162,8,norm_mdr_sd_max
1.3,151,8,norm_mdr_sd_max
1.4,139,8,norm_mdr_sd_max
1.5,103,8,norm_mdr_sd_max
1.6,89,8,norm_mdr_sd_max
1.7,91,8,norm_mdr_sd_max
1.8,70,8,norm_mdr_sd_max
1.9,56,8,norm_mdr_sd_max
2,26,8,norm_mdr_sd_max
2.1,16,8,norm_mdr_sd_max
2.2,12,8,norm_mdr_sd_max
2.3,6,8,norm_mdr_sd_max
2.4,8,8,norm_mdr_sd_max
2.5,9,8,norm_mdr_sd_max
2.6,7,8,norm_mdr_sd_max
2.7,8,8,norm_mdr_sd_max
2.8,4,8,norm_mdr_sd_max
2.9,0,8,norm_mdr_sd_max
3,0,8,norm_mdr_sd_max
0.5,288,1024,pareto_dr_min
0.6,283,1024,pareto_dr_min
0.7,265,1024,pareto_dr_min
0.8,247,1024,pareto_dr_min
0.9,205,1024,pareto_dr_min
1,182,1024,pareto_dr_min
1.1,169,1024,pareto_dr_min
1.2,146,1024,pareto_dr_min
1.3,153,1024,pareto_dr_min
1.4,131,1024,pareto_dr_min
1.5,104,1024,pareto_dr_min
1.6,85,1024,pareto_dr_min
1.7,57,1024,pareto_dr_min
1.8,50,1024,pareto_dr_min
1.9,38,1024,pareto_dr_min
2,32,1024,pareto_dr_min
2.1,28,1024,pareto_dr_min
2.2,21,1024,pareto_dr_min
2.3,11,1024,pareto_dr_min
2.4,10,1024,pareto_dr_min
2.5,10,1024,pareto_dr_min
2.6,5,1024,pareto_dr_min
2.7,5,1024,pareto_dr_min
2.8,3,1024,pareto_dr_min
2.9,4,1024,pareto_dr_min
3,1,1024,pareto_dr_min
0.5,294,128,pareto_dr_min
0.6,269,128,pareto_dr_min
0.7,260,128,pareto_dr_min
0.8,245,128,pareto_dr_min
0.9,221,128,pareto_dr_min
1,201,128,pareto_dr_min
1.1,180,128,pareto_dr_min
1.2,165,128,pareto_dr_min
1.3,154,128,pareto_dr_min
1.4,120,128,pareto_dr_min
1.5,100,128,pareto_dr_min
1.6,72,128,pareto_dr_min
1.7,70,128,pareto_dr_min
1.8,52,128,pareto_dr_min
1.9,45,128,pareto_dr_min
2,27,128,pareto_dr_min
2.1,18,128,pareto_dr_min
2.2,16,128,pareto_dr_min
2.3,5,128,pareto_dr_min
2.4,8,128,pareto_dr_min
2.5,6,128,pareto_dr_min
2.6,4,128,pareto_dr_min
2.7,3,128,pareto_dr_min
2.8,1,128,pareto_dr_min
2.9,0,128,pareto_dr_min
3,0,128,pareto_dr_min
0.5,271,16,pareto_dr_min
0.6,256,16,pareto_dr_min
0.7,246,16,pareto_dr_min
0.8,242,16,pareto_dr_min
0.9,227,16,pareto_dr_min
1,218,16,pareto_dr_min
1.1,195,16,pareto_dr_min
1.2,183,16,pareto_dr_min
1.3,149,16,pareto_dr_min
1.4,135,16,pareto_dr_min
1.5,110,16,pareto_dr_min
1.6,100,16,pareto_dr_min
1.7,78,16,pareto_dr_min
1.8,62,16,pareto_dr_min
1.9,51,16,pareto_dr_min
2,39,16,pareto_dr_min
2.1,26,16,pareto_dr_min
2.2,21,16,pareto_dr_min
2.3,9,16,pareto_dr_min
2.4,4,16,pareto_dr_min
2.5,3,16,pareto_dr_min
2.6,3,16,pareto_dr_min
2.7,5,16,pareto_dr_min
2.8,6,16,pareto_dr_min
2.9,4,16,pareto_dr_min
3,3,16,pareto_dr_min
0.5,254,256,pareto_dr_min
0.6,255,256,pareto_dr_min
0.7,278,256,pareto_dr_min
0.8,279,256,pareto_dr_min
0.9,257,256,pareto_dr_min
1,248,256,pareto_dr_min
1.1,203,256,pareto_dr_min
1.2,195,256,pareto_dr_min
1.3,176,256,pareto_dr_min
1.4,138,256,pareto_dr_min
1.5,124,256,pareto_dr_min
1.6,102,256,pareto_dr_min
1.7,95,256,pareto_dr_min
1.8,62,256,pareto_dr_min
1.9,43,256,pareto_dr_min
2,32,256,pareto_dr_min
2.1,26,256,pareto_dr_min
2.2,12,256,pareto_dr_min
2.3,4,256,pareto_dr_min
2.4,0,256,pareto_dr_min
2.5,0,256,pareto_dr_min
2.6,0,256,pareto_dr_min
2.7,0,256,pareto_dr_min
2.8,0,256,pareto_dr_min
2.9,0,256,pareto_dr_min
3,0,256,pareto_dr_min
0.5,310,2,pareto_dr_min
0.6,292,2,pareto_dr_min
0.7,262,2,pareto_dr_min
0.8,259,2,pareto_dr_min
0.9,262,2,pareto_dr_min
1,224,2,pareto_dr_min
1.1,220,2,pareto_dr_min
1.2,178,2,pareto_dr_min
1.3,146,2,pareto_dr_min
1.4,131,2,pareto_dr_min
1.5,123,2,pareto_dr_min
1.6,115,2,pareto_dr_min
1.7,83,2,pareto_dr_min
1.8,61,2,pareto_dr_min
1.9,62,2,pareto_dr_min
2,43,2,pareto_dr_min
2.1,29,2,pareto_dr_min
2.2,28,2,pareto_dr_min
2.3,13,2,pareto_dr_min
2.4,12,2,pareto_dr_min
2.5,12,2,pareto_dr_min
2.6,3,2,pareto_dr_min
2.7,1,2,pareto_dr_min
2.8,1,2,pareto_dr_min
2.9,1,2,pareto_dr_min
3,0,2,pareto_dr_min
0.5,252,32,pareto_dr_min
0.6,249,32,pareto_dr_min
0.7,249,32,pareto_dr_min
0.8,237,32,pareto_dr_min
0.9,196,32,pareto_dr_min
1,187,32,pareto_dr_min
1.1,172,32,pareto_dr_min
1.2,165,32,pareto_dr_min
1.3,169,32,pareto_dr_min
1.4,130,32,pareto_dr_min
1.5,92,32,pareto_dr_min
1.6,85,32,pareto_dr_min
1.7,67,32,pareto_dr_min
1.8,53,32,pareto_dr_min
1.9,37,32,pareto_dr_min
2,30,32,pareto_dr_min
2.1,17,32,pareto_dr_min
2.2,15,32,pareto_dr_min
2.3,8,32,pareto_dr_min
2.4,8,32,pareto_dr_min
2.5,7,32,pareto_dr_min
2.6,8,32,pareto_dr_min
2.7,2,32,pareto_dr_min
2.8,6,32,pareto_dr_min
2.9,4,32,pareto_dr_min
3,3,32,pareto_dr_min
0.5,303,4,pareto_dr_min
0.6,290,4,pareto_dr_min
0.7,257,4,pareto_dr_min
0.8,235,4,pareto_dr_min
0.9,213,4,pareto_dr_min
1,209,4,pareto_dr_min
1.1,178,4,pareto_dr_min
1.2,177,4,pareto_dr_min
1.3,165,4,pareto_dr_min
1.4,142,4,pareto_dr_min
1.5,106,4,pareto_dr_min
1.6,93,4,pareto_dr_min
1.7,85,4,pareto_dr_min
1.8,70,4,pareto_dr_min
1.9,58,4,pareto_dr_min
2,44,4,pareto_dr_min
2.1,33,4,pareto_dr_min
2.2,21,4,pareto_dr_min
2.3,10,4,pareto_dr_min
2.4,6,4,pareto_dr_min
2.5,5,4,pareto_dr_min
2.6,5,4,pareto_dr_min
2.7,4,4,pareto_dr_min
2.8,0,4,pareto_dr_min
2.9,0,4,pareto_dr_min
3,0,4,pareto_dr_min
0.5,260,512,pareto_dr_min
0.6,257,512,pareto_dr_min
0.7,248,512,pareto_dr_min
0.8,224,512,pareto_dr_min
0.9,206,512,pareto_dr_min
1,174,512,pareto_dr_min
1.1,153,512,pareto_dr_min
1.2,139,512,pareto_dr_min
1.3,139,512,pareto_dr_min
1.4,135,512,pareto_dr_min
1.5,100,512,pareto_dr_min
1.6,88,512,pareto_dr_min
1.7,83,512,pareto_dr_min
1.8,81,512,pareto_dr_min
1.9,60,512,pareto_dr_min
2,35,512,pareto_dr_min
2.1,24,512,pareto_dr_min
2.2,13,512,pareto_dr_min
2.3,9,512,pareto_dr_min
2.4,12,512,pareto_dr_min
2.5,7,512,pareto_dr_min
2.6,5,512,pareto_dr_min
2.7,1,512,pareto_dr_min
2.8,0,512,pareto_dr_min
2.9,0,512,pareto_dr_min
3,0,512,pareto_dr_min
0.5,288,64,pareto_dr_min
0.6,272,64,pareto_dr_min
0.7,261,64,pareto_dr_min
0.8,247,64,pareto_dr_min
0.9,252,64,pareto_dr_min
1,227,64,pareto_dr_min
1.1,197,64,pareto_dr_min
1.2,194,64,pareto_dr_min
1.3,164,64,pareto_dr_min
1.4,127,64,pareto_dr_min
1.5,110,64,pareto_dr_min
1.6,93,64,pareto_dr_min
1.7,87,64,pareto_dr_min
1.8,56,64,pareto_dr_min
1.9,39,64,pareto_dr_min
2,27,64,pareto_dr_min
2.1,24,64,pareto_dr_min
2.2,18,64,pareto_dr_min
2.3,7,64,pareto_dr_min
2.4,4,64,pareto_dr_min
2.5,3,64,pareto_dr_min
2.6,6,64,pareto_dr_min
2.7,8,64,pareto_dr_min
2.8,1,64,pareto_dr_min
2.9,1,64,pareto_dr_min
3,0,64,pareto_dr_min
0.5,275,8,pareto_dr_min
0.6,270,8,pareto_dr_min
0.7,237,8,pareto_dr_min
0.8,222,8,pareto_dr_min
0.9,202,8,pareto_dr_min
1,209,8,pareto_dr_min
1.1,190,8,pareto_dr_min
1.2,177,8,pareto_dr_min
1.3,149,8,pareto_dr_min
1.4,126,8,pareto_dr_min
1.5,116,8,pareto_dr_min
1.6,100,8,pareto_dr_min
1.7,73,8,pareto_dr_min
1.8,59,8,pareto_dr_min
1.9,53,8,pareto_dr_min
2,39,8,pareto_dr_min
2.1,25,8,pareto_dr_min
2.2,14,8,pareto_dr_min
2.3,10,8,pareto_dr_min
2.4,14,8,pareto_dr_min
2.5,9,8,pareto_dr_min
2.6,8,8,pareto_dr_min
2.7,2,8,pareto_dr_min
2.8,0,8,pareto_dr_min
2.9,0,8,pareto_dr_min
3,0,8,pareto_dr_min
0.5,267,1024,pareto_m_min
0.6,266,1024,pareto_m_min
0.7,236,1024,pareto_m_min
0.8,213,1024,pareto_m_min
0.9,213,1024,pareto_m_min
1,186,1024,pareto_m_min
1.1,166,1024,pareto_m_min
1.2,163,1024,pareto_m_min
1.3,126,1024,pareto_m_min
1.4,116,1024,pareto_m_min
1.5,107,1024,pareto_m_min
1.6,85,1024,pareto_m_min
1.7,72,1024,pareto_m_min
1.8,71,1024,pareto_m_min
1.9,56,1024,pareto_m_min
2,42,1024,pareto_m_min
2.1,29,1024,pareto_m_min
2.2,24,1024,pareto_m_min
2.3,12,1024,pareto_m_min
2.4,7,1024,pareto_m_min
2.5,5,1024,pareto_m_min
2.6,2,1024,pareto_m_min
2.7,1,1024,pareto_m_min
2.8,0,1024,pareto_m_min
2.9,0,1024,pareto_m_min
3,0,1024,pareto_m_min
0.5,250,128,pareto_m_min
0.6,247,128,pareto_m_min
0.7,236,128,pareto_m_min
0.8,231,128,pareto_m_min
0.9,216,128,pareto_m_min
1,191,128,pareto_m_min
1.1,172,128,pareto_m_min
1.2,137,128,pareto_m_min
1.3,106,128,pareto_m_min
1.4,107,128,pareto_m_min
1.5,94,128,pareto_m_min
1.6,83,128,pareto_m_min
1.7,78,128,pareto_m_min
1.8,58,128,pareto_m_min
1.9,48,128,pareto_m_min
2,31,128,pareto_m_min
2.1,29,128,pareto_m_min
2.2,19,128,pareto_m_min
2.3,5,128,pareto_m_min
2.4,4,128,pareto_m_min
2.5,0,128,pareto_m_min
2.6,0,128,pareto_m_min
2.7,0,128,pareto_m_min
2.8,0,128,pareto_m_min
2.9,0,128,pareto_m_min
3,0,128,pareto_m_min
0.5,291,16,pareto_m_min
0.6,276,16,pareto_m_min
0.7,272,16,pareto_m_min
0.8,243,16,pareto_m_min
0.9,231,16,pareto_m_min
1,218,16,pareto_m_min
1.1,210,16,pareto_m_min
1.2,185,16,pareto_m_min
1.3,179,16,pareto_m_min
1.4,138,16,pareto_m_min
1.5,115,16,pareto_m_min
1.6,88,16,pareto_m_min
1.7,71,16,pareto_m_min
1.8,58,16,pareto_m_min
1.9,50,16,pareto_m_min
2,38,16,pareto_m_min
2.1,30,16,pareto_m_min
2.2,22,16,pareto_m_min
2.3,20,16,pareto_m_min
2.4,16,16,pareto_m_min
2.5,7,16,pareto_m_min
2.6,2,16,pareto_m_min
2.7,0,16,pareto_m_min
2.8,0,16,pareto_m_min
2.9,0,16,pareto_m_min
3,0,16,pareto_m_min
0.5,244,256,pareto_m_min
0.6,237,256,pareto_m_min
0.7,237,256,pareto_m_min
0.8,225,256,pareto_m_min
0.9,217,256,pareto_m_min
1,194,256,pareto_m_min
1.1,173,256,pareto_m_min
1.2,162,256,pareto_m_min
1.3,136,256,pareto_m_min
1.4,118,256,pareto_m_min
1.5,114,256,pareto_m_min
1.6,86,256,pareto_m_min
1.7,76,256,pareto_m_min
1.8,67,256,pareto_m_min
1.9,44,256,pareto_m_min
2,30,256,pareto_m_min
2.1,22,256,pareto_m_min
2.2,16,256,pareto_m_min
2.3,17,256,pareto_m_min
2.4,14,256,pareto_m_min
2.5,7,256,pareto_m_min
2.6,9,256,pareto_m_min
2.7,5,256,pareto_m_min
2.8,6,256,pareto_m_min
2.9,1,256,pareto_m_min
3,0,256,pareto_m_min
0.5,296,2,pareto_m_min
0.6,283,2,pareto_m_min
0.7,252,2,pareto_m_min
0.8,256,2,pareto_m_min
0.9,239,2,pareto_m_min
1,217,2,pareto_m_min
1.1,195,2,pareto_m_min
1.2,162,2,pareto_m_min
1.3,131,2,pareto_m_min
1.4,137,2,pareto_m_min
1.5,130,2,pareto_m_min
1.6,107,2,pareto_m_min
1.7,88,2,pareto_m_min
1.8,68,2,pareto_m_min
1.9,54,2,pareto_m_min
2,34,2,pareto_m_min
2.1,27,2,pareto_m_min
2.2,21,2,pareto_m_min
2.3,15,2,pareto_m_min
2.4,7,2,pareto_m_min
2.5,6,2,pareto_m_min
2.6,1,2,pareto_m_min
2.7,1,2,pareto_m_min
2.8,1,2,pareto_m_min
2.9,0,2,pareto_m_min
3,0,2,pareto_m_min
0.5,230,32,pareto_m_min
0.6,231,32,pareto_m_min
0.7,243,32,pareto_m_min
0.8,234,32,pareto_m_min
0.9,200,32,pareto_m_min
1,216,32,pareto_m_min
1.1,198,32,pareto_m_min
1.2,159,32,pareto_m_min
1.3,159,32,pareto_m_min
1.4,139,32,pareto_m_min
1.5,115,32,pareto_m_min
1.6,94,32,pareto_m_min
1.7,76,32,pareto_m_min
1.8,69,32,pareto_m_min
1.9,48,32,pareto_m_min
2,31,32,pareto_m_min
2.1,24,32,pareto_m_min
2.2,17,32,pareto_m_min
2.3,12,32,pareto_m_min
2.4,2,32,pareto_m_min
2.5,0,32,pareto_m_min
2.6,0,32,pareto_m_min
2.7,0,32,pareto_m_min
2.8,0,32,pareto_m_min
2.9,0,32,pareto_m_min
3,0,32,pareto_m_min
0.5,283,4,pareto_m_min
0.6,267,4,pareto_m_min
0.7,253,4,pareto_m_min
0.8,263,4,pareto_m_min
0.9,238,4,pareto_m_min
1,218,4,pareto_m_min
1.1,178,4,pareto_m_min
1.2,157,4,pareto_m_min
1.3,132,4,pareto_m_min
1.4,110,4,pareto_m_min
1.5,104,4,pareto_m_min
1.6,76,4,pareto_m_min
1.7,66,4,pareto_m_min
1.8,41,4,pareto_m_min
1.9,47,4,pareto_m_min
2,30,4,pareto_m_min
2.1,23,4,pareto_m_min
2.2,23,4,pareto_m_min
2.3,16,4,pareto_m_min
2.4,14,4,pareto_m_min
2.5,15,4,pareto_m_min
2.6,11,4,pareto_m_min
2.7,4,4,pareto_m_min
2.8,0,4,pareto_m_min
2.9,0,4,pareto_m_min
3,0,4,pareto_m_min
0.5,270,512,pareto_m_min
0.6,288,512,pareto_m_min
0.7,293,512,pareto_m_min
0.8,282,512,pareto_m_min
0.9,256,512,pareto_m_min
1,228,512,pareto_m_min
1.1,233,512,pareto_m_min
1.2,197,512,pareto_m_min
1.3,173,512,pareto_m_min
1.4,138,512,pareto_m_min
1.5,127,512,pareto_m_min
1.6,96,512,pareto_m_min
1.7,72,512,pareto_m_min
1.8,66,512,pareto_m_min
1.9,51,512,pareto_m_min
2,38,512,pareto_m_min
2.1,30,512,pareto_m_min
2.2,22,512,pareto_m_min
2.3,16,512,pareto_m_min
2.4,9,512,pareto_m_min
2.5,8,512,pareto_m_min
2.6,7,512,pareto_m_min
2.7,6,512,pareto_m_min
2.8,4,512,pareto_m_min
2.9,3,512,pareto_m_min
3,3,512,pareto_m_min
0.5,262,64,pareto_m_min
0.6,264,64,pareto_m_min
0.7,265,64,pareto_m_min
0.8,236,64,pareto_m_min
0.9,204,64,pareto_m_min
1,197,64,pareto_m_min
1.1,197,64,pareto_m_min
1.2,176,64,pareto_m_min
1.3,150,64,pareto_m_min
1.4,125,64,pareto_m_min
1.5,109,64,pareto_m_min
1.6,82,64,pareto_m_min
1.7,58,64,pareto_m_min
1.8,45,64,pareto_m_min
1.9,29,64,pareto_m_min
2,17,64,pareto_m_min
2.1,12,64,pareto_m_min
2.2,4,64,pareto_m_min
2.3,5,64,pareto_m_min
2.4,4,64,pareto_m_min
2.5,5,64,pareto_m_min
2.6,12,64,pareto_m_min
2.7,10,64,pareto_m_min
2.8,6,64,pareto_m_min
2.9,4,64,pareto_m_min
3,3,64,pareto_m_min
0.5,245,8,pareto_m_min
0.6,233,8,pareto_m_min
0.7,225,8,pareto_m_min
0.8,221,8,pareto_m_min
0.9,196,8,pareto_m_min
1,175,8,pareto_m_min
1.1,157,8,pareto_m_min
1.2,143,8,pareto_m_min
1.3,138,8,pareto_m_min
1.4,125,8,pareto_m_min
1.5,116,8,pareto_m_min
1.6,119,8,pareto_m_min
1.7,80,8,pareto_m_min
1.8,60,8,pareto_m_min
1.9,40,8,pareto_m_min
2,34,8,pareto_m_min
2.1,27,8,pareto_m_min
2.2,18,8,pareto_m_min
2.3,7,8,pareto_m_min
2.4,5,8,pareto_m_min
2.5,2,8,pareto_m_min
2.6,1,8,pareto_m_min
2.7,0,8,pareto_m_min
2.8,0,8,pareto_m_min
2.9,0,8,pareto_m_min
3,0,8,pareto_m_min
0.5,216,1024,pareto_mdr_min
0.6,225,1024,pareto_mdr_min
0.7,219,1024,pareto_mdr_min
0.8,186,1024,pareto_mdr_min
0.9,170,1024,pareto_mdr_min
1,177,1024,pareto_mdr_min
1.1,187,1024,pareto_mdr_min
1.2,166,1024,pareto_mdr_min
1.3,150,1024,pareto_mdr_min
1.4,138,1024,pareto_mdr_min
1.5,97,1024,pareto_mdr_min
1.6,67,1024,pareto_mdr_min
1.7,51,1024,pareto_mdr_min
1.8,48,1024,pareto_mdr_min
1.9,34,1024,pareto_mdr_min
2,21,1024,pareto_mdr_min
2.1,17,1024,pareto_mdr_min
2.2,18,1024,pareto_mdr_min
2.3,15,1024,pareto_mdr_min
2.4,13,1024,pareto_mdr_min
2.5,10,1024,pareto_mdr_min
2.6,7,1024,pareto_mdr_min
2.7,2,1024,pareto_mdr_min
2.8,1,1024,pareto_mdr_min
2.9,0,1024,pareto_mdr_min
3,0,1024,pareto_mdr_min
0.5,256,128,pareto_mdr_min
0.6,258,128,pareto_mdr_min
0.7,235,128,pareto_mdr_min
0.8,223,128,pareto_mdr_min
0.9,217,128,pareto_mdr_min
1,208,128,pareto_mdr_min
1.1,177,128,pareto_mdr_min
1.2,171,128,pareto_mdr_min
1.3,153,128,pareto_mdr_min
1.4,149,128,pareto_mdr_min
1.5,137,128,pareto_mdr_min
1.6,118,128,pareto_mdr_min
1.7,96,128,pareto_mdr_min
1.8,74,128,pareto_mdr_min
1.9,40,128,pareto_mdr_min
2,33,128,pareto_mdr_min
2.1,28,128,pareto_mdr_min
2.2,14,128,pareto_mdr_min
2.3,11,128,pareto_mdr_min
2.4,4,128,pareto_mdr_min
2.5,2,128,pareto_mdr_min
2.6,0,128,pareto_mdr_min
2.7,0,128,pareto_mdr_min
2.8,0,128,pareto_mdr_min
2.9,0,128,pareto_mdr_min
3,0,128,pareto_mdr_min
0.5,286,16,pareto_mdr_min
0.6,262,16,pareto_mdr_min
0.7,231,16,pareto_mdr_min
0.8,199,16,pareto_mdr_min
0.9,197,16,pareto_mdr_min
1,173,16,pareto_mdr_min
1.1,159,16,pareto_mdr_min
1.2,121,16,pareto_mdr_min
1.3,127,16,pareto_mdr_min
1.4,105,16,pareto_mdr_min
1.5,90,16,pareto_mdr_min
1.6,87,16,pareto_mdr_min
1.7,79,16,pareto_mdr_min
1.8,68,16,pareto_mdr_min
1.9,48,16,pareto_mdr_min
2,38,16,pareto_mdr_min
2.1,27,16,pareto_mdr_min
2.2,17,16,pareto_mdr_min
2.3,12,16,pareto_mdr_min
2.4,12,16,pareto_mdr_min
2.5,12,16,pareto_mdr_min
2.6,5,16,pareto_mdr_min
2.7,3,16,pareto_mdr_min
2.8,2,16,pareto_mdr_min
2.9,1,16,pareto_mdr_min
3,1,16,pareto_mdr_min
0.5,259,256,pareto_mdr_min
0.6,257,256,pareto_mdr_min
0.7,220,256,pareto_mdr_min
0.8,219,256,pareto_mdr_min
0.9,210,256,pareto_mdr_min
1,192,256,pareto_mdr_min
1.1,191,256,pareto_mdr_min
1.2,169,256,pareto_mdr_min
1.3,159,256,pareto_mdr_min
1.4,141,256,pareto_mdr_min
1.5,110,256,pareto_mdr_min
1.6,96,256,pareto_mdr_min
1.7,92,256,pareto_mdr_min
1.8,81,256,pareto_mdr_min
1.9,57,256,pareto_mdr_min
2,41,256,pareto_mdr_min
2.1,19,256,pareto_mdr_min
2.2,12,256,pareto_mdr_min
2.3,7,256,pareto_mdr_min
2.4,4,256,pareto_mdr_min
2.5,3,256,pareto_mdr_min
2.6,5,256,pareto_mdr_min
2.7,2,256,pareto_mdr_min
2.8,1,256,pareto_mdr_min
2.9,0,256,pareto_mdr_min
3,0,256,pareto_mdr_min
0.5,307,2,pareto_mdr_min
0.6,245,2,pareto_mdr_min
0.7,227,2,pareto_mdr_min
0.8,197,2,pareto_mdr_min
0.9,162,2,pareto_mdr_min
1,169,2,pareto_mdr_min
1.1,153,2,pareto_mdr_min
1.2,139,2,pareto_mdr_min
1.3,114,2,pareto_mdr_min
1.4,104,2,pareto_mdr_min
1.5,93,2,pareto_mdr_min
1.6,72,2,pareto_mdr_min
1.7,63,2,pareto_mdr_min
1.8,40,2,pareto_mdr_min
1.9,40,2,pareto_mdr_min
2,35,2,pareto_mdr_min
2.1,36,2,pareto_mdr_min
2.2,25,2,pareto_mdr_min
2.3,25,2,pareto_mdr_min
2.4,21,2,pareto_mdr_min
2.5,17,2,pareto_mdr_min
2.6,10,2,pareto_mdr_min
2.7,7,2,pareto_mdr_min
2.8,4,2,pareto_mdr_min
2.9,1,2,pareto_mdr_min
3,1,2,pareto_mdr_min
0.5,238,32,pareto_mdr_min
0.6,217,32,pareto_mdr_min
0.7,199,32,pareto_mdr_min
0.8,196,32,pareto_mdr_min
0.9,194,32,pareto_mdr_min
1,188,32,pareto_mdr_min
1.1,169,32,pareto_mdr_min
1.2,151,32,pareto_mdr_min
1.3,123,32,pareto_mdr_min
1.4,112,32,pareto_mdr_min
1.5,95,32,pareto_mdr_min
1.6,70,32,pareto_mdr_min
1.7,64,32,pareto_mdr_min
1.8,54,32,pareto_mdr_min
1.9,40,32,pareto_mdr_min
2,43,32,pareto_mdr_min
2.1,23,32,pareto_mdr_min
2.2,24,32,pareto_mdr_min
2.3,14,32,pareto_mdr_min
2.4,7,32,pareto_mdr_min
2.5,5,32,pareto_mdr_min
2.6,3,32,pareto_mdr_min
2.7,3,32,pareto_mdr_min
2.8,0,32,pareto_mdr_min
2.9,0,32,pareto_mdr_min
3,0,32,pareto_mdr_min
0.5,305,4,pareto_mdr_min
0.6,308,4,pareto_mdr_min
0.7,263,4,pareto_mdr_min
0.8,254,4,pareto_mdr_min
0.9,226,4,pareto_mdr_min
1,190,4,pareto_mdr_min
1.1,170,4,pareto_mdr_min
1.2,146,4,pareto_mdr_min
1.3,123,4,pareto_mdr_min
1.4,118,4,pareto_mdr_min
1.5,99,4,pareto_mdr_min
1.6,88,4,pareto_mdr_min
1.7,62,4,pareto_mdr_min
1.8,49,4,pareto_mdr_min
1.9,50,4,pareto_mdr_min
2,42,4,pareto_mdr_min
2.1,33,4,pareto_mdr_min
2.2,25,4,pareto_mdr_min
2.3,18,4,pareto_mdr_min
2.4,8,4,pareto_mdr_min
2.5,6,4,pareto_mdr_min
2.6,3,4,pareto_mdr_min
2.7,2,4,pareto_mdr_min
2.8,2,4,pareto_mdr_min
2.9,1,4,pareto_mdr_min
3,0,4,pareto_mdr_min
0.5,257,512,pareto_mdr_min
0.6,254,512,pareto_mdr_min
0.7,255,512,pareto_mdr_min
0.8,238,512,pareto_mdr_min
0.9,231,512,pareto_mdr_min
1,205,512,pareto_mdr_min
1.1,180,512,pareto_mdr_min
1.2,151,512,pareto_mdr_min
1.3,136,512,pareto_mdr_min
1.4,120,512,pareto_mdr_min
1.5,113,512,pareto_mdr_min
1.6,86,512,pareto_mdr_min
1.7,80,512,pareto_mdr_min
1.8,74,512,pareto_mdr_min
1.9,51,512,pareto_mdr_min
2,43,512,pareto_mdr_min
2.1,32,512,pareto_mdr_min
2.2,27,512,pareto_mdr_min
2.3,14,512,pareto_mdr_min
2.4,11,512,pareto_mdr_min
2.5,8,512,pareto_mdr_min
2.6,7,512,pareto_mdr_min
2.7,2,512,pareto_mdr_min
2.8,0,512,pareto_mdr_min
2.9,0,512,pareto_mdr_min
3,0,512,pareto_mdr_min
0.5,266,64,pareto_mdr_min
0.6,283,64,pareto_mdr_min
0.7,244,64,pareto_mdr_min
0.8,250,64,pareto_mdr_min
0.9,220,64,pareto_mdr_min
1,197,64,pareto_mdr_min
1.1,169,64,pareto_mdr_min
1.2,145,64,pareto_mdr_min
1.3,148,64,pareto_mdr_min
1.4,132,64,pareto_mdr_min
1.5,101,64,pareto_mdr_min
1.6,86,64,pareto_mdr_min
1.7,81,64,pareto_mdr_min
1.8,56,64,pareto_mdr_min
1.9,46,64,pareto_mdr_min
2,32,64,pareto_mdr_min
2.1,22,64,pareto_mdr_min
2.2,19,64,pareto_mdr_min
2.3,15,64,pareto_mdr_min
2.4,8,64,pareto_mdr_min
2.5,7,64,pareto_mdr_min
2.6,2,64,pareto_mdr_min
2.7,4,64,pareto_mdr_min
2.8,6,64,pareto_mdr_min
2.9,5,64,pareto_mdr_min
3,2,64,pareto_mdr_min
0.5,286,8,pareto_mdr_min
0.6,253,8,pareto_mdr_min
0.7,252,8,pareto_mdr_min
0.8,232,8,pareto_mdr_min
0.9,182,8,pareto_mdr_min
1,172,8,pareto_mdr_min
1.1,157,8,pareto_mdr_min
1.2,141,8,pareto_mdr_min
1.3,142,8,pareto_mdr_min
1.4,131,8,pareto_mdr_min
1.5,115,8,pareto_mdr_min
1.6,92,8,pareto_mdr_min
