,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,29,25,23,23
1,29,25,23,23
2,29,25,24,22
3,28,25,24,23
4,28,24,25,23
5,28,25,25,22
6,28,26,24,22
7,28,25,24,23
8,27,25,24,24
9,27,26,24,23
10,27,27,24,22
11,28,27,24,21
12,27,28,24,21
13,27,29,24,20
14,27,29,24,20
15,28,29,23,20
16,28,29,23,20
17,29,28,23,20
18,29,28,23,20
19,29,28,23,20
20,30,28,22,20
21,29,29,22,20
22,30,28,22,20
23,30,28,21,21
24,29,29,21,21
25,29,29,21,21
26,30,29,21,20
27,30,30,21,19
28,29,30,22,19
29,28,31,22,19
30,29,30,22,19
31,28,30,23,19
32,28,30,23,19
33,28,30,22,20
34,28,30,22,20
35,27,30,22,21
36,27,31,22,20
37,27,31,23,19
38,27,31,23,19
39,26,31,23,20
40,26,30,24,20
41,26,31,23,20
42,26,30,23,21
43,26,31,22,21
44,26,31,22,21
45,25,31,23,21
46,25,30,24,21
47,24,31,24,21
48,24,31,24,21
49,24,30,25,21
50,24,29,26,21
51,25,28,26,21
52,25,29,25,21
53,25,30,25,20
54,24,31,25,20
55,24,30,26,20
56,24,30,26,20
57,24,30,26,20
58,25,29,26,20
59,25,29,26,20
60,24,30,26,20
61,24,30,26,20
62,24,29,27,20
63,24,29,27,20
64,25,29,26,20
65,25,29,26,20
66,25,29,26,20
67,25,30,25,20
68,26,30,25,19
69,26,29,26,19
70,25,29,26,20
71,25,30,26,19
72,25,31,25,19
73,25,32,24,19
74,26,32,23,19
75,26,32,23,19
76,26,32,23,19
77,26,33,22,19
78,26,33,22,19
79,26,33,22,19
80,26,34,22,18
81,25,35,22,18
82,26,35,22,17
83,26,35,22,17
84,26,36,22,16
85,27,35,22,16
86,27,36,21,16
87,27,37,20,16
88,27,37,20,16
89,27,37,20,16
90,27,38,20,15
91,27,37,21,15
92,26,38,21,15
93,27,37,21,15
94,27,36,22,15
95,28,36,21,15
96,29,36,20,15
97,28,36,20,16
98,28,36,21,15
99,29,35,21,15
100,29,35,21,15
101,30,34,21,15
102,30,33,22,15
103,30,33,22,15
104,30,33,22,15
105,30,32,23,15
106,30,33,22,15
107,29,33,23,15
108,29,33,24,14
109,28,34,24,14
110,27,34,25,14
111,27,34,25,14
112,26,34,26,14
113,26,34,27,13
114,25,35,27,13
115,25,36,27,12
116,25,37,26,12
117,25,37,26,12
118,26,36,26,12
119,26,36,26,12
120,26,36,26,12
121,26,37,25,12
122,26,37,25,12
123,26,38,24,12
124,27,38,23,12
125,27,39,22,12
126,26,39,23,12
127,26,39,24,11
128,26,40,24,10
129,26,40,24,10
130,25,41,24,10
131,25,41,24,10
132,25,41,24,10
133,25,41,24,10
134,24,42,24,10
135,24,41,25,10
136,24,42,24,10
137,24,43,23,10
138,24,44,23,9
139,23,44,24,9
140,23,45,23,9
141,23,45,24,8
142,23,46,24,7
143,23,46,24,7
144,24,45,24,7
145,24,45,24,7
146,24,44,25,7
147,24,44,25,7
148,24,44,25,7
149,24,44,25,7
150,24,45,24,7
151,24,45,24,7
152,24,46,23,7
153,24,46,24,6
154,23,46,25,6
155,23,45,26,6
156,24,44,26,6
157,24,44,25,7
158,23,45,25,7
159,23,46,24,7
160,22,46,24,8
161,22,47,24,7
162,22,47,24,7
163,21,48,24,7
164,20,48,25,7
165,20,48,25,7
166,20,47,26,7
167,21,46,26,7
168,21,45,27,7
169,21,44,28,7
170,21,45,27,7
171,20,46,27,7
172,19,47,27,7
173,19,48,26,7
174,19,49,26,6
175,19,48,26,7
176,19,48,27,6
177,19,49,26,6
178,19,49,26,6
