,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,24,23,20,33
1,25,23,19,33
2,25,23,20,32
3,25,23,20,32
4,25,24,20,31
5,25,24,20,31
6,26,24,19,31
7,26,23,20,31
8,26,23,20,31
9,27,23,19,31
10,27,23,19,31
11,28,22,19,31
12,27,22,19,32
13,27,22,18,33
14,28,22,17,33
15,28,21,18,33
16,28,21,19,32
17,27,21,19,33
18,27,21,19,33
19,26,22,19,33
20,26,21,20,33
21,25,21,20,34
22,26,21,19,34
23,26,22,18,34
24,26,22,18,34
25,26,22,18,34
26,26,23,18,33
27,26,23,18,33
28,26,23,18,33
29,26,23,17,34
30,26,24,16,34
31,26,24,17,33
32,26,24,17,33
33,26,24,17,33
34,26,25,17,32
35,26,24,17,33
36,26,25,16,33
37,26,25,16,33
38,26,25,16,33
39,26,25,17,32
40,27,25,17,31
41,26,25,17,32
42,26,25,17,32
43,26,24,17,33
44,27,24,17,32
45,28,24,17,31
46,29,23,17,31
47,29,23,17,31
48,29,22,17,32
49,29,22,17,32
50,28,23,17,32
51,28,23,17,32
52,27,23,17,33
53,28,23,17,32
54,29,23,17,31
55,29,24,17,30
56,29,25,16,30
57,30,25,15,30
58,30,26,15,29
59,29,26,16,29
60,29,26,16,29
61,29,26,16,29
62,28,26,16,30
63,27,26,16,31
64,26,26,17,31
65,27,26,17,30
66,26,26,17,31
67,26,26,16,32
68,26,25,17,32
69,26,25,18,31
70,26,24,18,32
71,25,24,18,33
72,25,24,18,33
73,25,24,18,33
74,25,24,18,33
75,25,24,18,33
76,26,24,17,33
77,26,25,17,32
78,25,25,17,33
79,25,25,18,32
80,26,25,17,32
81,26,24,17,33
82,26,23,17,34
83,26,23,17,34
84,25,24,17,34
85,25,25,16,34
86,24,25,17,34
87,24,24,17,35
88,24,24,17,35
89,24,24,18,34
90,24,24,18,34
91,24,24,17,35
92,23,24,17,36
93,23,23,17,37
94,23,23,17,37
95,23,24,17,36
96,23,24,17,36
97,22,24,18,36
98,22,24,19,35
99,22,24,18,36
100,22,24,19,35
101,22,24,19,35
102,22,23,19,36
103,23,23,18,36
104,23,22,19,36
105,23,22,20,35
106,23,22,20,35
107,22,22,21,35
108,22,22,21,35
109,22,23,21,34
110,22,24,20,34
111,22,24,20,34
112,22,24,19,35
113,22,24,19,35
114,22,23,20,35
115,22,23,19,36
116,22,24,19,35
117,21,24,19,36
118,21,25,19,35
119,21,25,20,34
120,21,25,20,34
121,21,25,20,34
122,21,26,20,33
123,21,26,20,33
124,21,25,21,33
125,21,25,21,33
126,21,24,22,33
127,20,25,22,33
128,20,24,22,34
129,20,23,23,34
130,21,23,23,33
131,21,22,24,33
132,21,22,24,33
133,21,22,25,32
134,22,22,25,31
135,23,22,24,31
136,23,23,23,31
137,22,24,23,31
138,22,24,23,31
139,23,24,22,31
140,23,24,21,32
141,22,24,21,33
142,22,24,21,33
143,21,24,22,33
144,21,24,22,33
145,21,23,22,34
146,21,22,23,34
147,22,22,23,33
148,22,22,24,32
149,22,22,23,33
150,22,22,23,33
151,22,22,22,34
152,22,21,22,35
153,22,21,22,35
154,22,21,22,35
155,22,22,22,34
156,23,22,22,33
157,23,22,23,32
158,24,22,23,31
159,24,22,23,31
160,25,22,22,31
161,25,22,22,31
162,26,22,21,31
163,26,22,21,31
164,25,22,21,32
165,25,22,21,32
166,25,21,22,32
167,26,21,22,31
168,27,21,21,31
169,27,21,22,30
170,26,22,22,30
171,25,22,22,31
172,25,23,21,31
173,25,23,22,30
174,25,24,22,29
175,26,23,22,29
176,27,22,22,29
177,27,23,22,28
178,27,23,22,28
179,27,24,21,28
180,28,24,21,27
181,28,24,21,27
182,28,24,21,27
183,29,23,21,27
184,29,23,22,26
185,28,23,23,26
186,27,23,23,27
187,27,23,23,27
188,27,22,23,28
189,27,22,23,28
190,26,22,23,29
191,26,22,24,28
192,26,22,24,28
193,26,22,24,28
194,26,23,23,28
195,26,23,24,27
196,26,23,24,27
197,26,24,23,27
198,26,25,23,26
199,26,25,23,26
200,27,25,22,26
201,28,25,21,26
202,28,24,22,26
203,29,24,22,25
204,28,24,23,25
205,28,25,22,25
206,27,25,23,25
207,27,25,23,25
208,27,26,23,24
209,26,27,23,24
210,26,27,24,23
211,26,28,23,23
212,25,28,24,23
213,25,28,24,23
214,26,28,24,22
215,26,29,24,21
216,27,29,23,21
217,27,28,24,21
218,27,28,24,21
219,28,28,23,21
220,28,27,24,21
221,28,28,23,21
222,28,29,23,20
223,29,29,22,20
224,28,30,22,20
225,28,29,23,20
226,29,28,23,20
227,28,29,23,20
228,29,29,22,20
229,30,28,22,20
230,29,28,23,20
231,29,28,24,19
232,29,29,24,18
233,29,29,24,18
234,29,30,23,18
235,28,30,23,19
236,28,30,23,19
237,27,30,23,20
238,28,30,23,19
239,28,30,23,19
240,28,29,23,20
241,28,29,22,21
242,28,30,21,21
243,27,31,21,21
244,26,31,22,21
245,27,31,21,21
246,27,31,21,21
247,26,31,22,21
248,26,32,21,21
249,26,32,21,21
250,26,33,21,20
251,26,32,22,20
252,26,32,22,20
