,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2269.0,490.0,2191.0
1,2214.0,1545.0,1191.0
2,2195.0,1508.0,1247.0
3,2186.0,1537.0,1227.0
4,2148.0,1533.0,1269.0
5,2136.0,1521.0,1293.0
6,2126.0,1520.0,1304.0
7,2144.0,1523.0,1283.0
8,2112.0,1532.0,1306.0
9,2039.0,1586.0,1325.0
10,1980.0,1633.0,1337.0
11,1972.0,1650.0,1328.0
12,1967.0,1671.0,1312.0
13,1961.0,1621.0,1368.0
14,2021.0,1558.0,1371.0
15,1997.0,1562.0,1391.0
16,1983.0,1590.0,1377.0
17,2010.0,1578.0,1362.0
18,2029.0,1547.0,1374.0
19,2058.0,1529.0,1363.0
20,2054.0,1532.0,1364.0
21,2074.0,1526.0,1350.0
22,2087.0,1529.0,1334.0
23,2102.0,1506.0,1342.0
24,2093.0,1493.0,1364.0
25,2111.0,1504.0,1335.0
26,2105.0,1516.0,1329.0
27,2132.0,1508.0,1310.0
28,2045.0,1522.0,1383.0
29,2068.0,1555.0,1327.0
30,2068.0,1573.0,1309.0
31,2069.0,1541.0,1340.0
32,2061.0,1520.0,1369.0
33,2081.0,1539.0,1330.0
34,2101.0,1507.0,1342.0
35,2053.0,1535.0,1362.0
36,1992.0,1540.0,1418.0
37,1992.0,1612.0,1346.0
38,2021.0,1586.0,1343.0
39,1961.0,1601.0,1388.0
40,1986.0,1607.0,1357.0
41,2026.0,1588.0,1336.0
42,1983.0,1583.0,1384.0
43,1993.0,1579.0,1378.0
44,1931.0,1639.0,1380.0
45,1933.0,1669.0,1348.0
46,1922.0,1685.0,1343.0
47,1921.0,1711.0,1318.0
48,1910.0,1650.0,1390.0
49,1918.0,1676.0,1356.0
50,1918.0,1706.0,1326.0
51,1850.0,1751.0,1349.0
52,1868.0,1754.0,1328.0
53,1864.0,1771.0,1315.0
54,1891.0,1718.0,1341.0
55,1934.0,1649.0,1367.0
56,1934.0,1621.0,1395.0
57,1891.0,1656.0,1403.0
58,1915.0,1683.0,1352.0
59,1916.0,1652.0,1382.0
60,1906.0,1634.0,1410.0
61,1913.0,1654.0,1383.0
62,1930.0,1639.0,1381.0
63,1960.0,1576.0,1414.0
64,1985.0,1603.0,1362.0
65,1986.0,1588.0,1376.0
66,2038.0,1606.0,1306.0
67,1976.0,1591.0,1383.0
68,1991.0,1600.0,1359.0
69,2003.0,1589.0,1358.0
70,1978.0,1606.0,1366.0
71,2006.0,1590.0,1354.0
72,2022.0,1608.0,1320.0
73,2051.0,1545.0,1354.0
74,2023.0,1552.0,1375.0
75,2034.0,1575.0,1341.0
76,2050.0,1541.0,1359.0
77,2007.0,1580.0,1363.0
78,1931.0,1640.0,1379.0
79,1878.0,1692.0,1380.0
80,1920.0,1713.0,1317.0
81,1861.0,1726.0,1363.0
82,1854.0,1748.0,1348.0
83,1875.0,1681.0,1394.0
84,1928.0,1693.0,1329.0
85,1918.0,1686.0,1346.0
86,1892.0,1684.0,1374.0
