,Mutual_Cooperation,Mutual_Defection,Exploitation
0,3123.0,200.0,1627.0
1,2960.0,1003.0,987.0
2,2901.0,1053.0,996.0
3,2889.0,1059.0,1002.0
4,2850.0,1039.0,1061.0
5,2824.0,1035.0,1091.0
6,2846.0,1050.0,1054.0
7,2811.0,1046.0,1093.0
8,2745.0,1051.0,1154.0
9,2739.0,1085.0,1126.0
10,2664.0,1106.0,1180.0
11,2631.0,1154.0,1165.0
12,2638.0,1139.0,1173.0
13,2609.0,1138.0,1203.0
14,2616.0,1150.0,1184.0
15,2583.0,1148.0,1219.0
16,2560.0,1177.0,1213.0
17,2487.0,1227.0,1236.0
18,2469.0,1270.0,1211.0
19,2469.0,1272.0,1209.0
20,2403.0,1270.0,1277.0
21,2341.0,1327.0,1282.0
22,2347.0,1371.0,1232.0
23,2342.0,1414.0,1194.0
24,2367.0,1392.0,1191.0
25,2355.0,1398.0,1197.0
26,2332.0,1384.0,1234.0
27,2320.0,1373.0,1257.0
28,2346.0,1393.0,1211.0
29,2345.0,1385.0,1220.0
30,2358.0,1367.0,1225.0
31,2377.0,1348.0,1225.0
32,2388.0,1358.0,1204.0
33,2278.0,1377.0,1295.0
34,2312.0,1357.0,1281.0
35,2370.0,1304.0,1276.0
36,2396.0,1297.0,1257.0
37,2424.0,1272.0,1254.0
38,2460.0,1242.0,1248.0
39,2427.0,1254.0,1269.0
40,2464.0,1229.0,1257.0
41,2481.0,1249.0,1220.0
42,2494.0,1268.0,1188.0
43,2520.0,1248.0,1182.0
44,2520.0,1241.0,1189.0
45,2558.0,1213.0,1179.0
46,2523.0,1226.0,1201.0
47,2487.0,1229.0,1234.0
48,2495.0,1285.0,1170.0
49,2486.0,1261.0,1203.0
50,2432.0,1262.0,1256.0
51,2458.0,1280.0,1212.0
52,2490.0,1247.0,1213.0
53,2468.0,1257.0,1225.0
54,2486.0,1237.0,1227.0
55,2515.0,1236.0,1199.0
56,2522.0,1157.0,1271.0
57,2577.0,1102.0,1271.0
58,2617.0,1110.0,1223.0
59,2526.0,1161.0,1263.0
60,2555.0,1168.0,1227.0
61,2564.0,1135.0,1251.0
62,2598.0,1145.0,1207.0
63,2594.0,1141.0,1215.0
64,2597.0,1139.0,1214.0
65,2578.0,1126.0,1246.0
66,2554.0,1150.0,1246.0
67,2596.0,1173.0,1181.0
68,2601.0,1154.0,1195.0
69,2576.0,1178.0,1196.0
70,2563.0,1184.0,1203.0
71,2533.0,1176.0,1241.0
72,2512.0,1218.0,1220.0
73,2437.0,1251.0,1262.0
74,2431.0,1293.0,1226.0
75,2372.0,1316.0,1262.0
76,2377.0,1331.0,1242.0
77,2342.0,1339.0,1269.0
78,2272.0,1381.0,1297.0
79,2260.0,1455.0,1235.0
80,2201.0,1465.0,1284.0
81,2155.0,1491.0,1304.0
82,2165.0,1472.0,1313.0
83,2239.0,1415.0,1296.0
84,2278.0,1388.0,1284.0
85,2289.0,1414.0,1247.0
86,2284.0,1415.0,1251.0
87,2280.0,1403.0,1267.0
88,2290.0,1421.0,1239.0
89,2312.0,1352.0,1286.0
90,2289.0,1393.0,1268.0
91,2281.0,1412.0,1257.0
92,2302.0,1402.0,1246.0
93,2309.0,1403.0,1238.0
94,2224.0,1442.0,1284.0
95,2222.0,1496.0,1232.0
96,2207.0,1494.0,1249.0
97,2242.0,1518.0,1190.0
98,2224.0,1480.0,1246.0
99,2227.0,1460.0,1263.0
100,2257.0,1453.0,1240.0
101,2184.0,1476.0,1290.0
102,2165.0,1501.0,1284.0
103,2174.0,1513.0,1263.0
104,2225.0,1472.0,1253.0
105,2172.0,1478.0,1300.0
106,2126.0,1531.0,1293.0
107,2176.0,1531.0,1243.0
108,2184.0,1526.0,1240.0
109,2176.0,1560.0,1214.0
110,2185.0,1535.0,1230.0
111,2176.0,1523.0,1251.0
112,2171.0,1534.0,1245.0
113,2206.0,1467.0,1277.0
114,2248.0,1450.0,1252.0
115,2307.0,1389.0,1254.0
116,2318.0,1375.0,1257.0
117,2319.0,1367.0,1264.0
118,2322.0,1377.0,1251.0
119,2320.0,1355.0,1275.0
120,2347.0,1335.0,1268.0
121,2349.0,1322.0,1279.0
122,2343.0,1325.0,1282.0
123,2291.0,1399.0,1260.0
124,2277.0,1405.0,1268.0
125,2247.0,1433.0,1270.0
126,2246.0,1445.0,1259.0
127,2268.0,1414.0,1268.0
128,2276.0,1429.0,1245.0
129,2241.0,1424.0,1285.0
130,2248.0,1470.0,1232.0
131,2249.0,1442.0,1259.0
132,2261.0,1394.0,1295.0
133,2226.0,1426.0,1298.0
134,2276.0,1386.0,1288.0
135,2327.0,1372.0,1251.0
136,2308.0,1381.0,1261.0
137,2338.0,1404.0,1208.0
138,2329.0,1425.0,1196.0
139,2339.0,1382.0,1229.0
140,2335.0,1393.0,1222.0
141,2346.0,1381.0,1223.0
142,2352.0,1364.0,1234.0
143,2331.0,1384.0,1235.0
144,2362.0,1346.0,1242.0
145,2374.0,1315.0,1261.0
146,2400.0,1311.0,1239.0
147,2400.0,1319.0,1231.0
148,2336.0,1358.0,1256.0
149,2327.0,1402.0,1221.0
150,2316.0,1417.0,1217.0
151,2280.0,1418.0,1252.0
152,2222.0,1487.0,1241.0
153,2145.0,1558.0,1247.0
154,2156.0,1524.0,1270.0
155,2170.0,1529.0,1251.0
156,2157.0,1555.0,1238.0
157,2180.0,1515.0,1255.0
158,2109.0,1558.0,1283.0
159,2097.0,1600.0,1253.0
160,2114.0,1601.0,1235.0
161,2066.0,1632.0,1252.0
162,2068.0,1667.0,1215.0
163,2086.0,1654.0,1210.0
164,2041.0,1646.0,1263.0
165,2051.0,1638.0,1261.0
166,2071.0,1625.0,1254.0
167,2025.0,1655.0,1270.0
168,1998.0,1652.0,1300.0
169,2005.0,1665.0,1280.0
170,2012.0,1625.0,1313.0
171,2044.0,1666.0,1240.0
172,1966.0,1671.0,1313.0
173,1983.0,1709.0,1258.0
174,1985.0,1721.0,1244.0
175,1994.0,1687.0,1269.0
176,1945.0,1716.0,1289.0
177,1947.0,1762.0,1241.0
178,1934.0,1768.0,1248.0
179,1935.0,1753.0,1262.0
180,1990.0,1700.0,1260.0
181,2045.0,1703.0,1202.0
182,2040.0,1670.0,1240.0
183,2000.0,1679.0,1271.0
184,1970.0,1728.0,1252.0
185,1970.0,1721.0,1259.0
186,1920.0,1720.0,1310.0
187,1903.0,1764.0,1283.0
188,1908.0,1762.0,1280.0
189,1895.0,1787.0,1268.0
190,1898.0,1808.0,1244.0
191,1907.0,1807.0,1236.0
192,1858.0,1775.0,1317.0
193,1848.0,1777.0,1325.0
194,1831.0,1830.0,1289.0
195,1839.0,1815.0,1296.0
196,1857.0,1852.0,1241.0
197,1852.0,1792.0,1306.0
198,1843.0,1814.0,1293.0
199,1892.0,1792.0,1266.0
200,1898.0,1770.0,1282.0
201,1907.0,1740.0,1303.0
202,1896.0,1730.0,1324.0
203,1839.0,1763.0,1348.0
204,1792.0,1832.0,1326.0
205,1815.0,1803.0,1332.0
206,1762.0,1859.0,1329.0
207,1766.0,1869.0,1315.0
208,1673.0,1916.0,1361.0
209,1731.0,1906.0,1313.0
210,1724.0,1890.0,1336.0
211,1750.0,1870.0,1330.0
212,1748.0,1854.0,1348.0
213,1779.0,1885.0,1286.0
214,1779.0,1846.0,1325.0
215,1826.0,1780.0,1344.0
216,1845.0,1806.0,1299.0
217,1864.0,1828.0,1258.0
218,1846.0,1807.0,1297.0
219,1804.0,1834.0,1312.0
220,1786.0,1870.0,1294.0
221,1762.0,1911.0,1277.0
222,1716.0,1912.0,1322.0
223,1705.0,1968.0,1277.0
224,1727.0,1992.0,1231.0
225,1736.0,1986.0,1228.0
226,1741.0,1944.0,1265.0
227,1720.0,1959.0,1271.0
228,1736.0,1954.0,1260.0
229,1769.0,1922.0,1259.0
230,1773.0,1902.0,1275.0
231,1747.0,1901.0,1302.0
232,1756.0,1914.0,1280.0
233,1767.0,1894.0,1289.0
234,1783.0,1925.0,1242.0
235,1770.0,1894.0,1286.0
236,1770.0,1889.0,1291.0
237,1770.0,1899.0,1281.0
238,1803.0,1894.0,1253.0
239,1770.0,1896.0,1284.0
240,1751.0,1889.0,1310.0
241,1738.0,1895.0,1317.0
242,1781.0,1887.0,1282.0
243,1803.0,1849.0,1298.0
244,1789.0,1846.0,1315.0
245,1784.0,1836.0,1330.0
246,1816.0,1837.0,1297.0
247,1811.0,1824.0,1315.0
248,1793.0,1823.0,1334.0
249,1791.0,1835.0,1324.0
250,1756.0,1879.0,1315.0
251,1766.0,1915.0,1269.0
252,1765.0,1863.0,1322.0
253,1719.0,1887.0,1344.0
254,1763.0,1882.0,1305.0
255,1782.0,1874.0,1294.0
256,1730.0,1889.0,1331.0
257,1718.0,1899.0,1333.0
258,1739.0,1849.0,1362.0
259,1783.0,1851.0,1316.0
260,1797.0,1846.0,1307.0
261,1769.0,1835.0,1346.0
262,1733.0,1852.0,1365.0
263,1785.0,1871.0,1294.0
264,1723.0,1874.0,1353.0
265,1719.0,1951.0,1280.0
266,1725.0,1926.0,1299.0
267,1747.0,1957.0,1246.0
268,1771.0,1893.0,1286.0
269,1794.0,1930.0,1226.0
270,1782.0,1895.0,1273.0
271,1752.0,1909.0,1289.0
272,1755.0,1902.0,1293.0
273,1793.0,1905.0,1252.0
274,1788.0,1905.0,1257.0
275,1779.0,1863.0,1308.0
276,1787.0,1840.0,1323.0
277,1837.0,1828.0,1285.0
278,1849.0,1764.0,1337.0
279,1876.0,1748.0,1326.0
280,1873.0,1745.0,1332.0
281,1853.0,1727.0,1370.0
282,1816.0,1762.0,1372.0
283,1865.0,1782.0,1303.0
284,1888.0,1726.0,1336.0
285,1822.0,1795.0,1333.0
286,1781.0,1862.0,1307.0
287,1795.0,1907.0,1248.0
288,1797.0,1870.0,1283.0
289,1818.0,1814.0,1318.0
290,1825.0,1838.0,1287.0
291,1835.0,1839.0,1276.0
292,1864.0,1744.0,1342.0
293,1950.0,1753.0,1247.0
294,1968.0,1757.0,1225.0
295,1950.0,1780.0,1220.0
296,1967.0,1758.0,1225.0
297,1983.0,1726.0,1241.0
298,1946.0,1691.0,1313.0
299,1960.0,1727.0,1263.0
300,1958.0,1690.0,1302.0
301,2017.0,1622.0,1311.0
302,2088.0,1584.0,1278.0
303,2069.0,1595.0,1286.0
304,2078.0,1610.0,1262.0
305,2107.0,1589.0,1254.0
306,2122.0,1621.0,1207.0
307,2107.0,1568.0,1275.0
308,2155.0,1498.0,1297.0
309,2129.0,1518.0,1303.0
310,2145.0,1572.0,1233.0
311,2145.0,1550.0,1255.0
312,2187.0,1535.0,1228.0
313,2170.0,1492.0,1288.0
314,2177.0,1505.0,1268.0
315,2172.0,1481.0,1297.0
316,2177.0,1480.0,1293.0
317,2149.0,1498.0,1303.0
318,2186.0,1509.0,1255.0
319,2110.0,1558.0,1282.0
320,2117.0,1640.0,1193.0
321,2056.0,1593.0,1301.0
322,2035.0,1620.0,1295.0
323,1995.0,1682.0,1273.0
324,1994.0,1628.0,1328.0
325,1967.0,1671.0,1312.0
326,2029.0,1619.0,1302.0
327,2088.0,1562.0,1300.0
328,2090.0,1592.0,1268.0
329,1994.0,1560.0,1396.0
330,2004.0,1621.0,1325.0
331,1955.0,1633.0,1362.0
332,1891.0,1700.0,1359.0
333,1894.0,1737.0,1319.0
334,1881.0,1756.0,1313.0
335,1817.0,1782.0,1351.0
336,1820.0,1841.0,1289.0
