,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2743.0,302.0,1905.0
1,2657.0,1334.0,959.0
2,2613.0,1332.0,1005.0
3,2613.0,1324.0,1013.0
4,2562.0,1339.0,1049.0
5,2554.0,1339.0,1057.0
6,2444.0,1336.0,1170.0
7,2402.0,1462.0,1086.0
8,2378.0,1474.0,1098.0
9,2360.0,1435.0,1155.0
10,2371.0,1465.0,1114.0
11,2345.0,1492.0,1113.0
12,2247.0,1481.0,1222.0
13,2225.0,1542.0,1183.0
14,2227.0,1545.0,1178.0
15,2139.0,1569.0,1242.0
16,2086.0,1618.0,1246.0
17,2090.0,1615.0,1245.0
18,2021.0,1637.0,1292.0
19,2028.0,1683.0,1239.0
20,2060.0,1650.0,1240.0
21,2050.0,1672.0,1228.0
22,2063.0,1684.0,1203.0
23,2064.0,1665.0,1221.0
24,2081.0,1679.0,1190.0
25,2035.0,1677.0,1238.0
26,1940.0,1730.0,1280.0
27,1963.0,1762.0,1225.0
28,1975.0,1793.0,1182.0
29,1969.0,1745.0,1236.0
30,1981.0,1739.0,1230.0
31,1915.0,1750.0,1285.0
32,1905.0,1780.0,1265.0
33,1850.0,1779.0,1321.0
34,1849.0,1841.0,1260.0
35,1795.0,1887.0,1268.0
36,1823.0,1872.0,1255.0
37,1826.0,1910.0,1214.0
38,1856.0,1878.0,1216.0
39,1804.0,1917.0,1229.0
40,1813.0,1942.0,1195.0
41,1786.0,1941.0,1223.0
42,1783.0,1927.0,1240.0
43,1792.0,1931.0,1227.0
44,1792.0,1915.0,1243.0
45,1795.0,1919.0,1236.0
46,1826.0,1873.0,1251.0
47,1829.0,1846.0,1275.0
48,1851.0,1868.0,1231.0
49,1816.0,1892.0,1242.0
50,1829.0,1899.0,1222.0
51,1818.0,1906.0,1226.0
52,1793.0,1935.0,1222.0
53,1811.0,1925.0,1214.0
54,1858.0,1874.0,1218.0
55,1874.0,1879.0,1197.0
56,1870.0,1866.0,1214.0
57,1869.0,1838.0,1243.0
58,1898.0,1851.0,1201.0
59,1901.0,1877.0,1172.0
60,1911.0,1875.0,1164.0
61,1901.0,1846.0,1203.0
62,1925.0,1834.0,1191.0
63,1945.0,1801.0,1204.0
64,1938.0,1813.0,1199.0
65,1917.0,1813.0,1220.0
66,1856.0,1824.0,1270.0
67,1851.0,1843.0,1256.0
68,1858.0,1848.0,1244.0
69,1877.0,1849.0,1224.0
70,1873.0,1852.0,1225.0
71,1840.0,1861.0,1249.0
72,1836.0,1896.0,1218.0
73,1774.0,1912.0,1264.0
74,1749.0,1999.0,1202.0
75,1746.0,1997.0,1207.0
76,1743.0,2031.0,1176.0
77,1752.0,2024.0,1174.0
78,1731.0,2003.0,1216.0
79,1696.0,1983.0,1271.0
80,1675.0,2058.0,1217.0
81,1598.0,2016.0,1336.0
82,1570.0,2084.0,1296.0
83,1501.0,2194.0,1255.0
84,1510.0,2235.0,1205.0
85,1505.0,2261.0,1184.0
86,1508.0,2249.0,1193.0
87,1484.0,2271.0,1195.0
88,1480.0,2300.0,1170.0
89,1449.0,2273.0,1228.0
90,1412.0,2327.0,1211.0
91,1383.0,2376.0,1191.0
92,1339.0,2440.0,1171.0
93,1337.0,2454.0,1159.0
94,1330.0,2457.0,1163.0
95,1296.0,2506.0,1148.0
96,1295.0,2555.0,1100.0
97,1286.0,2522.0,1142.0
98,1285.0,2516.0,1149.0
99,1284.0,2542.0,1124.0
100,1246.0,2550.0,1154.0
101,1211.0,2568.0,1171.0
102,1206.0,2590.0,1154.0
103,1181.0,2592.0,1177.0
