,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,27,24,28,21
1,28,24,28,20
2,28,23,29,20
3,29,23,29,19
4,29,22,30,19
5,29,21,30,20
6,29,21,31,19
7,28,21,32,19
8,27,21,32,20
9,26,21,33,20
10,26,21,33,20
11,26,21,33,20
12,25,21,34,20
13,24,22,34,20
14,24,22,35,19
15,23,22,36,19
16,24,21,36,19
17,24,21,36,19
18,24,21,36,19
19,23,22,36,19
20,22,22,37,19
21,22,22,37,19
22,23,22,37,18
23,23,22,37,18
24,23,22,37,18
25,23,21,37,19
26,23,21,37,19
27,23,21,37,19
28,23,22,37,18
29,23,22,38,17
30,23,22,37,18
31,23,21,37,19
32,24,21,37,18
33,24,21,37,18
34,24,20,38,18
35,23,20,39,18
36,23,20,39,18
37,22,20,40,18
38,21,20,41,18
39,22,20,40,18
40,22,21,39,18
41,22,21,40,17
42,23,21,40,16
43,23,21,39,17
44,24,21,38,17
45,24,20,39,17
46,25,19,39,17
47,24,19,40,17
48,23,19,41,17
49,22,19,42,17
50,22,19,42,17
51,22,18,43,17
52,22,18,42,18
53,22,18,42,18
54,22,18,42,18
55,22,18,42,18
56,23,18,41,18
57,23,18,41,18
58,24,17,41,18
59,25,17,41,17
60,26,16,41,17
61,25,16,41,18
62,25,16,41,18
63,26,16,41,17
64,27,16,40,17
65,27,16,41,16
66,27,16,41,16
67,28,16,40,16
68,28,16,40,16
69,28,16,40,16
70,28,15,41,16
71,27,16,41,16
72,26,16,41,17
73,25,16,41,18
74,25,16,40,19
75,26,16,40,18
76,26,16,40,18
77,26,15,41,18
78,27,15,40,18
79,27,15,39,19
80,27,15,39,19
81,26,16,39,19
82,26,17,38,19
83,27,17,37,19
84,27,16,38,19
85,26,16,38,20
86,26,16,37,21
87,26,15,38,21
88,27,15,37,21
89,27,15,36,22
90,26,15,37,22
91,26,15,37,22
92,26,15,37,22
93,26,15,36,23
94,26,15,36,23
95,25,16,36,23
96,25,17,35,23
97,24,17,35,24
98,24,17,35,24
99,24,18,35,23
100,24,17,36,23
101,24,18,36,22
102,24,18,36,22
103,23,18,36,23
104,24,18,36,22
105,25,18,35,22
106,25,18,35,22
107,26,18,34,22
108,26,19,33,22
109,26,19,33,22
110,25,20,33,22
111,25,21,32,22
112,25,22,32,21
113,25,21,32,22
114,25,22,32,21
115,24,22,33,21
116,24,21,34,21
117,24,20,34,22
118,24,20,34,22
119,24,19,34,23
120,24,18,34,24
121,24,18,34,24
122,24,17,35,24
123,23,17,35,25
124,23,18,34,25
125,23,17,35,25
126,23,17,35,25
127,24,17,34,25
128,24,17,34,25
129,25,16,34,25
130,25,16,33,26
131,24,16,34,26
132,24,16,34,26
133,24,16,33,27
134,24,16,33,27
135,24,16,33,27
136,23,16,33,28
137,23,16,32,29
138,22,17,32,29
139,22,17,32,29
140,22,17,32,29
141,21,17,33,29
142,21,17,33,29
143,21,16,33,30
144,22,16,32,30
145,22,17,32,29
146,22,17,33,28
147,22,18,32,28
148,23,17,32,28
149,23,18,32,27
150,23,18,31,28
151,23,18,31,28
152,23,18,31,28
153,23,19,31,27
154,24,19,31,26
155,24,19,31,26
156,25,19,30,26
157,25,19,29,27
158,26,18,29,27
159,26,19,28,27
160,27,19,27,27
161,27,19,27,27
162,27,18,28,27
163,26,18,28,28
164,25,18,29,28
165,25,17,30,28
166,24,18,30,28
167,25,17,30,28
168,25,16,30,29
169,26,16,29,29
170,26,16,29,29
171,26,16,29,29
172,26,16,29,29
173,25,17,29,29
174,26,17,28,29
175,25,17,29,29
176,25,17,28,30
177,25,17,28,30
178,25,17,28,30
179,25,16,28,31
180,25,15,28,32
181,25,15,28,32
182,25,15,28,32
183,26,15,28,31
184,25,16,28,31
185,26,16,28,30
186,26,16,29,29
187,26,16,28,30
188,26,16,29,29
189,26,16,29,29
190,26,16,29,29
191,26,16,28,30
192,26,16,29,29
193,27,16,28,29
194,27,17,28,28
195,27,17,28,28
196,27,17,29,27
197,26,17,29,28
198,26,18,28,28
199,26,19,28,27
200,26,20,28,26
201,27,20,27,26
202,27,21,26,26
203,28,21,26,25
204,28,21,26,25
205,27,21,26,26
206,27,22,26,25
207,27,23,26,24
208,28,22,26,24
209,27,22,26,25
210,28,22,26,24
211,28,22,26,24
212,28,22,27,23
213,28,23,26,23
214,27,23,26,24
215,27,23,26,24
216,26,23,27,24
217,26,23,27,24
218,26,23,27,24
219,26,24,26,24
220,26,24,27,23
221,27,24,26,23
222,27,24,26,23
223,27,24,26,23
224,28,23,26,23
225,29,23,25,23
226,29,22,26,23
227,29,22,26,23
228,29,21,27,23
229,28,22,27,23
230,29,22,27,22
231,29,21,28,22
232,29,21,28,22
233,28,21,29,22
234,29,21,28,22
235,30,20,28,22
236,30,20,28,22
237,30,19,28,23
238,30,19,28,23
239,30,19,27,24
240,30,19,26,25
241,30,19,27,24
242,31,18,27,24
243,30,18,28,24
244,29,18,28,25
245,30,18,28,24
246,30,18,28,24
247,30,18,27,25
248,30,19,27,24
249,30,18,27,25
250,30,17,28,25
251,30,17,28,25
252,30,17,27,26
253,31,17,26,26
254,31,18,25,26
255,31,18,26,25
256,30,18,27,25
257,29,19,27,25
258,28,20,27,25
259,28,20,27,25
260,28,19,28,25
261,29,19,27,25
262,29,20,26,25
263,29,20,27,24
264,28,21,27,24
265,27,21,28,24
266,27,20,28,25
267,28,19,28,25
268,28,20,27,25
269,27,21,27,25
270,28,21,27,24
271,28,22,26,24
272,28,22,27,23
273,28,22,26,24
274,28,22,26,24
275,28,22,25,25
276,28,23,24,25
277,28,24,24,24
278,29,24,24,23
279,28,24,24,24
280,29,23,24,24
281,29,23,24,24
282,29,23,24,24
283,29,23,24,24
284,30,23,24,23
285,29,23,24,24
286,30,23,23,24
287,30,23,23,24
288,30,23,24,23
289,30,24,24,22
290,30,24,25,21
291,31,24,25,20
292,31,23,25,21
293,31,24,24,21
294,31,25,24,20
295,31,25,23,21
296,31,26,23,20
297,30,26,23,21
298,29,27,23,21
299,29,27,23,21
300,29,26,24,21
301,29,27,24,20
302,29,27,23,21
303,29,27,23,21
304,29,27,23,21
305,28,27,24,21
306,28,27,23,22
307,28,27,23,22
308,29,27,22,22
309,29,28,21,22
310,29,27,21,23
311,29,26,22,23
312,29,26,21,24
313,29,26,22,23
314,29,26,22,23
315,29,27,21,23
316,28,27,22,23
317,27,28,22,23
318,27,28,22,23
319,27,28,22,23
320,27,28,22,23
321,27,28,23,22
322,27,28,23,22
323,27,28,24,21
324,28,28,24,20
325,28,28,24,20
326,27,28,24,21
327,27,29,23,21
328,27,30,22,21
329,27,30,22,21
330,28,29,22,21
331,28,30,21,21
332,29,30,21,20
333,29,30,21,20
334,29,30,21,20
335,29,30,21,20
336,29,29,21,21
337,30,29,20,21
338,30,29,20,21
339,30,28,20,22
340,30,28,21,21
341,31,28,20,21
342,30,29,20,21
343,30,29,20,21
344,30,28,21,21
345,29,28,22,21
346,29,27,22,22
347,28,27,22,23
348,29,26,22,23
349,30,25,22,23
350,30,25,22,23
351,30,25,23,22
352,30,25,23,22
353,29,25,23,23
354,28,26,23,23
355,27,26,23,24
356,27,26,23,24
357,27,26,22,25
358,28,26,22,24
359,28,26,22,24
360,28,27,21,24
361,27,27,22,24
362,27,27,21,25
363,26,27,21,26
364,26,26,22,26
365,26,26,21,27
366,25,26,21,28
367,26,26,21,27
368,25,26,21,28
369,25,26,20,29
370,25,25,20,30
371,25,25,20,30
372,24,25,20,31
373,23,26,20,31
374,23,26,20,31
375,23,25,20,32
376,23,26,20,31
377,23,26,20,31
378,22,27,20,31
379,22,27,19,32
380,22,27,19,32
381,22,27,20,31
382,22,26,20,32
383,22,27,20,31
384,22,26,20,32
385,22,27,20,31
386,23,27,20,30
387,23,27,19,31
388,24,27,19,30
389,23,27,19,31
390,23,27,19,31
391,23,27,19,31
392,23,27,19,31
393,22,27,19,32
394,22,26,20,32
395,22,27,20,31
396,22,28,20,30
397,21,29,20,30
398,21,29,19,31
399,21,30,19,30
400,21,30,19,30
401,21,30,19,30
402,22,30,19,29
403,22,29,19,30
404,22,30,19,29
405,23,29,19,29
406,24,29,19,28
407,24,29,19,28
408,24,28,19,29
409,25,28,19,28
410,24,28,20,28
411,25,27,20,28
412,26,26,20,28
413,27,25,20,28
414,28,25,19,28
415,28,26,19,27
416,28,25,20,27
417,28,24,21,27
418,28,24,20,28
419,28,24,19,29
420,28,24,18,30
421,29,24,17,30
422,28,24,17,31
423,28,25,17,30
424,28,26,16,30
425,28,26,15,31
426,28,25,15,32
427,28,25,15,32
428,28,25,16,31
429,29,25,15,31
430,28,25,15,32
431,27,26,15,32
432,27,27,14,32
433,27,27,14,32
434,27,27,14,32
435,27,27,15,31
436,26,27,15,32
437,25,27,15,33
438,24,27,15,34
439,25,27,14,34
440,24,27,14,35
441,24,27,14,35
442,24,26,14,36
443,24,25,14,37
444,24,25,14,37
445,23,25,15,37
446,23,25,15,37
447,23,25,16,36
448,22,26,16,36
449,22,26,17,35
450,23,25,17,35
451,23,25,17,35
452,22,25,17,36
453,22,26,17,35
454,22,26,18,34
455,23,26,18,33
456,23,25,18,34
457,23,25,18,34
458,23,24,18,35
459,23,23,19,35
460,23,23,19,35
461,24,23,18,35
462,23,24,18,35
463,23,25,17,35
464,23,25,18,34
465,23,25,18,34
466,23,26,18,33
467,23,26,17,34
468,23,27,17,33
469,24,27,17,32
470,23,27,17,33
471,23,27,17,33
472,23,26,17,34
473,22,26,18,34
474,23,26,18,33
475,23,26,17,34
476,24,26,16,34
477,25,26,16,33
478,24,26,16,34
479,24,26,15,35
480,24,26,15,35
481,23,26,16,35
482,23,25,16,36
483,24,25,15,36
484,23,25,16,36
485,24,25,15,36
486,25,25,15,35
487,26,24,15,35
488,25,25,15,35
489,25,25,14,36
490,26,25,14,35
491,26,25,14,35
492,27,24,14,35
493,27,24,14,35
494,28,24,14,34
495,28,24,14,34
496,29,23,14,34
497,29,23,14,34
498,30,23,14,33
499,31,23,14,32
500,32,22,14,32
501,31,22,15,32
502,32,22,15,31
503,32,23,15,30
504,32,22,15,31
505,31,22,16,31
506,30,22,17,31
507,29,22,17,32
508,29,22,17,32
509,29,22,17,32
510,28,23,17,32
511,29,23,17,31
512,29,22,17,32
513,28,22,17,33
514,28,22,16,34
515,28,22,17,33
516,29,22,17,32
517,29,22,17,32
518,28,23,17,32
519,29,22,17,32
