,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,20,28,25,27
1,20,28,26,26
2,19,29,26,26
3,19,29,25,27
4,19,29,25,27
5,18,30,25,27
6,18,30,26,26
7,19,30,25,26
8,19,30,24,27
9,20,30,24,26
10,20,30,24,26
11,20,30,24,26
12,20,31,23,26
13,20,31,23,26
14,20,31,23,26
15,21,31,22,26
16,22,31,21,26
17,21,32,21,26
18,21,33,21,25
19,22,33,20,25
20,23,33,20,24
21,23,33,20,24
22,23,33,21,23
23,22,34,21,23
24,22,34,22,22
25,22,34,21,23
26,22,34,21,23
27,21,35,21,23
28,21,36,21,22
29,21,36,21,22
30,21,37,20,22
31,21,36,20,23
32,22,36,19,23
33,21,36,19,24
34,21,36,18,25
35,20,36,19,25
36,20,36,19,25
37,19,36,20,25
38,19,36,21,24
39,19,36,22,23
40,19,36,22,23
41,19,36,22,23
42,18,37,22,23
43,18,38,21,23
44,17,39,21,23
45,17,39,21,23
46,18,38,21,23
47,18,39,21,22
48,18,39,20,23
49,19,38,20,23
50,18,39,20,23
51,17,39,21,23
52,17,39,21,23
53,17,39,21,23
54,17,39,21,23
55,16,39,21,24
56,16,38,21,25
57,16,39,20,25
58,17,39,20,24
59,17,38,21,24
60,16,39,21,24
61,15,40,21,24
62,15,41,21,23
63,15,41,21,23
64,15,42,20,23
65,16,41,20,23
66,16,40,21,23
67,16,40,20,24
68,16,41,20,23
69,16,42,19,23
70,17,41,19,23
71,17,42,18,23
72,18,42,18,22
73,18,42,19,21
74,19,41,19,21
75,19,40,20,21
76,20,39,20,21
77,21,39,20,20
78,21,39,20,20
79,22,38,20,20
80,23,37,20,20
81,22,37,20,21
82,21,37,20,22
83,21,37,20,22
84,21,38,20,21
85,21,38,20,21
86,21,38,20,21
87,21,37,21,21
88,21,36,21,22
89,22,35,21,22
90,22,35,21,22
91,22,35,21,22
92,22,36,21,21
93,23,36,20,21
94,23,36,21,20
95,23,35,22,20
96,22,36,22,20
97,22,36,22,20
98,22,35,23,20
99,22,35,23,20
100,23,35,22,20
101,23,35,22,20
102,23,35,22,20
103,22,35,23,20
104,23,35,23,19
105,24,34,23,19
106,23,35,23,19
107,23,35,23,19
108,23,35,23,19
109,23,35,23,19
110,23,35,23,19
111,23,35,23,19
112,22,35,23,20
113,21,35,24,20
114,20,35,25,20
115,20,35,25,20
116,20,36,24,20
117,20,37,23,20
118,20,38,22,20
119,20,37,22,21
120,20,37,21,22
121,21,36,21,22
122,22,36,21,21
123,22,35,22,21
124,23,34,22,21
125,23,33,23,21
126,23,32,24,21
127,22,32,25,21
128,23,32,24,21
129,23,33,24,20
130,23,32,24,21
131,23,31,24,22
132,24,30,24,22
133,23,30,25,22
134,22,31,25,22
135,22,31,25,22
136,22,31,26,21
137,22,31,26,21
138,22,31,26,21
139,22,31,25,22
140,22,31,25,22
141,22,30,26,22
142,22,30,27,21
143,21,30,28,21
144,21,30,28,21
145,21,30,28,21
146,21,31,28,20
147,22,31,28,19
148,22,32,28,18
149,22,32,27,19
150,23,32,27,18
151,24,32,26,18
152,25,32,25,18
153,25,31,25,19
154,25,31,25,19
155,25,31,25,19
156,25,31,24,20
157,26,31,24,19
158,26,30,25,19
159,26,30,25,19
160,27,30,24,19
161,27,30,25,18
162,27,30,24,19
163,27,30,24,19
164,26,31,24,19
165,26,32,23,19
166,27,31,23,19
167,27,31,23,19
168,27,31,23,19
169,27,30,24,19
170,27,30,24,19
171,28,30,23,19
172,28,30,23,19
173,28,30,24,18
174,28,29,24,19
175,29,29,23,19
176,29,30,23,18
177,29,30,22,19
178,29,30,22,19
179,28,30,22,20
180,27,31,22,20
181,27,31,22,20
182,28,30,22,20
183,29,29,22,20
184,29,29,22,20
185,30,28,22,20
186,30,28,22,20
187,30,28,22,20
188,30,28,23,19
189,30,28,23,19
190,29,29,23,19
191,30,29,22,19
192,30,29,22,19
193,31,28,22,19
194,31,28,22,19
195,31,27,23,19
196,31,27,23,19
197,31,26,24,19
198,30,26,25,19
199,30,25,26,19
200,30,26,25,19
201,30,26,25,19
202,31,26,25,18
203,32,25,25,18
204,32,24,25,19
205,33,24,25,18
206,33,23,26,18
207,34,23,26,17
208,33,23,27,17
209,33,23,27,17
210,33,23,27,17
211,33,23,27,17
212,32,23,28,17
213,32,23,28,17
214,32,22,28,18
215,32,23,27,18
216,32,24,26,18
217,32,24,26,18
218,33,24,26,17
219,33,24,26,17
220,33,25,26,16
221,34,25,25,16
222,34,25,25,16
223,34,25,25,16
224,34,25,25,16
225,33,26,25,16
226,33,26,25,16
227,33,25,26,16
228,33,24,27,16
229,33,24,27,16
230,33,24,27,16
231,33,23,28,16
232,33,23,28,16
233,33,23,28,16
234,33,23,28,16
235,33,22,29,16
236,33,22,29,16
237,32,23,29,16
238,33,23,28,16
239,33,23,28,16
240,33,23,28,16
241,32,23,29,16
242,32,23,28,17
243,33,22,28,17
244,33,22,27,18
245,33,22,27,18
246,33,22,27,18
247,33,22,27,18
248,33,23,27,17
249,34,22,27,17
250,33,23,27,17
251,33,23,26,18
252,34,23,25,18
253,33,23,26,18
254,33,23,26,18
255,34,23,25,18
256,34,23,25,18
257,34,22,25,19
258,33,22,26,19
259,33,22,26,19
260,33,22,26,19
261,34,22,25,19
262,33,23,25,19
263,34,23,25,18
264,34,23,26,17
265,33,24,26,17
266,32,25,26,17
267,32,25,26,17
268,32,24,27,17
269,32,24,27,17
270,33,24,26,17
271,32,25,26,17
272,32,24,27,17
273,32,24,27,17
274,32,24,26,18
275,32,23,27,18
276,31,23,28,18
277,31,22,28,19
278,31,22,28,19
279,30,23,28,19
280,31,22,28,19
281,32,21,28,19
282,31,21,29,19
283,31,21,29,19
284,32,21,29,18
285,33,21,28,18
286,33,22,28,17
287,32,22,29,17
288,32,21,30,17
289,32,22,30,16
290,32,21,31,16
291,31,21,31,17
292,30,21,32,17
293,30,21,33,16
294,30,22,32,16
295,30,23,31,16
296,29,23,32,16
297,29,23,32,16
298,29,23,32,16
299,29,22,33,16
300,28,22,33,17
301,28,21,34,17
302,28,21,34,17
303,28,21,33,18
304,28,21,33,18
305,28,20,34,18
306,28,20,34,18
307,27,20,34,19
308,28,20,33,19
309,28,20,34,18
310,28,19,35,18
311,27,19,36,18
312,27,18,37,18
313,27,18,37,18
314,27,17,38,18
315,27,16,39,18
316,28,16,39,17
317,28,15,40,17
318,29,15,39,17
319,29,15,40,16
320,30,15,39,16
321,30,14,40,16
322,31,14,39,16
323,31,14,38,17
324,31,14,39,16
325,30,14,39,17
326,30,14,38,18
327,30,13,38,19
328,31,13,37,19
329,31,13,38,18
330,32,13,38,17
331,33,12,38,17
332,33,12,38,17
