,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,21,22,35,22
1,21,22,35,22
2,21,22,35,22
3,22,21,35,22
4,22,21,36,21
5,22,21,36,21
6,22,21,36,21
7,22,21,36,21
8,21,21,36,22
9,22,21,36,21
10,23,21,35,21
11,24,20,35,21
12,25,20,34,21
13,26,20,34,20
14,27,20,33,20
15,27,21,33,19
16,27,21,34,18
17,27,21,35,17
18,26,22,35,17
19,26,23,35,16
20,26,23,34,17
21,26,23,35,16
22,26,23,35,16
23,26,23,34,17
24,27,22,34,17
25,27,21,34,18
26,27,20,35,18
27,27,20,36,17
28,26,21,36,17
29,27,21,35,17
30,26,21,35,18
31,26,21,35,18
32,26,21,35,18
33,26,21,35,18
34,26,22,34,18
35,25,22,34,19
36,26,21,34,19
37,26,21,34,19
38,25,22,34,19
39,25,21,35,19
40,25,21,34,20
41,25,21,34,20
42,24,22,34,20
43,24,21,34,21
44,24,21,34,21
45,24,21,33,22
46,25,21,32,22
47,25,21,32,22
48,25,20,32,23
49,25,20,32,23
50,26,20,32,22
51,27,20,32,21
52,26,20,32,22
53,25,20,33,22
54,25,21,32,22
55,24,21,33,22
56,24,21,34,21
57,24,21,34,21
58,24,22,33,21
59,25,22,32,21
60,25,22,33,20
61,24,22,33,21
62,23,23,33,21
63,23,23,32,22
64,23,23,33,21
65,24,23,33,20
66,25,22,33,20
67,25,22,33,20
68,26,22,33,19
69,26,23,32,19
70,26,23,32,19
71,26,23,32,19
72,26,22,32,20
73,25,22,33,20
74,24,23,33,20
75,24,22,33,21
76,24,22,33,21
77,24,22,32,22
78,24,22,32,22
79,24,23,31,22
80,24,22,31,23
81,24,23,30,23
82,24,23,30,23
83,23,23,30,24
84,22,23,31,24
85,22,23,31,24
86,23,23,30,24
87,24,23,29,24
88,25,23,28,24
89,25,22,28,25
90,26,22,28,24
91,25,22,28,25
92,25,21,28,26
93,25,21,27,27
94,26,21,27,26
95,27,21,27,25
96,27,21,27,25
97,27,22,27,24
98,27,22,26,25
99,28,22,25,25
100,29,21,25,25
101,29,22,25,24
102,28,23,25,24
103,29,23,25,23
104,29,22,25,24
105,29,21,26,24
106,30,21,25,24
107,29,21,26,24
108,29,21,25,25
109,29,21,26,24
110,30,20,26,24
111,29,21,26,24
112,29,21,26,24
113,28,21,27,24
114,28,22,27,23
115,28,22,26,24
116,27,22,26,25
117,26,22,27,25
118,26,22,27,25
119,27,22,27,24
120,27,22,27,24
121,27,22,27,24
122,27,22,27,24
123,28,21,27,24
124,29,21,27,23
125,29,21,27,23
126,29,20,28,23
127,30,20,28,22
128,30,20,28,22
129,29,20,28,23
130,29,21,28,22
131,29,22,27,22
132,28,22,28,22
133,29,22,27,22
134,29,22,27,22
135,29,22,27,22
136,29,22,27,22
137,30,21,27,22
138,30,21,28,21
