,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2486.0,399.0,2065.0
1,2426.0,1438.0,1086.0
2,2308.0,1466.0,1176.0
3,2296.0,1527.0,1127.0
4,2204.0,1528.0,1218.0
5,2181.0,1556.0,1213.0
6,2194.0,1548.0,1208.0
7,2204.0,1540.0,1206.0
8,2215.0,1539.0,1196.0
9,2203.0,1480.0,1267.0
10,2265.0,1438.0,1247.0
11,2309.0,1409.0,1232.0
12,2274.0,1420.0,1256.0
13,2308.0,1420.0,1222.0
14,2335.0,1377.0,1238.0
15,2347.0,1382.0,1221.0
16,2375.0,1365.0,1210.0
17,2344.0,1323.0,1283.0
18,2374.0,1362.0,1214.0
19,2384.0,1344.0,1222.0
20,2414.0,1342.0,1194.0
21,2438.0,1293.0,1219.0
22,2429.0,1299.0,1222.0
23,2387.0,1331.0,1232.0
24,2374.0,1302.0,1274.0
25,2402.0,1373.0,1175.0
26,2425.0,1336.0,1189.0
27,2438.0,1336.0,1176.0
28,2431.0,1321.0,1198.0
29,2419.0,1363.0,1168.0
30,2412.0,1374.0,1164.0
31,2419.0,1331.0,1200.0
32,2446.0,1346.0,1158.0
33,2358.0,1367.0,1225.0
34,2366.0,1390.0,1194.0
35,2371.0,1402.0,1177.0
36,2398.0,1349.0,1203.0
37,2420.0,1328.0,1202.0
38,2438.0,1286.0,1226.0
39,2464.0,1284.0,1202.0
40,2455.0,1253.0,1242.0
41,2480.0,1263.0,1207.0
42,2481.0,1276.0,1193.0
43,2429.0,1317.0,1204.0
44,2443.0,1351.0,1156.0
45,2375.0,1364.0,1211.0
46,2375.0,1381.0,1194.0
47,2341.0,1407.0,1202.0
48,2357.0,1383.0,1210.0
49,2420.0,1375.0,1155.0
50,2408.0,1316.0,1226.0
51,2408.0,1299.0,1243.0
52,2450.0,1298.0,1202.0
53,2498.0,1259.0,1193.0
54,2508.0,1295.0,1147.0
55,2487.0,1249.0,1214.0
56,2498.0,1277.0,1175.0
57,2447.0,1252.0,1251.0
58,2426.0,1307.0,1217.0
59,2350.0,1324.0,1276.0
60,2313.0,1368.0,1269.0
61,2284.0,1382.0,1284.0
62,2306.0,1366.0,1278.0
63,2339.0,1405.0,1206.0
64,2271.0,1434.0,1245.0
65,2216.0,1467.0,1267.0
66,2221.0,1511.0,1218.0
67,2238.0,1521.0,1191.0
68,2158.0,1530.0,1262.0
69,2162.0,1591.0,1197.0
70,2169.0,1567.0,1214.0
71,2178.0,1607.0,1165.0
72,2164.0,1563.0,1223.0
73,2195.0,1470.0,1285.0
74,2266.0,1417.0,1267.0
75,2325.0,1391.0,1234.0
76,2262.0,1378.0,1310.0
77,2268.0,1412.0,1270.0
78,2292.0,1426.0,1232.0
79,2244.0,1412.0,1294.0
80,2236.0,1453.0,1261.0
81,2231.0,1479.0,1240.0
82,2257.0,1437.0,1256.0
83,2266.0,1451.0,1233.0
84,2224.0,1424.0,1302.0
85,2238.0,1492.0,1220.0
86,2251.0,1424.0,1275.0
87,2314.0,1386.0,1250.0
88,2316.0,1388.0,1246.0
89,2260.0,1397.0,1293.0
90,2266.0,1428.0,1256.0
91,2301.0,1385.0,1264.0
92,2288.0,1364.0,1298.0
93,2318.0,1356.0,1276.0
94,2342.0,1339.0,1269.0
95,2340.0,1346.0,1264.0
96,2374.0,1335.0,1241.0
97,2349.0,1337.0,1264.0
98,2387.0,1284.0,1279.0
99,2430.0,1278.0,1242.0
100,2426.0,1266.0,1258.0
101,2408.0,1302.0,1240.0
102,2398.0,1305.0,1247.0
103,2416.0,1266.0,1268.0
104,2435.0,1218.0,1297.0
105,2419.0,1208.0,1323.0
106,2365.0,1328.0,1257.0
107,2378.0,1333.0,1239.0
108,2309.0,1352.0,1289.0
109,2319.0,1393.0,1238.0
110,2301.0,1383.0,1266.0
111,2331.0,1405.0,1214.0
112,2350.0,1380.0,1220.0
113,2361.0,1405.0,1184.0
114,2335.0,1366.0,1249.0
115,2336.0,1394.0,1220.0
116,2343.0,1391.0,1216.0
117,2397.0,1355.0,1198.0
118,2391.0,1328.0,1231.0
119,2406.0,1317.0,1227.0
120,2410.0,1288.0,1252.0
121,2415.0,1241.0,1294.0
122,2433.0,1259.0,1258.0
123,2445.0,1246.0,1259.0
124,2483.0,1196.0,1271.0
125,2530.0,1196.0,1224.0
126,2511.0,1174.0,1265.0
127,2503.0,1169.0,1278.0
128,2468.0,1194.0,1288.0
129,2449.0,1245.0,1256.0
130,2411.0,1267.0,1272.0
131,2395.0,1232.0,1323.0
132,2459.0,1250.0,1241.0
133,2445.0,1231.0,1274.0
134,2468.0,1198.0,1284.0
135,2487.0,1199.0,1264.0
136,2482.0,1183.0,1285.0
137,2488.0,1144.0,1318.0
138,2536.0,1145.0,1269.0
139,2555.0,1121.0,1274.0
140,2569.0,1108.0,1273.0
141,2568.0,1067.0,1315.0
142,2611.0,1066.0,1273.0
143,2602.0,1068.0,1280.0
144,2642.0,1041.0,1267.0
145,2574.0,1045.0,1331.0
146,2564.0,1116.0,1270.0
147,2602.0,1135.0,1213.0
148,2618.0,1093.0,1239.0
149,2550.0,1141.0,1259.0
150,2560.0,1151.0,1239.0
151,2551.0,1133.0,1266.0
152,2557.0,1166.0,1227.0
153,2563.0,1146.0,1241.0
154,2560.0,1174.0,1216.0
155,2492.0,1173.0,1285.0
156,2481.0,1235.0,1234.0
157,2398.0,1203.0,1349.0
158,2408.0,1271.0,1271.0
159,2369.0,1252.0,1329.0
160,2366.0,1316.0,1268.0
161,2278.0,1317.0,1355.0
162,2297.0,1342.0,1311.0
163,2272.0,1316.0,1362.0
164,2315.0,1269.0,1366.0
165,2371.0,1229.0,1350.0
166,2404.0,1223.0,1323.0
167,2430.0,1223.0,1297.0
168,2384.0,1253.0,1313.0
169,2422.0,1266.0,1262.0
170,2329.0,1266.0,1355.0
171,2328.0,1258.0,1364.0
172,2331.0,1257.0,1362.0
173,2348.0,1250.0,1352.0
174,2399.0,1258.0,1293.0
175,2331.0,1257.0,1362.0
176,2359.0,1229.0,1362.0
177,2369.0,1219.0,1362.0
178,2383.0,1208.0,1359.0
179,2425.0,1229.0,1296.0
180,2407.0,1184.0,1359.0
181,2436.0,1172.0,1342.0
182,2424.0,1173.0,1353.0
183,2412.0,1163.0,1375.0
184,2358.0,1206.0,1386.0
185,2415.0,1214.0,1321.0
186,2321.0,1253.0,1376.0
187,2345.0,1294.0,1311.0
188,2356.0,1261.0,1333.0
189,2363.0,1264.0,1323.0
190,2332.0,1257.0,1361.0
191,2336.0,1274.0,1340.0
192,2338.0,1238.0,1374.0
193,2366.0,1278.0,1306.0
194,2288.0,1277.0,1385.0
195,2294.0,1312.0,1344.0
196,2318.0,1335.0,1297.0
197,2284.0,1348.0,1318.0
198,2287.0,1262.0,1401.0
199,2356.0,1300.0,1294.0
200,2318.0,1297.0,1335.0
201,2317.0,1329.0,1304.0
202,2239.0,1365.0,1346.0
203,2246.0,1416.0,1288.0
204,2162.0,1432.0,1356.0
205,2182.0,1470.0,1298.0
206,2206.0,1397.0,1347.0
207,2218.0,1445.0,1287.0
208,2209.0,1459.0,1282.0
209,2178.0,1460.0,1312.0
210,2218.0,1399.0,1333.0
211,2193.0,1430.0,1327.0
212,2175.0,1464.0,1311.0
213,2179.0,1484.0,1287.0
214,2201.0,1488.0,1261.0
215,2221.0,1437.0,1292.0
216,2234.0,1438.0,1278.0
217,2268.0,1416.0,1266.0
218,2271.0,1404.0,1275.0
219,2282.0,1387.0,1281.0
220,2264.0,1420.0,1266.0
221,2273.0,1449.0,1228.0
222,2186.0,1438.0,1326.0
223,2175.0,1443.0,1332.0
224,2186.0,1488.0,1276.0
225,2152.0,1485.0,1313.0
226,2069.0,1551.0,1330.0
227,2077.0,1557.0,1316.0
228,2084.0,1521.0,1345.0
229,2089.0,1548.0,1313.0
230,2109.0,1519.0,1322.0
231,2033.0,1570.0,1347.0
232,2035.0,1573.0,1342.0
233,2062.0,1549.0,1339.0
234,2086.0,1543.0,1321.0
235,2057.0,1524.0,1369.0
236,2004.0,1573.0,1373.0
237,1996.0,1586.0,1368.0
238,2028.0,1551.0,1371.0
239,2049.0,1575.0,1326.0
