S.D.,Counts
0.5,271
0.6,265
0.7,255
0.8,250
0.9,224
1.0,189
1.1,164
1.2,140
1.3,134
1.4,106
1.5,106
1.6,97
1.7,83
1.8,68
1.9,54
2.0,44
2.1,28
2.2,17
2.3,9
2.4,11
2.5,6
2.6,6
2.7,2
2.8,1
2.9,2
3.0,1
