S.D.,Counts
0.5,271
0.6,261
0.7,260
0.8,236
0.9,223
1.0,225
1.1,201
1.2,165
1.3,148
1.4,110
1.5,78
1.6,57
1.7,64
1.8,44
1.9,29
2.0,25
2.1,23
2.2,19
2.3,21
2.4,13
2.5,10
2.6,5
2.7,2
2.8,1
2.9,1
3.0,4
