S.D.,Counts
0.5,998
0.6,908
0.7 ,868
0.8 ,811
0.9 ,731
1.0,671
1.1,608
1.2,589
1.3,491
1.4,444
1.5,360
1.6,283
1.7,252
1.8,203
1.9,218
2.0,190
2.1,125
2.2,107
2.3,46
2.4,29
2.5,20
2.6,7
2.7,1
2.8,0
2.9,0
3.0,0
