S.D.,Counts
0.5,1108
0.6,950
0.7,839
0.8,783
0.9,769
1.0,714
1.1,623
1.2,565
1.3,515
1.4,398
1.5,278
1.6,229
1.7,216
1.8,192
1.9,174
2.0,152
2.1,95
2.2,94
2.3,94
2.4,81
2.5,42
2.6,33
2.7,24
2.8,20
2.9,20
3.0,19
