S.D.,Counts
0.5,951
0.6,816
0.7,865
0.8,740
0.9,684
1.0,607
1.1,614
1.2,531
1.3,441
1.4,435
1.5,404
1.6,291
1.7,234
1.8,179
1.9,163
2.0,119
2.1,107
2.2,73
2.3,40
2.4,24
2.5,25
2.6,30
2.7,21
2.8,12
2.9,20
3.0,6
