S.D.,Counts
0.5,1069
0.6,1040
0.7,984
0.8,860
0.9,801
1.0,672
1.1,556
1.2,518
1.3,482
1.4,418
1.5,330
1.6,285
1.7,269
1.8,213
1.9,176
2.0,132
2.1,104
2.2,73
2.3,43
2.4,36
2.5,39
2.6,46
2.7,35
2.8,39
2.9,23
3.0,16
