S.D.,Counts
0.5,219
0.6,217
0.7,223
0.8,206
0.9,199
1.0,162
1.1,148
1.2,139
1.3,134
1.4,124
1.5,110
1.6,100
1.7,81
1.8,58
1.9,56
2.0,36
2.1,23
2.2,15
2.3,11
2.4,1
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3.0,0
