seed,coop_ratio,tournament_type
512,0.738,hetero_dr_sd_max
512,0.624,hetero_dr_sd_max
512,0.614,hetero_dr_sd_max
512,0.62,hetero_dr_sd_max
512,0.619,hetero_dr_sd_max
512,0.629,hetero_dr_sd_max
512,0.617,hetero_dr_sd_max
512,0.625,hetero_dr_sd_max
512,0.605,hetero_dr_sd_max
512,0.62,hetero_dr_sd_max
512,0.606,hetero_dr_sd_max
512,0.623,hetero_dr_sd_max
512,0.627,hetero_dr_sd_max
512,0.635,hetero_dr_sd_max
512,0.642,hetero_dr_sd_max
512,0.653,hetero_dr_sd_max
512,0.649,hetero_dr_sd_max
512,0.633,hetero_dr_sd_max
512,0.647,hetero_dr_sd_max
512,0.645,hetero_dr_sd_max
512,0.634,hetero_dr_sd_max
512,0.618,hetero_dr_sd_max
512,0.621,hetero_dr_sd_max
512,0.595,hetero_dr_sd_max
512,0.59,hetero_dr_sd_max
512,0.59,hetero_dr_sd_max
512,0.578,hetero_dr_sd_max
512,0.599,hetero_dr_sd_max
512,0.611,hetero_dr_sd_max
512,0.613,hetero_dr_sd_max
512,0.625,hetero_dr_sd_max
512,0.637,hetero_dr_sd_max
512,0.625,hetero_dr_sd_max
512,0.629,hetero_dr_sd_max
512,0.649,hetero_dr_sd_max
512,0.652,hetero_dr_sd_max
512,0.649,hetero_dr_sd_max
512,0.642,hetero_dr_sd_max
512,0.645,hetero_dr_sd_max
512,0.664,hetero_dr_sd_max
512,0.674,hetero_dr_sd_max
512,0.66,hetero_dr_sd_max
512,0.649,hetero_dr_sd_max
512,0.647,hetero_dr_sd_max
512,0.634,hetero_dr_sd_max
512,0.607,hetero_dr_sd_max
512,0.588,hetero_dr_sd_max
512,0.584,hetero_dr_sd_max
512,0.564,hetero_dr_sd_max
512,0.557,hetero_dr_sd_max
512,0.551,hetero_dr_sd_max
512,0.532,hetero_dr_sd_max
512,0.538,hetero_dr_sd_max
512,0.551,hetero_dr_sd_max
512,0.538,hetero_dr_sd_max
512,0.538,hetero_dr_sd_max
512,0.542,hetero_dr_sd_max
512,0.537,hetero_dr_sd_max
512,0.567,hetero_dr_sd_max
512,0.574,hetero_dr_sd_max
512,0.571,hetero_dr_sd_max
512,0.553,hetero_dr_sd_max
512,0.533,hetero_dr_sd_max
512,0.524,hetero_dr_sd_max
512,0.524,hetero_dr_sd_max
512,0.499,hetero_dr_sd_max
512,0.497,hetero_dr_sd_max
512,0.497,hetero_dr_sd_max
512,0.473,hetero_dr_sd_max
512,0.461,hetero_dr_sd_max
512,0.448,hetero_dr_sd_max
512,0.442,hetero_dr_sd_max
512,0.451,hetero_dr_sd_max
512,0.464,hetero_dr_sd_max
512,0.486,hetero_dr_sd_max
512,0.464,hetero_dr_sd_max
512,0.457,hetero_dr_sd_max
512,0.439,hetero_dr_sd_max
512,0.416,hetero_dr_sd_max
512,0.398,hetero_dr_sd_max
512,0.377,hetero_dr_sd_max
512,0.392,hetero_dr_sd_max
512,0.408,hetero_dr_sd_max
512,0.424,hetero_dr_sd_max
512,0.43,hetero_dr_sd_max
512,0.453,hetero_dr_sd_max
512,0.472,hetero_dr_sd_max
512,0.473,hetero_dr_sd_max
512,0.509,hetero_dr_sd_max
512,0.508,hetero_dr_sd_max
512,0.536,hetero_dr_sd_max
512,0.561,hetero_dr_sd_max
512,0.558,hetero_dr_sd_max
512,0.579,hetero_dr_sd_max
512,0.574,hetero_dr_sd_max
512,0.563,hetero_dr_sd_max
512,0.584,hetero_dr_sd_max
512,0.594,hetero_dr_sd_max
512,0.586,hetero_dr_sd_max
512,0.586,hetero_dr_sd_max
512,0.545,hetero_dr_sd_max
512,0.532,hetero_dr_sd_max
512,0.536,hetero_dr_sd_max
512,0.53,hetero_dr_sd_max
