,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,26,23,21,30
1,26,22,22,30
2,26,22,22,30
3,26,22,23,29
4,27,22,23,28
5,28,22,23,27
6,28,23,22,27
7,28,23,22,27
8,28,22,22,28
9,28,21,23,28
10,28,20,23,29
11,27,20,24,29
12,27,20,24,29
13,27,20,25,28
14,28,19,25,28
15,28,19,24,29
16,27,19,24,30
17,27,18,25,30
18,28,18,25,29
19,28,19,24,29
20,27,19,25,29
21,28,18,25,29
22,28,18,25,29
23,28,18,25,29
24,29,18,24,29
25,29,18,24,29
26,29,18,24,29
27,30,18,24,28
28,30,17,24,29
29,30,17,25,28
30,30,17,25,28
31,30,17,25,28
32,29,17,25,29
33,30,17,25,28
34,31,17,25,27
35,32,17,24,27
36,31,17,24,28
37,31,16,24,29
38,30,16,25,29
39,30,16,26,28
40,29,16,27,28
41,29,17,27,27
42,28,17,27,28
43,28,17,27,28
44,27,17,27,29
45,27,17,26,30
46,27,16,27,30
47,27,16,26,31
48,26,16,27,31
49,25,17,27,31
50,25,17,26,32
51,25,16,26,33
52,24,17,26,33
53,24,18,25,33
54,24,18,25,33
55,24,18,25,33
56,24,18,26,32
57,24,18,27,31
58,24,18,28,30
59,24,17,29,30
60,24,17,29,30
61,24,17,30,29
62,24,17,31,28
63,24,17,31,28
64,25,16,31,28
65,25,17,30,28
66,25,17,30,28
67,24,17,30,29
68,25,17,29,29
69,24,17,29,30
70,23,17,30,30
71,23,17,30,30
72,24,17,30,29
73,24,17,30,29
74,24,18,29,29
75,24,18,29,29
76,25,18,29,28
77,25,19,28,28
78,25,18,28,29
79,26,18,27,29
80,27,17,27,29
81,28,17,27,28
82,27,17,28,28
83,27,17,28,28
84,27,18,28,27
85,28,18,28,26
86,28,18,28,26
87,28,18,28,26
88,27,18,29,26
89,27,19,28,26
90,27,18,29,26
91,27,18,29,26
92,27,18,30,25
93,27,18,29,26
94,27,18,28,27
95,27,18,28,27
96,27,18,29,26
97,27,18,29,26
98,27,17,29,27
99,27,17,29,27
100,27,17,30,26
101,27,16,30,27
102,27,16,29,28
103,27,16,29,28
104,28,16,28,28
105,28,17,28,27
106,29,17,28,26
107,30,17,28,25
108,30,17,28,25
109,30,17,28,25
110,31,17,27,25
111,31,17,27,25
112,32,17,27,24
113,31,17,27,25
114,30,17,27,26
115,30,17,27,26
116,31,17,26,26
117,32,16,26,26
118,33,16,25,26
119,33,17,25,25
120,32,18,25,25
121,31,18,26,25
122,31,18,26,25
123,32,17,26,25
124,32,17,26,25
125,32,17,25,26
126,32,17,24,27
127,32,17,23,28
128,32,17,23,28
129,33,17,22,28
130,33,18,22,27
131,32,19,22,27
132,33,18,22,27
133,33,17,23,27
134,34,17,23,26
135,35,16,23,26
136,34,16,24,26
137,33,17,24,26
138,34,17,23,26
139,35,17,23,25
140,34,17,24,25
141,35,17,24,24
142,34,18,24,24
143,34,19,23,24
144,34,19,24,23
145,34,18,24,24
146,35,18,23,24
147,35,18,23,24
148,35,18,23,24
149,36,17,23,24
150,37,16,23,24
151,37,16,22,25
152,37,17,22,24
153,37,17,21,25
154,37,17,21,25
155,38,17,20,25
156,38,16,20,26
157,38,17,20,25
158,39,16,20,25
159,38,16,20,26
160,38,16,20,26
161,38,16,20,26
162,37,16,20,27
163,36,16,21,27
164,35,17,21,27
165,36,17,20,27
166,35,17,20,28
167,36,16,20,28
168,35,16,21,28
169,35,16,21,28
170,35,16,21,28
171,34,16,22,28
172,34,16,22,28
173,33,16,23,28
174,33,17,22,28
175,33,17,21,29
176,33,18,20,29
177,33,19,19,29
178,33,19,18,30
179,33,19,18,30
180,33,18,19,30
181,33,18,19,30
182,33,18,19,30
183,34,18,18,30
184,33,19,18,30
185,32,19,19,30
186,31,19,20,30
187,32,19,20,29
188,32,18,20,30
189,31,19,20,30
190,31,19,20,30
191,32,19,19,30
192,33,18,19,30
193,33,18,19,30
194,32,18,19,31
195,32,18,19,31
196,32,18,19,31
197,32,18,19,31
198,31,18,19,32
199,30,19,19,32
200,30,19,20,31
201,30,18,20,32
202,31,18,20,31
203,31,18,21,30
204,31,18,21,30
205,31,18,20,31
206,30,18,20,32
207,31,18,20,31
208,31,18,20,31
209,31,18,21,30
210,31,17,21,31
211,32,16,21,31
212,32,16,22,30
213,32,16,21,31
214,32,16,21,31
215,32,16,21,31
216,32,16,20,32
217,33,16,20,31
218,34,16,20,30
219,34,16,20,30
220,34,16,20,30
221,35,16,19,30
222,35,16,20,29
223,35,16,19,30
224,34,16,19,31
225,33,17,19,31
226,33,17,19,31
227,33,16,19,32
228,32,17,19,32
229,31,17,19,33
230,31,17,18,34
231,30,18,18,34
232,31,17,18,34
233,31,17,18,34
234,30,17,19,34
235,31,17,18,34
236,32,16,18,34
237,31,17,18,34
238,32,17,17,34
239,32,16,17,35
240,33,16,17,34
241,32,16,17,35
242,32,16,16,36
243,32,16,16,36
244,32,16,16,36
245,32,16,17,35
246,33,16,17,34
247,33,16,17,34
248,33,16,17,34
249,32,16,17,35
250,32,16,17,35
251,32,17,16,35
252,32,16,16,36
253,32,17,16,35
254,31,17,16,36
255,31,17,15,37
256,32,17,15,36
257,32,18,15,35
258,32,18,15,35
259,33,18,15,34
260,34,17,15,34
261,34,16,16,34
262,33,16,16,35
263,32,16,17,35
264,33,16,17,34
265,32,16,17,35
266,32,15,17,36
267,33,14,17,36
268,32,14,17,37
269,32,14,17,37
270,32,15,17,36
271,32,15,18,35
272,32,15,17,36
273,32,14,17,37
274,32,14,18,36
275,32,14,19,35
276,32,15,19,34
277,32,15,19,34
278,32,16,18,34
279,33,16,18,33
280,33,16,18,33
281,33,15,19,33
282,34,14,19,33
283,35,14,18,33
284,35,14,18,33
285,35,14,19,32
286,35,15,19,31
287,35,15,19,31
288,35,15,20,30
289,35,16,20,29
290,35,16,19,30
291,35,16,19,30
292,35,16,19,30
293,35,16,19,30
294,35,17,18,30
295,35,16,19,30
296,34,16,20,30
297,34,16,20,30
