,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2534.0,380.0,2036.0
1,2497.0,1206.0,1247.0
2,2479.0,1222.0,1249.0
3,2470.0,1186.0,1294.0
4,2462.0,1190.0,1298.0
5,2523.0,1154.0,1273.0
6,2505.0,1135.0,1310.0
7,2502.0,1165.0,1283.0
8,2545.0,1150.0,1255.0
9,2513.0,1190.0,1247.0
10,2520.0,1175.0,1255.0
11,2564.0,1172.0,1214.0
12,2546.0,1176.0,1228.0
13,2533.0,1128.0,1289.0
14,2487.0,1181.0,1282.0
15,2451.0,1220.0,1279.0
16,2442.0,1213.0,1295.0
17,2451.0,1219.0,1280.0
18,2484.0,1151.0,1315.0
19,2519.0,1141.0,1290.0
20,2533.0,1147.0,1270.0
21,2482.0,1147.0,1321.0
22,2479.0,1183.0,1288.0
23,2412.0,1196.0,1342.0
24,2432.0,1190.0,1328.0
25,2438.0,1232.0,1280.0
26,2420.0,1192.0,1338.0
27,2360.0,1199.0,1391.0
28,2382.0,1277.0,1291.0
29,2389.0,1246.0,1315.0
30,2404.0,1215.0,1331.0
31,2413.0,1233.0,1304.0
32,2456.0,1203.0,1291.0
33,2389.0,1230.0,1331.0
34,2406.0,1266.0,1278.0
35,2394.0,1256.0,1300.0
36,2349.0,1253.0,1348.0
37,2355.0,1220.0,1375.0
38,2390.0,1228.0,1332.0
39,2327.0,1275.0,1348.0
40,2233.0,1303.0,1414.0
41,2301.0,1304.0,1345.0
42,2299.0,1316.0,1335.0
43,2326.0,1290.0,1334.0
44,2270.0,1352.0,1328.0
45,2286.0,1372.0,1292.0
46,2256.0,1360.0,1334.0
47,2254.0,1353.0,1343.0
48,2170.0,1364.0,1416.0
49,2167.0,1422.0,1361.0
50,2192.0,1420.0,1338.0
51,2230.0,1390.0,1330.0
52,2244.0,1379.0,1327.0
53,2177.0,1384.0,1389.0
54,2185.0,1370.0,1395.0
55,2219.0,1373.0,1358.0
56,2171.0,1385.0,1394.0
57,2175.0,1422.0,1353.0
58,2213.0,1373.0,1364.0
59,2278.0,1368.0,1304.0
60,2288.0,1295.0,1367.0
61,2307.0,1299.0,1344.0
62,2313.0,1247.0,1390.0
63,2263.0,1311.0,1376.0
64,2283.0,1338.0,1329.0
65,2269.0,1358.0,1323.0
66,2195.0,1396.0,1359.0
67,2181.0,1434.0,1335.0
68,2195.0,1399.0,1356.0
69,2173.0,1391.0,1386.0
70,2175.0,1424.0,1351.0
71,2168.0,1423.0,1359.0
72,2153.0,1458.0,1339.0
73,2168.0,1413.0,1369.0
74,2174.0,1466.0,1310.0
75,2169.0,1474.0,1307.0
76,2094.0,1512.0,1344.0
77,2102.0,1512.0,1336.0
78,2096.0,1577.0,1277.0
79,2110.0,1522.0,1318.0
80,2173.0,1509.0,1268.0
81,2167.0,1496.0,1287.0
82,2160.0,1480.0,1310.0
83,2162.0,1485.0,1303.0
84,2195.0,1466.0,1289.0
85,2203.0,1424.0,1323.0
86,2228.0,1428.0,1294.0
87,2225.0,1447.0,1278.0
88,2237.0,1409.0,1304.0
89,2214.0,1492.0,1244.0
90,2231.0,1433.0,1286.0
91,2254.0,1394.0,1302.0
92,2286.0,1403.0,1261.0
93,2304.0,1397.0,1249.0
94,2253.0,1355.0,1342.0
95,2245.0,1394.0,1311.0
96,2263.0,1395.0,1292.0
97,2305.0,1391.0,1254.0
98,2264.0,1355.0,1331.0
99,2207.0,1439.0,1304.0
100,2218.0,1452.0,1280.0
101,2222.0,1403.0,1325.0
102,2229.0,1405.0,1316.0
103,2227.0,1393.0,1330.0
104,2254.0,1389.0,1307.0
105,2283.0,1349.0,1318.0
106,2295.0,1363.0,1292.0
107,2348.0,1362.0,1240.0
108,2353.0,1336.0,1261.0
109,2258.0,1353.0,1339.0
110,2293.0,1402.0,1255.0
111,2299.0,1367.0,1284.0
112,2324.0,1414.0,1212.0
113,2308.0,1348.0,1294.0
114,2264.0,1393.0,1293.0
115,2245.0,1404.0,1301.0
116,2266.0,1428.0,1256.0
117,2232.0,1406.0,1312.0
118,2241.0,1443.0,1266.0
119,2182.0,1474.0,1294.0
120,2126.0,1520.0,1304.0
121,2133.0,1572.0,1245.0
122,2133.0,1540.0,1277.0
123,2143.0,1536.0,1271.0
124,2186.0,1534.0,1230.0
125,2179.0,1513.0,1258.0
126,2173.0,1478.0,1299.0
127,2209.0,1470.0,1271.0
128,2249.0,1477.0,1224.0
129,2248.0,1466.0,1236.0
130,2236.0,1470.0,1244.0
131,2273.0,1442.0,1235.0
132,2219.0,1444.0,1287.0
133,2216.0,1463.0,1271.0
134,2243.0,1481.0,1226.0
135,2246.0,1422.0,1282.0
136,2269.0,1433.0,1248.0
137,2274.0,1438.0,1238.0
138,2288.0,1409.0,1253.0
139,2269.0,1393.0,1288.0
140,2258.0,1426.0,1266.0
141,2192.0,1426.0,1332.0
142,2167.0,1481.0,1302.0
143,2094.0,1539.0,1317.0
144,2042.0,1578.0,1330.0
145,2039.0,1628.0,1283.0
146,2027.0,1615.0,1308.0
147,2058.0,1578.0,1314.0
148,2093.0,1604.0,1253.0
149,2072.0,1570.0,1308.0
150,2044.0,1565.0,1341.0
151,2043.0,1563.0,1344.0
152,2004.0,1606.0,1340.0
153,1952.0,1667.0,1331.0
154,1962.0,1675.0,1313.0
155,1934.0,1714.0,1302.0
156,1921.0,1708.0,1321.0
157,1889.0,1735.0,1326.0
158,1874.0,1767.0,1309.0
159,1866.0,1838.0,1246.0
160,1815.0,1814.0,1321.0
161,1829.0,1792.0,1329.0
162,1835.0,1781.0,1334.0
163,1767.0,1808.0,1375.0
164,1796.0,1859.0,1295.0
165,1791.0,1851.0,1308.0
166,1729.0,1876.0,1345.0
167,1761.0,1841.0,1348.0
168,1793.0,1869.0,1288.0
169,1768.0,1848.0,1334.0
170,1779.0,1858.0,1313.0
171,1791.0,1848.0,1311.0
172,1790.0,1865.0,1295.0
173,1792.0,1870.0,1288.0
174,1742.0,1879.0,1329.0
175,1754.0,1910.0,1286.0
176,1752.0,1839.0,1359.0
177,1772.0,1801.0,1377.0
178,1831.0,1744.0,1375.0
179,1872.0,1679.0,1399.0
180,1851.0,1695.0,1404.0
181,1851.0,1799.0,1300.0
182,1842.0,1819.0,1289.0
183,1849.0,1758.0,1343.0
184,1839.0,1774.0,1337.0
185,1861.0,1732.0,1357.0
186,1880.0,1690.0,1380.0
187,1820.0,1760.0,1370.0
188,1821.0,1777.0,1352.0
189,1841.0,1774.0,1335.0
190,1846.0,1771.0,1333.0
191,1846.0,1809.0,1295.0
192,1866.0,1779.0,1305.0
193,1873.0,1747.0,1330.0
194,1880.0,1758.0,1312.0
195,1794.0,1800.0,1356.0
196,1827.0,1797.0,1326.0
197,1810.0,1847.0,1293.0
198,1829.0,1810.0,1311.0
199,1786.0,1793.0,1371.0
200,1790.0,1822.0,1338.0
201,1794.0,1769.0,1387.0
202,1860.0,1712.0,1378.0
203,1914.0,1694.0,1342.0
204,1922.0,1688.0,1340.0
205,1916.0,1713.0,1321.0
206,1896.0,1708.0,1346.0
207,1908.0,1711.0,1331.0
208,1910.0,1714.0,1326.0
209,1928.0,1710.0,1312.0
210,1953.0,1673.0,1324.0
211,2007.0,1661.0,1282.0
212,2027.0,1636.0,1287.0
213,2070.0,1540.0,1340.0
214,2078.0,1553.0,1319.0
215,2021.0,1565.0,1364.0
216,2062.0,1605.0,1283.0
217,2047.0,1614.0,1289.0
218,2010.0,1590.0,1350.0
219,2002.0,1595.0,1353.0
220,2000.0,1639.0,1311.0
221,2026.0,1617.0,1307.0
222,2007.0,1658.0,1285.0
223,1990.0,1633.0,1327.0
224,1946.0,1648.0,1356.0
225,1969.0,1603.0,1378.0
226,1949.0,1615.0,1386.0
227,1947.0,1632.0,1371.0
228,1885.0,1652.0,1413.0
229,1881.0,1692.0,1377.0
230,1907.0,1681.0,1362.0
231,1849.0,1670.0,1431.0
232,1849.0,1741.0,1360.0
233,1899.0,1660.0,1391.0
234,1944.0,1639.0,1367.0
235,1887.0,1665.0,1398.0
236,1875.0,1693.0,1382.0
237,1882.0,1762.0,1306.0
238,1899.0,1704.0,1347.0
239,1900.0,1736.0,1314.0
240,1929.0,1691.0,1330.0
241,1866.0,1666.0,1418.0
242,1862.0,1728.0,1360.0
243,1856.0,1702.0,1392.0
244,1909.0,1606.0,1435.0
245,1924.0,1651.0,1375.0
246,1928.0,1645.0,1377.0
247,1909.0,1680.0,1361.0
248,1912.0,1681.0,1357.0
249,1925.0,1697.0,1328.0
250,1933.0,1718.0,1299.0
251,1918.0,1682.0,1350.0
252,1881.0,1722.0,1347.0
253,1889.0,1700.0,1361.0
254,1946.0,1701.0,1303.0
255,1946.0,1672.0,1332.0
256,1933.0,1703.0,1314.0
257,1936.0,1658.0,1356.0
258,1882.0,1716.0,1352.0
259,1872.0,1743.0,1335.0
260,1840.0,1764.0,1346.0
261,1805.0,1775.0,1370.0
262,1758.0,1839.0,1353.0
263,1767.0,1807.0,1376.0
264,1730.0,1841.0,1379.0
265,1709.0,1850.0,1391.0
266,1715.0,1849.0,1386.0
267,1738.0,1820.0,1392.0
268,1762.0,1849.0,1339.0
269,1771.0,1858.0,1321.0
270,1761.0,1820.0,1369.0
271,1778.0,1762.0,1410.0
272,1822.0,1781.0,1347.0
273,1826.0,1817.0,1307.0
274,1840.0,1807.0,1303.0
275,1831.0,1815.0,1304.0
276,1821.0,1823.0,1306.0
277,1834.0,1848.0,1268.0
278,1861.0,1814.0,1275.0
279,1843.0,1805.0,1302.0
280,1850.0,1777.0,1323.0
281,1819.0,1785.0,1346.0
282,1839.0,1776.0,1335.0
283,1865.0,1745.0,1340.0
284,1888.0,1764.0,1298.0
285,1897.0,1788.0,1265.0
286,1878.0,1756.0,1316.0
287,1893.0,1800.0,1257.0
288,1877.0,1842.0,1231.0
289,1887.0,1831.0,1232.0
290,1912.0,1803.0,1235.0
291,1924.0,1791.0,1235.0
292,1931.0,1787.0,1232.0
293,1936.0,1775.0,1239.0
294,1966.0,1733.0,1251.0
295,1931.0,1744.0,1275.0
296,1947.0,1798.0,1205.0
297,1917.0,1772.0,1261.0
298,1886.0,1787.0,1277.0
299,1919.0,1808.0,1223.0
300,1897.0,1785.0,1268.0
301,1820.0,1798.0,1332.0
302,1767.0,1894.0,1289.0
303,1776.0,1903.0,1271.0
304,1753.0,1914.0,1283.0
305,1733.0,1927.0,1290.0
306,1696.0,1942.0,1312.0
307,1684.0,1980.0,1286.0
308,1695.0,1962.0,1293.0
309,1695.0,1978.0,1277.0
310,1632.0,2013.0,1305.0
311,1652.0,2043.0,1255.0
312,1654.0,2068.0,1228.0
313,1669.0,2075.0,1206.0
314,1679.0,2056.0,1215.0
315,1659.0,2057.0,1234.0
316,1657.0,2053.0,1240.0
317,1673.0,2068.0,1209.0
318,1665.0,2045.0,1240.0
319,1630.0,2084.0,1236.0
320,1637.0,2085.0,1228.0
321,1596.0,2149.0,1205.0
322,1582.0,2064.0,1304.0
323,1623.0,2116.0,1211.0
324,1617.0,2123.0,1210.0
325,1630.0,2098.0,1222.0
326,1638.0,2056.0,1256.0
327,1608.0,2080.0,1262.0
328,1638.0,2121.0,1191.0
329,1601.0,2116.0,1233.0
330,1627.0,2147.0,1176.0
331,1596.0,2159.0,1195.0
332,1595.0,2117.0,1238.0
333,1591.0,2136.0,1223.0
334,1609.0,2126.0,1215.0
335,1636.0,2098.0,1216.0
336,1613.0,2115.0,1222.0
337,1610.0,2112.0,1228.0
338,1628.0,2077.0,1245.0
339,1656.0,2058.0,1236.0
340,1685.0,2003.0,1262.0
341,1732.0,1972.0,1246.0
342,1752.0,1969.0,1229.0
343,1757.0,1956.0,1237.0
344,1763.0,1950.0,1237.0
345,1766.0,1954.0,1230.0
346,1746.0,1936.0,1268.0
347,1721.0,1924.0,1305.0
348,1660.0,1962.0,1328.0
349,1612.0,2049.0,1289.0
350,1609.0,2098.0,1243.0
351,1560.0,2136.0,1254.0
352,1563.0,2119.0,1268.0
353,1565.0,2194.0,1191.0
354,1558.0,2168.0,1224.0
355,1505.0,2187.0,1258.0
356,1544.0,2221.0,1185.0
357,1543.0,2194.0,1213.0
358,1485.0,2233.0,1232.0
359,1482.0,2291.0,1177.0
360,1493.0,2269.0,1188.0
361,1441.0,2247.0,1262.0
362,1429.0,2274.0,1247.0
363,1456.0,2329.0,1165.0
364,1449.0,2264.0,1237.0
365,1496.0,2290.0,1164.0
366,1523.0,2233.0,1194.0
367,1567.0,2209.0,1174.0
368,1590.0,2202.0,1158.0
369,1541.0,2207.0,1202.0
370,1561.0,2193.0,1196.0
371,1564.0,2153.0,1233.0
372,1542.0,2167.0,1241.0
373,1567.0,2212.0,1171.0
374,1583.0,2179.0,1188.0
375,1596.0,2173.0,1181.0
376,1583.0,2188.0,1179.0
377,1600.0,2203.0,1147.0
378,1545.0,2179.0,1226.0
379,1552.0,2226.0,1172.0
380,1553.0,2196.0,1201.0
381,1568.0,2177.0,1205.0
382,1580.0,2137.0,1233.0
383,1592.0,2148.0,1210.0
384,1612.0,2147.0,1191.0
385,1614.0,2102.0,1234.0
386,1634.0,2110.0,1206.0
387,1636.0,2095.0,1219.0
388,1583.0,2094.0,1273.0
389,1592.0,2105.0,1253.0
390,1611.0,2102.0,1237.0
391,1625.0,2072.0,1253.0
392,1647.0,2019.0,1284.0
393,1633.0,2033.0,1284.0
394,1668.0,1985.0,1297.0
395,1669.0,2009.0,1272.0
396,1699.0,2015.0,1236.0
397,1722.0,2009.0,1219.0
