,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,20,23,34,23
1,20,23,33,24
2,20,22,34,24
3,20,23,33,24
4,20,23,34,23
5,19,23,35,23
6,18,23,35,24
7,19,23,35,23
8,19,23,35,23
9,19,23,35,23
10,19,23,34,24
11,20,23,33,24
12,20,22,33,25
13,20,22,33,25
14,20,23,32,25
15,19,23,33,25
16,19,22,33,26
17,19,22,33,26
18,20,22,33,25
19,19,22,33,26
20,19,21,34,26
21,19,21,35,25
22,19,21,35,25
23,19,21,35,25
24,19,21,36,24
25,19,21,37,23
26,19,21,37,23
27,20,20,37,23
28,21,19,37,23
29,21,19,36,24
30,22,18,36,24
31,22,19,35,24
32,22,19,35,24
33,22,20,35,23
34,21,20,36,23
35,21,19,36,24
36,22,18,36,24
37,23,18,36,23
38,22,18,37,23
39,22,18,37,23
40,21,18,37,24
41,21,18,37,24
42,22,18,36,24
43,23,17,36,24
44,23,17,36,24
45,24,16,36,24
46,23,16,36,25
47,22,16,36,26
48,22,16,36,26
49,22,15,36,27
50,22,15,36,27
51,21,15,36,28
52,21,15,35,29
53,21,15,35,29
54,20,15,35,30
55,20,15,35,30
56,20,15,36,29
57,20,15,35,30
58,20,15,34,31
59,20,15,33,32
60,19,15,33,33
61,20,14,33,33
62,20,14,34,32
63,20,14,34,32
64,20,13,35,32
65,19,13,36,32
66,19,13,36,32
67,19,13,36,32
68,20,13,35,32
69,20,13,35,32
70,20,13,35,32
71,20,13,34,33
72,20,13,34,33
73,21,13,34,32
74,21,13,33,33
75,21,13,33,33
76,21,13,32,34
77,21,13,32,34
78,21,13,32,34
79,21,13,31,35
80,21,13,31,35
81,21,13,32,34
82,20,14,32,34
83,19,14,32,35
84,19,15,32,34
85,19,15,32,34
86,19,16,32,33
87,19,17,32,32
88,18,17,33,32
89,18,17,33,32
90,18,18,32,32
91,19,18,32,31
92,18,19,32,31
93,18,19,31,32
94,18,19,31,32
95,18,18,32,32
96,19,18,31,32
97,19,19,30,32
98,20,19,29,32
99,20,19,28,33
100,20,19,28,33
101,20,18,28,34
102,20,18,27,35
103,19,19,27,35
104,20,19,26,35
105,20,19,26,35
106,20,19,25,36
107,20,19,24,37
108,21,19,23,37
109,21,20,23,36
110,21,20,23,36
111,21,20,23,36
112,22,20,23,35
113,22,20,23,35
114,21,20,24,35
115,20,20,24,36
116,20,19,24,37
117,20,18,24,38
118,20,19,24,37
119,20,20,24,36
120,19,21,24,36
121,19,22,23,36
122,19,22,23,36
123,19,21,23,37
124,19,22,23,36
125,19,21,24,36
126,18,21,24,37
127,17,21,24,38
128,17,21,23,39
129,17,22,22,39
130,17,23,22,38
131,17,24,21,38
132,17,23,22,38
133,16,23,22,39
134,16,23,22,39
135,16,22,23,39
136,15,22,23,40
137,16,22,23,39
138,17,22,23,38
139,17,22,22,39
140,17,21,22,40
141,17,22,21,40
142,17,23,21,39
143,17,23,22,38
144,17,23,23,37
145,17,24,22,37
146,17,25,21,37
147,18,25,21,36
148,18,24,22,36
149,18,24,22,36
150,18,24,22,36
151,18,24,22,36
152,18,24,23,35
153,17,25,23,35
154,17,25,23,35
155,18,25,23,34
156,18,26,22,34
157,19,25,22,34
158,19,24,22,35
159,19,24,22,35
160,19,25,22,34
161,19,24,22,35
162,19,24,22,35
163,19,25,22,34
164,19,25,21,35
165,19,24,21,36
166,20,24,21,35
167,20,24,20,36
168,20,25,20,35
169,21,25,20,34
170,21,25,19,35
171,21,24,19,36
172,22,24,19,35
173,22,25,19,34
174,22,26,19,33
175,22,25,19,34
176,22,26,19,33
177,23,25,19,33
178,23,25,19,33
179,23,25,19,33
180,23,24,20,33
181,23,24,20,33
182,22,24,20,34
183,22,24,19,35
184,22,25,18,35
185,21,25,18,36
186,21,26,18,35
187,20,27,18,35
188,20,26,18,36
189,20,27,17,36
190,20,27,17,36
191,20,26,17,37
192,20,26,17,37
193,20,26,17,37
194,20,27,17,36
195,20,27,18,35
196,20,27,18,35
197,20,27,17,36
198,20,26,18,36
199,20,26,19,35
200,20,26,18,36
201,20,26,19,35
202,20,26,19,35
203,21,26,19,34
204,20,27,19,34
205,19,27,20,34
206,19,27,20,34
207,19,26,20,35
208,19,27,20,34
209,20,27,19,34
210,21,26,19,34
211,21,26,19,34
212,20,26,19,35
