,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,24,19,30,27
1,25,18,30,27
2,25,18,30,27
3,24,18,30,28
4,25,18,30,27
5,25,19,29,27
6,25,20,29,26
7,25,21,29,25
8,25,20,30,25
9,25,19,31,25
10,24,20,31,25
11,24,20,31,25
12,23,20,31,26
13,23,20,31,26
14,23,20,31,26
15,23,20,31,26
16,24,20,31,25
17,24,20,31,25
18,24,20,30,26
19,24,21,29,26
20,24,21,30,25
21,24,21,30,25
22,24,21,29,26
23,24,21,29,26
24,24,22,29,25
25,23,22,30,25
26,22,22,30,26
27,21,22,30,27
28,21,22,30,27
29,21,22,30,27
30,21,23,29,27
31,21,23,29,27
32,21,23,29,27
33,21,22,29,28
34,21,22,30,27
35,21,22,31,26
36,22,22,30,26
37,23,22,30,25
38,23,23,29,25
39,24,22,29,25
40,24,21,29,26
41,24,20,29,27
42,23,21,29,27
43,22,21,29,28
44,22,21,28,29
45,22,21,27,30
46,23,21,27,29
47,24,20,27,29
48,24,20,27,29
49,24,19,28,29
50,25,19,28,28
51,25,19,28,28
52,25,18,29,28
53,26,17,29,28
54,26,17,28,29
55,26,17,29,28
56,26,17,29,28
57,25,17,30,28
58,25,17,30,28
59,24,17,31,28
60,24,17,32,27
61,25,17,32,26
62,25,16,33,26
63,25,16,33,26
64,26,15,33,26
65,26,14,34,26
66,26,14,34,26
67,26,14,33,27
68,26,15,32,27
69,26,15,32,27
70,27,15,31,27
71,26,15,31,28
72,26,16,30,28
73,26,16,31,27
74,26,16,30,28
75,26,16,30,28
76,26,16,29,29
77,26,16,29,29
78,26,16,28,30
79,26,16,28,30
80,25,17,28,30
81,25,17,28,30
82,26,17,28,29
83,26,17,28,29
84,26,18,27,29
85,25,18,27,30
86,26,18,26,30
87,26,18,26,30
88,27,17,26,30
89,27,17,25,31
90,27,17,25,31
91,27,18,25,30
92,28,18,25,29
93,28,17,26,29
94,27,17,27,29
95,27,17,28,28
96,27,17,29,27
97,28,17,28,27
98,29,16,28,27
99,30,16,27,27
100,31,15,27,27
101,31,15,27,27
102,30,15,27,28
103,29,15,27,29
104,28,15,27,30
105,27,15,28,30
106,26,16,28,30
107,26,16,27,31
108,26,16,26,32
109,27,16,26,31
110,27,17,25,31
111,27,18,25,30
112,27,17,26,30
113,26,17,26,31
114,26,17,26,31
115,26,17,26,31
116,26,16,26,32
117,27,16,26,31
118,28,16,26,30
119,28,17,26,29
120,27,18,26,29
121,27,18,26,29
122,27,18,25,30
123,27,17,26,30
124,27,17,26,30
125,28,16,26,30
126,29,15,26,30
127,29,15,27,29
128,28,15,27,30
129,28,16,26,30
130,28,16,26,30
131,28,16,26,30
132,29,15,26,30
133,28,15,26,31
134,28,15,26,31
135,28,15,26,31
136,28,15,25,32
137,28,14,25,33
138,28,14,25,33
139,27,14,25,34
140,27,13,25,35
141,27,14,24,35
142,27,13,25,35
143,28,13,24,35
144,28,13,24,35
145,27,13,24,36
146,26,13,24,37
147,27,13,24,36
148,27,13,24,36
149,28,13,24,35
150,27,13,25,35
151,27,13,24,36
152,28,12,24,36
153,29,12,24,35
154,30,12,23,35
155,30,12,23,35
156,30,12,23,35
157,31,11,23,35
158,31,11,22,36
159,31,10,23,36
160,31,11,23,35
161,31,11,24,34
162,30,11,24,35
163,31,11,24,34
164,32,11,24,33
165,32,11,23,34
166,32,11,23,34
167,31,11,23,35
168,30,11,23,36
169,30,11,23,36
170,31,11,22,36
171,31,11,22,36
172,31,11,22,36
173,32,10,22,36
174,32,10,21,37
175,32,10,21,37
176,32,11,21,36
177,33,11,21,35
178,33,11,21,35
179,33,10,21,36
180,34,10,21,35
181,34,10,21,35
182,35,10,21,34
183,35,10,21,34
184,34,10,21,35
185,34,11,21,34
186,33,12,21,34
187,33,12,21,34
188,32,12,21,35
189,33,12,21,34
190,34,12,21,33
191,35,12,20,33
192,35,12,20,33
193,34,12,21,33
