,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2481.0,388.0,2081.0
1,2415.0,1372.0,1163.0
2,2335.0,1407.0,1208.0
3,2222.0,1492.0,1236.0
4,2204.0,1511.0,1235.0
5,2205.0,1550.0,1195.0
6,2178.0,1553.0,1219.0
7,2196.0,1474.0,1280.0
8,2141.0,1478.0,1331.0
9,2079.0,1553.0,1318.0
10,2084.0,1551.0,1315.0
11,2098.0,1551.0,1301.0
12,2100.0,1536.0,1314.0
13,2102.0,1550.0,1298.0
14,2114.0,1596.0,1240.0
15,2055.0,1619.0,1276.0
16,2049.0,1651.0,1250.0
17,2021.0,1665.0,1264.0
18,2029.0,1667.0,1254.0
19,1964.0,1670.0,1316.0
20,1979.0,1738.0,1233.0
21,1971.0,1715.0,1264.0
22,1926.0,1744.0,1280.0
23,1930.0,1731.0,1289.0
24,1980.0,1705.0,1265.0
25,1933.0,1686.0,1331.0
26,1905.0,1734.0,1311.0
27,1892.0,1776.0,1282.0
28,1913.0,1770.0,1267.0
29,1907.0,1735.0,1308.0
30,1922.0,1711.0,1317.0
31,1884.0,1692.0,1374.0
32,1920.0,1651.0,1379.0
33,1907.0,1676.0,1367.0
34,1951.0,1703.0,1296.0
35,1943.0,1679.0,1328.0
36,1929.0,1692.0,1329.0
37,1947.0,1661.0,1342.0
38,1946.0,1628.0,1376.0
39,1911.0,1663.0,1376.0
40,1929.0,1710.0,1311.0
41,1953.0,1623.0,1374.0
42,1993.0,1608.0,1349.0
43,1993.0,1602.0,1355.0
44,2035.0,1596.0,1319.0
45,2024.0,1590.0,1336.0
46,2058.0,1577.0,1315.0
47,2073.0,1548.0,1329.0
48,2083.0,1522.0,1345.0
49,2035.0,1523.0,1392.0
50,2046.0,1536.0,1368.0
51,2035.0,1535.0,1380.0
52,2040.0,1561.0,1349.0
53,2001.0,1562.0,1387.0
54,1998.0,1605.0,1347.0
55,1938.0,1604.0,1408.0
56,1968.0,1593.0,1389.0
57,2019.0,1606.0,1325.0
58,1969.0,1598.0,1383.0
59,1963.0,1630.0,1357.0
60,1961.0,1608.0,1381.0
61,1951.0,1617.0,1382.0
62,1968.0,1678.0,1304.0
63,1998.0,1601.0,1351.0
64,2020.0,1610.0,1320.0
65,1975.0,1636.0,1339.0
66,1923.0,1634.0,1393.0
67,1850.0,1697.0,1403.0
68,1842.0,1731.0,1377.0
69,1847.0,1715.0,1388.0
70,1869.0,1730.0,1351.0
71,1887.0,1706.0,1357.0
72,1798.0,1740.0,1412.0
73,1773.0,1814.0,1363.0
74,1748.0,1833.0,1369.0
75,1744.0,1797.0,1409.0
76,1766.0,1772.0,1412.0
77,1779.0,1786.0,1385.0
78,1744.0,1746.0,1460.0
79,1763.0,1747.0,1440.0
80,1703.0,1788.0,1459.0
81,1719.0,1789.0,1442.0
82,1720.0,1818.0,1412.0
83,1727.0,1778.0,1445.0
84,1737.0,1747.0,1466.0
85,1764.0,1719.0,1467.0
86,1748.0,1725.0,1477.0
87,1773.0,1731.0,1446.0
88,1789.0,1664.0,1497.0
89,1828.0,1642.0,1480.0
90,1845.0,1624.0,1481.0
91,1833.0,1642.0,1475.0
92,1885.0,1597.0,1468.0
93,1918.0,1586.0,1446.0
94,1976.0,1579.0,1395.0
95,1905.0,1589.0,1456.0
96,1931.0,1577.0,1442.0
97,1973.0,1556.0,1421.0
98,1982.0,1570.0,1398.0
99,1993.0,1546.0,1411.0
100,2016.0,1568.0,1366.0
101,2035.0,1523.0,1392.0
102,2054.0,1487.0,1409.0
103,2120.0,1469.0,1361.0
104,2031.0,1486.0,1433.0
105,2057.0,1543.0,1350.0
106,2060.0,1510.0,1380.0
107,2073.0,1471.0,1406.0
108,2081.0,1464.0,1405.0
109,2118.0,1458.0,1374.0
110,2154.0,1384.0,1412.0
111,2197.0,1376.0,1377.0
112,2200.0,1385.0,1365.0
113,2228.0,1350.0,1372.0
114,2213.0,1326.0,1411.0
115,2119.0,1406.0,1425.0
116,2149.0,1435.0,1366.0
117,2152.0,1387.0,1411.0
118,2165.0,1406.0,1379.0
119,2140.0,1403.0,1407.0
120,2067.0,1412.0,1471.0
121,2009.0,1441.0,1500.0
122,2015.0,1506.0,1429.0
123,2059.0,1510.0,1381.0
124,2069.0,1501.0,1380.0
125,2063.0,1481.0,1406.0
126,2048.0,1464.0,1438.0
127,2073.0,1467.0,1410.0
128,2120.0,1451.0,1379.0
129,2109.0,1449.0,1392.0
130,2154.0,1467.0,1329.0
131,2127.0,1466.0,1357.0
132,2135.0,1466.0,1349.0
133,2071.0,1488.0,1391.0
134,2083.0,1528.0,1339.0
135,2038.0,1542.0,1370.0
136,2009.0,1516.0,1425.0
137,1980.0,1531.0,1439.0
138,1972.0,1595.0,1383.0
139,1900.0,1599.0,1451.0
140,1917.0,1617.0,1416.0
141,1934.0,1585.0,1431.0
142,1940.0,1604.0,1406.0
143,1980.0,1589.0,1381.0
144,2003.0,1564.0,1383.0
145,2004.0,1541.0,1405.0
146,2032.0,1525.0,1393.0
147,2045.0,1499.0,1406.0
148,2062.0,1481.0,1407.0
149,2096.0,1472.0,1382.0
150,2081.0,1462.0,1407.0
151,2114.0,1443.0,1393.0
152,2068.0,1488.0,1394.0
153,2048.0,1539.0,1363.0
154,2044.0,1521.0,1385.0
155,2074.0,1510.0,1366.0
156,2076.0,1562.0,1312.0
157,2066.0,1511.0,1373.0
158,2074.0,1503.0,1373.0
159,2083.0,1497.0,1370.0
160,2102.0,1516.0,1332.0
161,2078.0,1507.0,1365.0
162,2006.0,1567.0,1377.0
163,1998.0,1559.0,1393.0
164,1994.0,1558.0,1398.0
165,1956.0,1599.0,1395.0
166,1950.0,1641.0,1359.0
167,1944.0,1595.0,1411.0
168,1975.0,1514.0,1461.0
169,2017.0,1512.0,1421.0
170,2069.0,1448.0,1433.0
171,2083.0,1445.0,1422.0
172,2082.0,1489.0,1379.0
173,2035.0,1495.0,1420.0
174,2046.0,1525.0,1379.0
175,2036.0,1505.0,1409.0
176,2077.0,1519.0,1354.0
177,2059.0,1517.0,1374.0
178,2098.0,1489.0,1363.0
179,2091.0,1488.0,1371.0
180,2074.0,1472.0,1404.0
181,2122.0,1466.0,1362.0
182,2124.0,1409.0,1417.0
183,2162.0,1377.0,1411.0
184,2159.0,1388.0,1403.0
185,2112.0,1409.0,1429.0
186,2122.0,1449.0,1379.0
187,2135.0,1433.0,1382.0
188,2090.0,1426.0,1434.0
189,2090.0,1460.0,1400.0
190,2093.0,1433.0,1424.0
191,2102.0,1421.0,1427.0
192,2108.0,1423.0,1419.0
193,2123.0,1427.0,1400.0
194,2121.0,1390.0,1439.0
195,2065.0,1414.0,1471.0
196,2068.0,1443.0,1439.0
197,2062.0,1455.0,1433.0
198,2076.0,1495.0,1379.0
199,2071.0,1475.0,1404.0
200,2058.0,1496.0,1396.0
201,1992.0,1519.0,1439.0
202,1934.0,1591.0,1425.0
203,1955.0,1616.0,1379.0
204,1973.0,1556.0,1421.0
205,1925.0,1575.0,1450.0
206,1956.0,1596.0,1398.0
207,1914.0,1601.0,1435.0
208,1830.0,1674.0,1446.0
209,1772.0,1724.0,1454.0
210,1737.0,1764.0,1449.0
211,1746.0,1756.0,1448.0
212,1756.0,1708.0,1486.0
213,1800.0,1686.0,1464.0
214,1813.0,1693.0,1444.0
215,1792.0,1703.0,1455.0
216,1806.0,1733.0,1411.0
217,1830.0,1683.0,1437.0
218,1839.0,1702.0,1409.0
219,1796.0,1701.0,1453.0
220,1781.0,1686.0,1483.0
221,1754.0,1716.0,1480.0
222,1688.0,1748.0,1514.0
223,1698.0,1777.0,1475.0
224,1699.0,1776.0,1475.0
225,1687.0,1763.0,1500.0
226,1711.0,1736.0,1503.0
227,1664.0,1770.0,1516.0
228,1649.0,1772.0,1529.0
229,1644.0,1761.0,1545.0
230,1692.0,1685.0,1573.0
231,1689.0,1693.0,1568.0
232,1647.0,1717.0,1586.0
233,1657.0,1704.0,1589.0
234,1654.0,1697.0,1599.0
235,1706.0,1665.0,1579.0
236,1653.0,1717.0,1580.0
237,1608.0,1766.0,1576.0
238,1581.0,1803.0,1566.0
239,1609.0,1796.0,1545.0
240,1593.0,1776.0,1581.0
241,1602.0,1805.0,1543.0
242,1612.0,1798.0,1540.0
243,1618.0,1812.0,1520.0
244,1601.0,1783.0,1566.0
245,1533.0,1853.0,1564.0
246,1559.0,1898.0,1493.0
247,1546.0,1864.0,1540.0
248,1539.0,1915.0,1496.0
249,1521.0,1886.0,1543.0
250,1516.0,1882.0,1552.0
251,1454.0,1899.0,1597.0
252,1473.0,1941.0,1536.0
253,1482.0,1992.0,1476.0
254,1488.0,1992.0,1470.0
255,1434.0,2000.0,1516.0
256,1420.0,2040.0,1490.0
257,1434.0,1984.0,1532.0
258,1425.0,2042.0,1483.0
259,1423.0,2017.0,1510.0
260,1428.0,2061.0,1461.0
261,1412.0,2021.0,1517.0
262,1453.0,2029.0,1468.0
263,1404.0,2051.0,1495.0
264,1406.0,2047.0,1497.0
265,1396.0,2019.0,1535.0
266,1397.0,1993.0,1560.0
267,1447.0,2024.0,1479.0
268,1384.0,2027.0,1539.0
269,1399.0,2025.0,1526.0
270,1355.0,2112.0,1483.0
271,1377.0,2088.0,1485.0
272,1408.0,2077.0,1465.0
273,1421.0,2082.0,1447.0
274,1400.0,2072.0,1478.0
275,1410.0,2088.0,1452.0
276,1457.0,2084.0,1409.0
277,1392.0,2095.0,1463.0
278,1399.0,2126.0,1425.0
279,1406.0,2135.0,1409.0
280,1364.0,2104.0,1482.0
281,1391.0,2109.0,1450.0
282,1384.0,2123.0,1443.0
283,1395.0,2112.0,1443.0
284,1357.0,2141.0,1452.0
285,1346.0,2141.0,1463.0
286,1347.0,2129.0,1474.0
287,1352.0,2126.0,1472.0
288,1351.0,2139.0,1460.0
289,1343.0,2131.0,1476.0
290,1341.0,2197.0,1412.0
291,1292.0,2226.0,1432.0
292,1291.0,2234.0,1425.0
293,1299.0,2214.0,1437.0
294,1282.0,2295.0,1373.0
295,1296.0,2250.0,1404.0
296,1311.0,2244.0,1395.0
297,1306.0,2246.0,1398.0
298,1294.0,2249.0,1407.0
299,1322.0,2254.0,1374.0
300,1326.0,2210.0,1414.0
301,1356.0,2118.0,1476.0
302,1398.0,2121.0,1431.0
303,1404.0,2121.0,1425.0
304,1406.0,2122.0,1422.0
305,1418.0,2121.0,1411.0
306,1464.0,2074.0,1412.0
307,1502.0,2044.0,1404.0
308,1499.0,2032.0,1419.0
309,1498.0,2024.0,1428.0
310,1508.0,1994.0,1448.0
311,1482.0,1992.0,1476.0
312,1437.0,1998.0,1515.0
313,1397.0,2078.0,1475.0
314,1348.0,2089.0,1513.0
315,1337.0,2129.0,1484.0
316,1364.0,2056.0,1530.0
317,1431.0,2059.0,1460.0
318,1470.0,1988.0,1492.0
319,1438.0,1996.0,1516.0
320,1367.0,2081.0,1502.0
321,1375.0,2070.0,1505.0
322,1379.0,2091.0,1480.0
323,1382.0,2035.0,1533.0
324,1402.0,2055.0,1493.0
325,1426.0,2011.0,1513.0
326,1479.0,1950.0,1521.0
327,1471.0,1975.0,1504.0
328,1463.0,1998.0,1489.0
329,1420.0,2016.0,1514.0
330,1437.0,1970.0,1543.0
331,1489.0,1917.0,1544.0
332,1491.0,1913.0,1546.0
333,1449.0,1949.0,1552.0
334,1427.0,1974.0,1549.0
335,1419.0,2011.0,1520.0
336,1450.0,1907.0,1593.0
337,1433.0,1974.0,1543.0
338,1454.0,1946.0,1550.0
339,1451.0,1939.0,1560.0
340,1463.0,1910.0,1577.0
341,1470.0,1901.0,1579.0
342,1481.0,1924.0,1545.0
343,1412.0,1953.0,1585.0
344,1451.0,1976.0,1523.0
345,1492.0,1973.0,1485.0
346,1480.0,1955.0,1515.0
347,1540.0,1877.0,1533.0
348,1548.0,1831.0,1571.0
349,1592.0,1807.0,1551.0
350,1574.0,1793.0,1583.0
351,1618.0,1828.0,1504.0
352,1633.0,1811.0,1506.0
353,1661.0,1795.0,1494.0
354,1672.0,1796.0,1482.0
355,1652.0,1820.0,1478.0
356,1692.0,1764.0,1494.0
357,1714.0,1756.0,1480.0
358,1725.0,1667.0,1558.0
359,1792.0,1676.0,1482.0
