,Mutual_Cooperation,Mutual_Defection,Exploitation
0,3052.0,220.0,1678.0
1,2931.0,1020.0,999.0
2,2808.0,1056.0,1086.0
3,2786.0,1092.0,1072.0
4,2784.0,1041.0,1125.0
5,2755.0,1036.0,1159.0
6,2752.0,1046.0,1152.0
7,2749.0,1053.0,1148.0
8,2753.0,1036.0,1161.0
9,2687.0,1045.0,1218.0
10,2670.0,1099.0,1181.0
11,2693.0,1090.0,1167.0
12,2723.0,1077.0,1150.0
13,2641.0,1087.0,1222.0
14,2555.0,1138.0,1257.0
15,2483.0,1182.0,1285.0
16,2520.0,1129.0,1301.0
17,2595.0,1124.0,1231.0
18,2621.0,1142.0,1187.0
19,2606.0,1127.0,1217.0
20,2580.0,1137.0,1233.0
21,2568.0,1130.0,1252.0
22,2560.0,1091.0,1299.0
23,2596.0,1112.0,1242.0
24,2594.0,1127.0,1229.0
25,2602.0,1161.0,1187.0
26,2574.0,1140.0,1236.0
27,2585.0,1143.0,1222.0
28,2568.0,1142.0,1240.0
29,2581.0,1176.0,1193.0
30,2574.0,1146.0,1230.0
31,2572.0,1151.0,1227.0
32,2522.0,1208.0,1220.0
33,2517.0,1236.0,1197.0
34,2504.0,1233.0,1213.0
35,2518.0,1198.0,1234.0
36,2536.0,1212.0,1202.0
37,2551.0,1211.0,1188.0
38,2553.0,1219.0,1178.0
39,2545.0,1163.0,1242.0
40,2459.0,1246.0,1245.0
41,2473.0,1244.0,1233.0
42,2484.0,1256.0,1210.0
43,2479.0,1304.0,1167.0
44,2469.0,1290.0,1191.0
45,2480.0,1291.0,1179.0
46,2420.0,1302.0,1228.0
47,2385.0,1353.0,1212.0
48,2366.0,1385.0,1199.0
49,2366.0,1377.0,1207.0
50,2376.0,1393.0,1181.0
51,2382.0,1391.0,1177.0
52,2368.0,1335.0,1247.0
53,2411.0,1370.0,1169.0
54,2357.0,1376.0,1217.0
55,2359.0,1398.0,1193.0
56,2299.0,1421.0,1230.0
57,2305.0,1451.0,1194.0
58,2295.0,1439.0,1216.0
59,2327.0,1416.0,1207.0
60,2364.0,1378.0,1208.0
61,2401.0,1349.0,1200.0
62,2373.0,1370.0,1207.0
63,2389.0,1344.0,1217.0
64,2325.0,1401.0,1224.0
65,2348.0,1416.0,1186.0
66,2342.0,1381.0,1227.0
67,2276.0,1396.0,1278.0
68,2262.0,1434.0,1254.0
69,2280.0,1451.0,1219.0
70,2264.0,1474.0,1212.0
71,2225.0,1473.0,1252.0
72,2239.0,1533.0,1178.0
73,2167.0,1521.0,1262.0
74,2112.0,1617.0,1221.0
75,2112.0,1609.0,1229.0
76,2108.0,1658.0,1184.0
77,2030.0,1653.0,1267.0
78,2015.0,1681.0,1254.0
79,2031.0,1668.0,1251.0
80,2018.0,1621.0,1311.0
81,1973.0,1710.0,1267.0
82,2004.0,1692.0,1254.0
83,2027.0,1611.0,1312.0
84,2047.0,1622.0,1281.0
85,2063.0,1596.0,1291.0
86,2018.0,1643.0,1289.0
87,1995.0,1651.0,1304.0
88,2015.0,1670.0,1265.0
89,2033.0,1668.0,1249.0
90,2063.0,1678.0,1209.0
91,2056.0,1658.0,1236.0
92,2067.0,1629.0,1254.0
93,2077.0,1597.0,1276.0
94,2091.0,1595.0,1264.0
95,2118.0,1562.0,1270.0
96,2137.0,1560.0,1253.0
97,2170.0,1571.0,1209.0
98,2183.0,1577.0,1190.0
99,2182.0,1592.0,1176.0
100,2155.0,1606.0,1189.0
101,2171.0,1576.0,1203.0
102,2110.0,1566.0,1274.0
103,2138.0,1582.0,1230.0
104,2133.0,1604.0,1213.0
105,2112.0,1609.0,1229.0
106,2050.0,1610.0,1290.0
107,1991.0,1674.0,1285.0
108,2016.0,1693.0,1241.0
109,2061.0,1656.0,1233.0
110,1994.0,1668.0,1288.0
111,2011.0,1706.0,1233.0
112,1975.0,1674.0,1301.0
113,1953.0,1685.0,1312.0
114,1944.0,1740.0,1266.0
115,1889.0,1727.0,1334.0
116,1836.0,1773.0,1341.0
117,1868.0,1842.0,1240.0
118,1855.0,1796.0,1299.0
119,1890.0,1779.0,1281.0
120,1899.0,1751.0,1300.0
121,1918.0,1739.0,1293.0
122,1906.0,1772.0,1272.0
123,1926.0,1747.0,1277.0
124,1927.0,1804.0,1219.0
125,1907.0,1775.0,1268.0
126,1890.0,1803.0,1257.0
127,1814.0,1814.0,1322.0
128,1767.0,1839.0,1344.0
129,1789.0,1846.0,1315.0
130,1738.0,1869.0,1343.0
131,1752.0,1902.0,1296.0
132,1677.0,1907.0,1366.0
133,1691.0,1964.0,1295.0
134,1717.0,1898.0,1335.0
135,1674.0,1944.0,1332.0
136,1654.0,1943.0,1353.0
137,1661.0,1956.0,1333.0
138,1626.0,1969.0,1355.0
139,1552.0,2031.0,1367.0
140,1574.0,2077.0,1299.0
141,1588.0,2033.0,1329.0
142,1596.0,2063.0,1291.0
143,1523.0,2106.0,1321.0
144,1553.0,2084.0,1313.0
145,1555.0,2062.0,1333.0
146,1550.0,2151.0,1249.0
147,1524.0,2155.0,1271.0
148,1525.0,2115.0,1310.0
149,1519.0,2153.0,1278.0
150,1513.0,2178.0,1259.0
