,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2405.0,443.0,2102.0
1,2324.0,1571.0,1055.0
2,2272.0,1556.0,1122.0
3,2224.0,1582.0,1144.0
4,2212.0,1569.0,1169.0
5,2191.0,1577.0,1182.0
6,2153.0,1566.0,1231.0
7,2167.0,1580.0,1203.0
8,2075.0,1625.0,1250.0
9,2061.0,1674.0,1215.0
10,2001.0,1707.0,1242.0
11,1975.0,1714.0,1261.0
12,1942.0,1728.0,1280.0
13,1927.0,1752.0,1271.0
14,1919.0,1755.0,1276.0
15,1861.0,1764.0,1325.0
16,1851.0,1811.0,1288.0
17,1855.0,1793.0,1302.0
18,1897.0,1761.0,1292.0
19,1867.0,1765.0,1318.0
20,1905.0,1760.0,1285.0
21,1935.0,1753.0,1262.0
22,1911.0,1729.0,1310.0
23,1945.0,1693.0,1312.0
24,1953.0,1698.0,1299.0
25,1943.0,1673.0,1334.0
26,1938.0,1692.0,1320.0
27,1916.0,1678.0,1356.0
28,1929.0,1697.0,1324.0
29,1918.0,1700.0,1332.0
30,1879.0,1750.0,1321.0
31,1881.0,1730.0,1339.0
32,1892.0,1727.0,1331.0
33,1916.0,1705.0,1329.0
34,1911.0,1695.0,1344.0
35,1910.0,1692.0,1348.0
36,1936.0,1656.0,1358.0
37,1933.0,1669.0,1348.0
38,1976.0,1638.0,1336.0
39,2009.0,1584.0,1357.0
40,2007.0,1611.0,1332.0
41,1951.0,1559.0,1440.0
42,1887.0,1642.0,1421.0
43,1928.0,1659.0,1363.0
44,1874.0,1738.0,1338.0
45,1874.0,1732.0,1344.0
46,1899.0,1678.0,1373.0
47,1922.0,1666.0,1362.0
48,1932.0,1642.0,1376.0
49,1950.0,1611.0,1389.0
50,1947.0,1636.0,1367.0
51,1892.0,1661.0,1397.0
52,1937.0,1674.0,1339.0
53,1956.0,1621.0,1373.0
54,1947.0,1609.0,1394.0
55,1925.0,1636.0,1389.0
56,1874.0,1708.0,1368.0
57,1920.0,1704.0,1326.0
58,1895.0,1696.0,1359.0
59,1866.0,1727.0,1357.0
60,1879.0,1760.0,1311.0
61,1871.0,1663.0,1416.0
62,1929.0,1622.0,1399.0
63,1961.0,1650.0,1339.0
64,1969.0,1603.0,1378.0
65,1981.0,1594.0,1375.0
66,1967.0,1614.0,1369.0
67,1992.0,1602.0,1356.0
68,1984.0,1621.0,1345.0
69,1906.0,1653.0,1391.0
70,1906.0,1685.0,1359.0
71,1940.0,1682.0,1328.0
72,1882.0,1716.0,1352.0
73,1875.0,1720.0,1355.0
74,1929.0,1706.0,1315.0
75,1941.0,1702.0,1307.0
76,1943.0,1695.0,1312.0
77,1944.0,1672.0,1334.0
78,1936.0,1701.0,1313.0
