seed,coop_ratio,tournament_type
32,0.785,homogenous
32,0.685,homogenous
32,0.669,homogenous
32,0.663,homogenous
32,0.661,homogenous
32,0.65,homogenous
32,0.625,homogenous
32,0.603,homogenous
32,0.596,homogenous
32,0.595,homogenous
32,0.596,homogenous
32,0.62,homogenous
32,0.62,homogenous
32,0.617,homogenous
32,0.612,homogenous
32,0.619,homogenous
32,0.613,homogenous
32,0.632,homogenous
32,0.636,homogenous
32,0.646,homogenous
32,0.659,homogenous
32,0.648,homogenous
32,0.649,homogenous
32,0.634,homogenous
32,0.629,homogenous
32,0.628,homogenous
32,0.621,homogenous
32,0.633,homogenous
32,0.632,homogenous
32,0.64,homogenous
32,0.654,homogenous
32,0.663,homogenous
32,0.629,homogenous
32,0.605,homogenous
32,0.609,homogenous
32,0.613,homogenous
32,0.639,homogenous
32,0.663,homogenous
32,0.649,homogenous
32,0.641,homogenous
32,0.643,homogenous
32,0.633,homogenous
32,0.635,homogenous
32,0.632,homogenous
32,0.633,homogenous
32,0.619,homogenous
32,0.608,homogenous
32,0.597,homogenous
32,0.58,homogenous
32,0.575,homogenous
32,0.553,homogenous
32,0.559,homogenous
32,0.561,homogenous
32,0.549,homogenous
32,0.546,homogenous
32,0.552,homogenous
32,0.56,homogenous
32,0.564,homogenous
32,0.578,homogenous
32,0.577,homogenous
32,0.604,homogenous
32,0.622,homogenous
32,0.614,homogenous
32,0.595,homogenous
32,0.601,homogenous
32,0.595,homogenous
32,0.587,homogenous
32,0.559,homogenous
32,0.554,homogenous
32,0.561,homogenous
32,0.574,homogenous
32,0.583,homogenous
32,0.558,homogenous
32,0.555,homogenous
32,0.545,homogenous
32,0.514,homogenous
32,0.493,homogenous
32,0.506,homogenous
32,0.515,homogenous
32,0.519,homogenous
32,0.495,homogenous
32,0.513,homogenous
32,0.499,homogenous
32,0.496,homogenous
32,0.487,homogenous
32,0.489,homogenous
32,0.492,homogenous
32,0.502,homogenous
32,0.478,homogenous
32,0.473,homogenous
32,0.473,homogenous
32,0.454,homogenous
32,0.436,homogenous
32,0.43,homogenous
32,0.449,homogenous
32,0.455,homogenous
32,0.439,homogenous
32,0.416,homogenous
32,0.418,homogenous
32,0.416,homogenous
32,0.421,homogenous
32,0.425,homogenous
32,0.432,homogenous
32,0.437,homogenous
32,0.438,homogenous
32,0.424,homogenous
32,0.4,homogenous
32,0.423,homogenous
32,0.427,homogenous
32,0.398,homogenous
32,0.39,homogenous
32,0.388,homogenous
32,0.355,homogenous
32,0.341,homogenous
32,0.337,homogenous
32,0.316,homogenous
32,0.29,homogenous
32,0.288,homogenous
32,0.286,homogenous
32,0.272,homogenous
32,0.281,homogenous
32,0.278,homogenous
32,0.274,homogenous
32,0.259,homogenous
32,0.265,homogenous
32,0.252,homogenous
32,0.247,homogenous
32,0.25,homogenous
32,0.272,homogenous
32,0.277,homogenous
32,0.27,homogenous
32,0.278,homogenous
32,0.271,homogenous
32,0.285,homogenous
32,0.281,homogenous
32,0.277,homogenous
32,0.272,homogenous
32,0.277,homogenous
32,0.275,homogenous
32,0.288,homogenous
32,0.296,homogenous
32,0.287,homogenous
32,0.259,homogenous
32,0.242,homogenous
32,0.235,homogenous
32,0.236,homogenous
32,0.257,homogenous
32,0.287,homogenous
32,0.31,homogenous
32,0.314,homogenous
32,0.277,homogenous
32,0.257,homogenous
32,0.236,homogenous
32,0.269,homogenous
32,0.261,homogenous
32,0.281,homogenous
32,0.312,homogenous
32,0.304,homogenous
32,0.311,homogenous
32,0.313,homogenous
32,0.316,homogenous
32,0.302,homogenous
32,0.298,homogenous
32,0.295,homogenous
32,0.308,homogenous
32,0.323,homogenous
32,0.332,homogenous
32,0.299,homogenous
32,0.327,homogenous
32,0.342,homogenous
32,0.363,homogenous
32,0.378,homogenous
32,0.389,homogenous
32,0.387,homogenous
32,0.406,homogenous
32,0.402,homogenous
32,0.396,homogenous
32,0.408,homogenous
32,0.382,homogenous
32,0.384,homogenous
32,0.434,homogenous
32,0.477,homogenous
32,0.464,homogenous
32,0.491,homogenous
32,0.493,homogenous
32,0.539,homogenous
32,0.557,homogenous
32,0.549,homogenous
32,0.538,homogenous
32,0.51,homogenous
32,0.531,homogenous
32,0.555,homogenous
32,0.524,homogenous
32,0.498,homogenous
32,0.506,homogenous
32,0.547,homogenous
32,0.538,homogenous
32,0.516,homogenous
