S.D.,Counts
0.5,292
0.6,266
0.7,274
0.8,263
0.9,252
1.0,224
1.1,210
1.2,191
1.3,147
1.4,117
1.5,101
1.6,74
1.7,66
1.8,61
1.9,44
2.0,39
2.1,28
2.2,19
2.3,15
2.4,15
2.5,9
2.6,8
2.7,3
2.8,4
2.9,3
3.0,2
