S.D.,Counts
0.5,302
0.6,270
0.7,220
0.8,196
0.9,205
1.0,194
1.1,194
1.2,185
1.3,160
1.4,133
1.5,121
1.6,89
1.7,80
1.8,56
1.9,41
2.0,21
2.1,19
2.2,18
2.3,13
2.4,10
2.5,7
2.6,6
2.7,5
2.8,4
2.9,4
3.0,2
