S.D.,Counts
0.5,224
0.6,231
0.7,231
0.8,206
0.9,165
1.0,194
1.1,181
1.2,160
1.3,131
1.4,116
1.5,103
1.6,88
1.7,74
1.8,42
1.9,27
2.0,21
2.1,25
2.2,28
2.3,13
2.4,11
2.5,8
2.6,8
2.7,5
2.8,3
2.9,3
3.0,1
