S.D.,Counts
0.5,301
0.6,291
0.7,282
0.8,252
0.9,241
1.0,213
1.1,194
1.2,172
1.3,156
1.4,141
1.5,144
1.6,118
1.7,100
1.8,95
1.9,64
2.0,52
2.1,25
2.2,19
2.3,6
2.4,4
2.5,3
2.6,3
2.7,4
2.8,2
2.9,0
3.0,0
