S.D.,Counts
0.5,289
0.6,272
0.7,266
0.8,236
0.9,212
1.0,197
1.1,165
1.2,144
1.3,125
1.4,101
1.5,68
1.6,68
1.7,58
1.8,58
1.9,50
2.0,41
2.1,43
2.2,40
2.3,25
2.4,16
2.5,7
2.6,3
2.7,3
2.8,1
2.9,0
3.0,0
