S.D.,Counts
0.5,254
0.6,255
0.7,278
0.8,279
0.9,257
1.0,248
1.1,203
1.2,195
1.3,176
1.4,138
1.5,124
1.6,102
1.7,95
1.8,62
1.9,43
2.0,32
2.1,26
2.2,12
2.3,4
2.4,0
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3.0,0
