S.D.,Counts
0.5,252
0.6,249
0.7,249
0.8,237
0.9,196
1.0,187
1.1,172
1.2,165
1.3,169
1.4,130
1.5,92
1.6,85
1.7,67
1.8,53
1.9,37
2.0,30
2.1,17
2.2,15
2.3,8
2.4,8
2.5,7
2.6,8
2.7,2
2.8,6
2.9,4
3.0,3
