S.D.,Counts
0.5,243
0.6,232
0.7,242
0.8,216
0.9,204
1.0,204
1.1,195
1.2,173
1.3,158
1.4,135
1.5,108
1.6,100
1.7,88
1.8,66
1.9,45
2.0,43
2.1,22
2.2,12
2.3,9
2.4,2
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3.0,0
