S.D.,Counts
0.5,231
0.6,234
0.7,229
0.8,181
0.9,179
1.0,176
1.1,144
1.2,149
1.3,151
1.4,133
1.5,110
1.6,107
1.7,79
1.8,64
1.9,44
2.0,21
2.1,23
2.2,17
2.3,10
2.4,8
2.5,2
2.6,2
2.7,1
2.8,0
2.9,0
3.0,0
