seed,coop_ratio,tournament_type
32,0.671,hetero_m_sd_min
32,0.493,hetero_m_sd_min
32,0.476,hetero_m_sd_min
32,0.45,hetero_m_sd_min
32,0.433,hetero_m_sd_min
32,0.417,hetero_m_sd_min
32,0.438,hetero_m_sd_min
32,0.439,hetero_m_sd_min
32,0.452,hetero_m_sd_min
32,0.443,hetero_m_sd_min
32,0.409,hetero_m_sd_min
32,0.41,hetero_m_sd_min
32,0.42,hetero_m_sd_min
32,0.426,hetero_m_sd_min
32,0.418,hetero_m_sd_min
32,0.375,hetero_m_sd_min
32,0.384,hetero_m_sd_min
32,0.382,hetero_m_sd_min
32,0.361,hetero_m_sd_min
32,0.364,hetero_m_sd_min
32,0.366,hetero_m_sd_min
32,0.356,hetero_m_sd_min
32,0.369,hetero_m_sd_min
32,0.35,hetero_m_sd_min
32,0.353,hetero_m_sd_min
32,0.388,hetero_m_sd_min
32,0.398,hetero_m_sd_min
32,0.399,hetero_m_sd_min
32,0.402,hetero_m_sd_min
32,0.417,hetero_m_sd_min
32,0.416,hetero_m_sd_min
32,0.397,hetero_m_sd_min
32,0.396,hetero_m_sd_min
32,0.406,hetero_m_sd_min
32,0.417,hetero_m_sd_min
32,0.422,hetero_m_sd_min
32,0.394,hetero_m_sd_min
32,0.361,hetero_m_sd_min
32,0.349,hetero_m_sd_min
32,0.348,hetero_m_sd_min
32,0.336,hetero_m_sd_min
32,0.333,hetero_m_sd_min
32,0.35,hetero_m_sd_min
32,0.347,hetero_m_sd_min
32,0.324,hetero_m_sd_min
32,0.314,hetero_m_sd_min
32,0.317,hetero_m_sd_min
32,0.322,hetero_m_sd_min
32,0.329,hetero_m_sd_min
32,0.346,hetero_m_sd_min
32,0.36,hetero_m_sd_min
32,0.353,hetero_m_sd_min
32,0.331,hetero_m_sd_min
32,0.353,hetero_m_sd_min
32,0.344,hetero_m_sd_min
32,0.334,hetero_m_sd_min
32,0.364,hetero_m_sd_min
32,0.357,hetero_m_sd_min
32,0.359,hetero_m_sd_min
32,0.38,hetero_m_sd_min
32,0.419,hetero_m_sd_min
32,0.437,hetero_m_sd_min
32,0.433,hetero_m_sd_min
32,0.43,hetero_m_sd_min
32,0.442,hetero_m_sd_min
32,0.422,hetero_m_sd_min
32,0.406,hetero_m_sd_min
32,0.398,hetero_m_sd_min
32,0.375,hetero_m_sd_min
32,0.356,hetero_m_sd_min
32,0.363,hetero_m_sd_min
32,0.368,hetero_m_sd_min
32,0.376,hetero_m_sd_min
32,0.361,hetero_m_sd_min
32,0.351,hetero_m_sd_min
32,0.35,hetero_m_sd_min
32,0.364,hetero_m_sd_min
32,0.386,hetero_m_sd_min
32,0.379,hetero_m_sd_min
32,0.356,hetero_m_sd_min
32,0.34,hetero_m_sd_min
32,0.338,hetero_m_sd_min
32,0.328,hetero_m_sd_min
32,0.344,hetero_m_sd_min
32,0.354,hetero_m_sd_min
32,0.37,hetero_m_sd_min
32,0.362,hetero_m_sd_min
32,0.36,hetero_m_sd_min
32,0.346,hetero_m_sd_min
32,0.326,hetero_m_sd_min
32,0.337,hetero_m_sd_min
32,0.34,hetero_m_sd_min
32,0.347,hetero_m_sd_min
32,0.364,hetero_m_sd_min
32,0.382,hetero_m_sd_min
32,0.405,hetero_m_sd_min
32,0.419,hetero_m_sd_min
32,0.413,hetero_m_sd_min
32,0.417,hetero_m_sd_min
32,0.398,hetero_m_sd_min
32,0.384,hetero_m_sd_min
32,0.392,hetero_m_sd_min
32,0.398,hetero_m_sd_min
32,0.404,hetero_m_sd_min
