S.D.,Counts
0.5,294
0.6,280
0.7,254
0.8,233
0.9,199
1.0,172
1.1,173
1.2,151
1.3,131
1.4,117
1.5,118
1.6,101
1.7,69
1.8,56
1.9,44
2.0,38
2.1,35
2.2,25
2.3,18
2.4,19
2.5,12
2.6,6
2.7,2
2.8,0
2.9,0
3.0,0
