S.D.,Counts
0.5,269
0.6,244
0.7,225
0.8,216
0.9,211
1.0,195
1.1,183
1.2,173
1.3,151
1.4,117
1.5,109
1.6,80
1.7,74
1.8,52
1.9,46
2.0,41
2.1,26
2.2,31
2.3,21
2.4,14
2.5,6
2.6,2
2.7,0
2.8,0
2.9,0
3.0,0
