S.D.,Counts
0.5,248
0.6,240
0.7,208
0.8,210
0.9,191
1.0,180
1.1,143
1.2,128
1.3,124
1.4,112
1.5,99
1.6,91
1.7,72
1.8,49
1.9,36
2.0,23
2.1,34
2.2,14
2.3,7
2.4,4
2.5,1
2.6,0
2.7,0
2.8,0
2.9,0
3.0,0
