,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,28,26,22,24
1,29,26,22,23
2,28,26,22,24
3,28,26,22,24
4,28,26,23,23
5,28,27,22,23
6,29,27,21,23
7,29,27,21,23
8,28,27,22,23
9,28,27,22,23
10,28,28,21,23
11,29,27,21,23
12,29,26,22,23
13,30,26,21,23
14,30,26,21,23
15,29,27,21,23
16,29,27,20,24
17,29,26,20,25
18,29,26,20,25
19,29,26,20,25
20,28,27,20,25
21,29,26,20,25
22,29,26,20,25
23,30,26,20,24
24,29,26,20,25
25,29,26,20,25
26,29,26,20,25
27,28,27,20,25
28,28,27,20,25
29,27,27,20,26
30,27,27,20,26
31,27,28,20,25
32,28,28,19,25
33,28,28,19,25
34,28,27,19,26
35,28,26,20,26
36,29,26,19,26
37,29,26,18,27
38,29,26,18,27
39,28,27,18,27
40,28,27,18,27
41,28,26,18,28
42,29,25,18,28
43,29,25,18,28
44,30,25,18,27
45,30,26,18,26
46,30,26,19,25
47,29,27,19,25
48,29,27,18,26
49,29,26,18,27
50,30,26,18,26
51,30,26,18,26
52,29,26,18,27
53,29,25,19,27
54,30,25,19,26
55,30,25,19,26
56,29,25,19,27
57,29,25,19,27
58,30,24,19,27
59,30,24,20,26
60,30,24,20,26
61,30,24,20,26
62,30,24,20,26
63,30,24,19,27
64,30,24,19,27
65,31,24,19,26
66,31,24,19,26
67,32,23,19,26
68,31,23,20,26
69,31,23,20,26
70,30,23,20,27
71,30,23,20,27
72,30,23,20,27
73,31,23,19,27
74,31,23,19,27
75,30,23,20,27
76,31,22,20,27
77,30,22,21,27
78,30,21,21,28
79,29,21,22,28
80,29,21,22,28
81,29,21,22,28
82,29,21,21,29
83,30,20,21,29
84,31,20,21,28
85,31,20,21,28
86,31,19,21,29
87,31,19,21,29
88,31,18,21,30
89,31,18,21,30
90,31,17,22,30
91,31,17,22,30
92,30,18,22,30
93,30,18,21,31
94,29,18,21,32
95,29,19,20,32
96,30,19,19,32
97,30,19,18,33
98,30,19,18,33
99,29,19,18,34
100,29,20,18,33
101,28,20,19,33
102,28,20,20,32
103,27,20,21,32
104,27,19,21,33
105,27,19,22,32
106,27,20,22,31
107,26,21,22,31
108,27,21,22,30
109,28,21,21,30
110,28,21,21,30
111,27,21,21,31
112,28,21,21,30
113,29,20,21,30
114,29,20,21,30
115,30,20,20,30
116,30,19,20,31
117,30,19,19,32
118,30,18,20,32
119,30,18,20,32
120,30,18,20,32
121,30,18,20,32
122,30,18,20,32
123,30,17,20,33
124,30,17,20,33
125,29,17,20,34
126,30,17,20,33
127,31,17,19,33
128,31,18,18,33
129,32,18,18,32
130,32,18,18,32
131,31,19,18,32
132,32,19,18,31
133,32,19,17,32
134,33,19,17,31
135,34,19,17,30
136,34,19,16,31
137,34,19,16,31
138,33,19,17,31
139,33,18,18,31
140,34,18,18,30
141,34,18,18,30
142,35,18,17,30
143,35,18,18,29
144,35,18,17,30
145,34,18,17,31
146,34,17,18,31
147,34,18,17,31
148,34,18,17,31
149,34,18,18,30
150,34,18,18,30
151,33,19,18,30
152,33,19,18,30
153,33,19,18,30
154,32,20,18,30
155,33,19,18,30
156,32,19,18,31
157,32,18,19,31
158,33,18,19,30
159,32,18,20,30
160,32,18,20,30
161,32,18,20,30
162,32,18,21,29
163,33,18,21,28
164,34,18,20,28
165,34,19,20,27
166,34,19,20,27
167,34,20,19,27
168,35,20,18,27
169,35,19,18,28
170,35,18,19,28
171,35,18,19,28
172,35,18,19,28
173,35,19,19,27
174,35,20,19,26
175,36,20,19,25
176,37,19,19,25
177,36,19,19,26
178,36,19,20,25
