,Mutual_Cooperation,Mutual_Defection,Exploitation
0,3258.0,160.0,1532.0
1,3162.0,853.0,935.0
2,3115.0,843.0,992.0
3,3010.0,882.0,1058.0
4,2940.0,942.0,1068.0
5,2905.0,977.0,1068.0
6,2797.0,1025.0,1128.0
7,2688.0,1050.0,1212.0
8,2694.0,1074.0,1182.0
9,2727.0,1012.0,1211.0
10,2743.0,1023.0,1184.0
11,2763.0,1018.0,1169.0
12,2746.0,1000.0,1204.0
13,2753.0,1014.0,1183.0
14,2744.0,999.0,1207.0
15,2758.0,1039.0,1153.0
16,2731.0,1069.0,1150.0
17,2758.0,1048.0,1144.0
18,2744.0,1032.0,1174.0
19,2653.0,1040.0,1257.0
20,2678.0,1045.0,1227.0
21,2676.0,1059.0,1215.0
22,2688.0,1059.0,1203.0
23,2632.0,1080.0,1238.0
24,2637.0,1078.0,1235.0
25,2655.0,1043.0,1252.0
26,2667.0,1049.0,1234.0
27,2689.0,1058.0,1203.0
28,2653.0,1074.0,1223.0
29,2665.0,1107.0,1178.0
30,2650.0,1084.0,1216.0
31,2568.0,1113.0,1269.0
32,2590.0,1154.0,1206.0
33,2639.0,1096.0,1215.0
34,2636.0,1102.0,1212.0
35,2639.0,1099.0,1212.0
36,2622.0,1094.0,1234.0
37,2648.0,1103.0,1199.0
38,2600.0,1094.0,1256.0
39,2600.0,1101.0,1249.0
40,2585.0,1128.0,1237.0
41,2588.0,1124.0,1238.0
42,2607.0,1105.0,1238.0
43,2615.0,1088.0,1247.0
44,2616.0,1066.0,1268.0
45,2622.0,1045.0,1283.0
46,2665.0,1007.0,1278.0
47,2669.0,1027.0,1254.0
48,2661.0,1036.0,1253.0
49,2651.0,1000.0,1299.0
50,2668.0,1013.0,1269.0
51,2688.0,998.0,1264.0
52,2692.0,1017.0,1241.0
53,2683.0,1039.0,1228.0
54,2688.0,1016.0,1246.0
55,2629.0,1045.0,1276.0
56,2627.0,1083.0,1240.0
57,2551.0,1095.0,1304.0
58,2532.0,1109.0,1309.0
59,2541.0,1122.0,1287.0
60,2570.0,1104.0,1276.0
61,2592.0,1119.0,1239.0
62,2593.0,1076.0,1281.0
63,2587.0,1106.0,1257.0
64,2591.0,1118.0,1241.0
65,2548.0,1101.0,1301.0
66,2537.0,1151.0,1262.0
67,2571.0,1108.0,1271.0
68,2607.0,1065.0,1278.0
69,2575.0,1092.0,1283.0
70,2577.0,1095.0,1278.0
71,2606.0,1084.0,1260.0
72,2546.0,1102.0,1302.0
73,2582.0,1158.0,1210.0
74,2587.0,1152.0,1211.0
75,2601.0,1143.0,1206.0
76,2606.0,1125.0,1219.0
77,2615.0,1118.0,1217.0
78,2604.0,1110.0,1236.0
79,2589.0,1145.0,1216.0
80,2587.0,1140.0,1223.0
81,2608.0,1088.0,1254.0
82,2656.0,1070.0,1224.0
83,2675.0,1071.0,1204.0
84,2625.0,1080.0,1245.0
85,2657.0,1044.0,1249.0
86,2621.0,1064.0,1265.0
87,2624.0,1090.0,1236.0
88,2652.0,1055.0,1243.0
89,2691.0,1031.0,1228.0
90,2659.0,1048.0,1243.0
91,2710.0,1048.0,1192.0
92,2733.0,966.0,1251.0
93,2762.0,991.0,1197.0
94,2816.0,958.0,1176.0
95,2745.0,973.0,1232.0
96,2724.0,1006.0,1220.0
97,2748.0,967.0,1235.0
98,2817.0,985.0,1148.0
99,2796.0,971.0,1183.0
100,2733.0,983.0,1234.0
101,2753.0,1020.0,1177.0
102,2763.0,1031.0,1156.0
103,2662.0,1042.0,1246.0
104,2665.0,1061.0,1224.0
105,2682.0,1074.0,1194.0
106,2710.0,1036.0,1204.0
107,2711.0,1002.0,1237.0
108,2721.0,1008.0,1221.0
109,2711.0,1030.0,1209.0
110,2695.0,1039.0,1216.0
111,2732.0,1022.0,1196.0
112,2752.0,1007.0,1191.0
113,2743.0,998.0,1209.0
114,2733.0,1002.0,1215.0
115,2735.0,1018.0,1197.0
116,2743.0,1026.0,1181.0
117,2756.0,1023.0,1171.0
