S.D.,Counts,Seed
0.5,276,8
0.6,258,8
0.7,241,8
0.8,217,8
0.9,214,8
1.0,180,8
1.1,147,8
1.2,123,8
1.3,114,8
1.4,118,8
1.5,116,8
1.6,97,8
1.7,91,8
1.8,68,8
1.9,57,8
2.0,38,8
2.1,25,8
2.2,16,8
2.3,11,8
2.4,4,8
2.5,3,8
2.6,4,8
2.7,2,8
2.8,1,8
2.9,3,8
3.0,4,8
