S.D.,Counts
0.5,760
0.6,842
0.7,799
0.8,775
0.9,784
1.0,689
1.1,627
1.2,678
1.3,603
1.4,482
1.5,395
1.6,340
1.7,245
1.8,179
1.9,135
2.0,86
2.1,64
2.2,37
2.3,32
2.4,24
2.5,22
2.6,3
2.7,0
2.8,0
2.9,0
3.0,0
