S.D.,Counts
0.5,786
0.6,799
0.7,801
0.8,785
0.9,745
1.0,709
1.1,661
1.2,559
1.3,514
1.4,424
1.5,434
1.6,334
1.7,269
1.8,186
1.9,154
2.0,129
2.1,116
2.2,74
2.3,46
2.4,27
2.5,12
2.6,7
2.7,8
2.8,3
2.9,0
3.0,0
