S.D.,Counts
0.5,879
0.6,807
0.7,799
0.8,772
0.9,643
1.0,535
1.1,523
1.2,492
1.3,431
1.4,389
1.5,273
1.6,210
1.7,204
1.8,170
1.9,111
2.0,76
2.1,76
2.2,89
2.3,75
2.4,57
2.5,30
2.6,30
2.7,22
2.8,9
2.9,3
3.0,1
