S.D.,Counts
0.5,779
0.6,735
0.7,718
0.8,735
0.9,708
1.0,639
1.1,563
1.2,593
1.3,493
1.4,396
1.5,364
1.6,326
1.7,215
1.8,165
1.9,152
2.0,96
2.1,113
2.2,66
2.3,38
2.4,9
2.5,9
2.6,4
2.7,0
2.8,0
2.9,0
3.0,0
