S.D.,Counts
0.5,270
0.6,261
0.7,251
0.8,221
0.9,215
1.0,208
1.1,192
1.2,170
1.3,144
1.4,127
1.5,108
1.6,86
1.7,62
1.8,46
1.9,45
2.0,28
2.1,23
2.2,23
2.3,18
2.4,9
2.5,2
2.6,0
2.7,0
2.8,0
2.9,0
3.0,0
