seed,coop_ratio,tournament_type
4,0.747,pareto_dr_min
4,0.666,pareto_dr_min
4,0.636,pareto_dr_min
4,0.616,pareto_dr_min
4,0.597,pareto_dr_min
4,0.575,pareto_dr_min
4,0.579,pareto_dr_min
4,0.58,pareto_dr_min
4,0.57,pareto_dr_min
4,0.535,pareto_dr_min
4,0.544,pareto_dr_min
4,0.544,pareto_dr_min
4,0.537,pareto_dr_min
4,0.551,pareto_dr_min
4,0.539,pareto_dr_min
4,0.548,pareto_dr_min
4,0.537,pareto_dr_min
4,0.52,pareto_dr_min
4,0.525,pareto_dr_min
4,0.517,pareto_dr_min
4,0.505,pareto_dr_min
4,0.511,pareto_dr_min
4,0.545,pareto_dr_min
4,0.538,pareto_dr_min
4,0.584,pareto_dr_min
4,0.563,pareto_dr_min
4,0.554,pareto_dr_min
4,0.58,pareto_dr_min
4,0.583,pareto_dr_min
4,0.582,pareto_dr_min
4,0.559,pareto_dr_min
4,0.564,pareto_dr_min
4,0.554,pareto_dr_min
4,0.564,pareto_dr_min
4,0.551,pareto_dr_min
4,0.559,pareto_dr_min
4,0.574,pareto_dr_min
4,0.572,pareto_dr_min
4,0.58,pareto_dr_min
4,0.55,pareto_dr_min
4,0.541,pareto_dr_min
4,0.564,pareto_dr_min
4,0.585,pareto_dr_min
4,0.592,pareto_dr_min
4,0.599,pareto_dr_min
4,0.588,pareto_dr_min
4,0.592,pareto_dr_min
4,0.607,pareto_dr_min
4,0.637,pareto_dr_min
4,0.673,pareto_dr_min
4,0.687,pareto_dr_min
4,0.692,pareto_dr_min
4,0.689,pareto_dr_min
4,0.693,pareto_dr_min
4,0.716,pareto_dr_min
4,0.748,pareto_dr_min
4,0.766,pareto_dr_min
4,0.764,pareto_dr_min
4,0.769,pareto_dr_min
4,0.773,pareto_dr_min
4,0.808,pareto_dr_min
4,0.835,pareto_dr_min
4,0.84,pareto_dr_min
4,0.856,pareto_dr_min
4,0.837,pareto_dr_min
4,0.826,pareto_dr_min
4,0.836,pareto_dr_min
4,0.845,pareto_dr_min
4,0.816,pareto_dr_min
4,0.8,pareto_dr_min
4,0.806,pareto_dr_min
4,0.812,pareto_dr_min
