S.D.,Counts
0.5,1033
0.6,953
0.7,834
0.8,860
0.9,773
1.0,703
1.1,590
1.2,523
1.3,415
1.4,384
1.5,375
1.6,327
1.7,275
1.8,205
1.9,185
2.0,116
2.1,117
2.2,86
2.3,47
2.4,62
2.5,46
2.6,43
2.7,22
2.8,14
2.9,10
3.0,4
