S.D.,Counts
0.5,957
0.6,922
0.7,890
0.8,806
0.9,782
1.0,705
1.1,668
1.2,569
1.3,487
1.4,378
1.5,318
1.6,267
1.7,263
1.8,213
1.9,133
2.0,141
2.1,77
2.2,55
2.3,54
2.4,44
2.5,37
2.6,37
2.7,15
2.8,4
2.9,1
3.0,0
