S.D.,Counts
0.5,961
0.6,979
0.7,937
0.8,784
0.9,758
1.0,729
1.1,585
1.2,521
1.3,515
1.4,473
1.5,434
1.6,328
1.7,241
1.8,168
1.9,147
2.0,106
2.1,92
2.2,66
2.3,62
2.4,52
2.5,30
2.6,19
2.7,24
2.8,19
2.9,8
3.0,0
