S.D.,Counts
0.5,1006
0.6,991
0.7,941
0.8,864
0.9,808
1.0,689
1.1,612
1.2,598
1.3,556
1.4,433
1.5,383
1.6,318
1.7,254
1.8,228
1.9,182
2.0,138
2.1,144
2.2,77
2.3,55
2.4,49
2.5,39
2.6,30
2.7,19
2.8,30
2.9,10
3.0,2
