S.D.,Counts
0.5,1082
0.6,1035
0.7,958
0.8,930
0.9,835
1.0,797
1.1,644
1.2,550
1.3,573
1.4,593
1.5,454
1.6,391
1.7,348
1.8,245
1.9,211
2.0,164
2.1,103
2.2,81
2.3,48
2.4,20
2.5,15
2.6,7
2.7,5
2.8,1
2.9,0
3.0,0
