seed,coop_ratio,tournament_type
32,0.671,hetero_mdr_sd_min
32,0.493,hetero_mdr_sd_min
32,0.476,hetero_mdr_sd_min
32,0.455,hetero_mdr_sd_min
32,0.437,hetero_mdr_sd_min
32,0.403,hetero_mdr_sd_min
32,0.373,hetero_mdr_sd_min
32,0.348,hetero_mdr_sd_min
32,0.335,hetero_mdr_sd_min
32,0.329,hetero_mdr_sd_min
32,0.32,hetero_mdr_sd_min
32,0.294,hetero_mdr_sd_min
32,0.303,hetero_mdr_sd_min
32,0.325,hetero_mdr_sd_min
32,0.329,hetero_mdr_sd_min
32,0.328,hetero_mdr_sd_min
32,0.345,hetero_mdr_sd_min
32,0.347,hetero_mdr_sd_min
32,0.33,hetero_mdr_sd_min
32,0.319,hetero_mdr_sd_min
32,0.299,hetero_mdr_sd_min
32,0.289,hetero_mdr_sd_min
32,0.3,hetero_mdr_sd_min
32,0.316,hetero_mdr_sd_min
32,0.331,hetero_mdr_sd_min
32,0.325,hetero_mdr_sd_min
32,0.329,hetero_mdr_sd_min
32,0.329,hetero_mdr_sd_min
32,0.328,hetero_mdr_sd_min
32,0.348,hetero_mdr_sd_min
32,0.346,hetero_mdr_sd_min
32,0.325,hetero_mdr_sd_min
32,0.303,hetero_mdr_sd_min
32,0.28,hetero_mdr_sd_min
32,0.266,hetero_mdr_sd_min
32,0.268,hetero_mdr_sd_min
32,0.279,hetero_mdr_sd_min
32,0.304,hetero_mdr_sd_min
32,0.32,hetero_mdr_sd_min
32,0.347,hetero_mdr_sd_min
32,0.366,hetero_mdr_sd_min
32,0.379,hetero_mdr_sd_min
32,0.406,hetero_mdr_sd_min
32,0.443,hetero_mdr_sd_min
32,0.463,hetero_mdr_sd_min
32,0.472,hetero_mdr_sd_min
32,0.494,hetero_mdr_sd_min
32,0.508,hetero_mdr_sd_min
32,0.524,hetero_mdr_sd_min
32,0.543,hetero_mdr_sd_min
32,0.533,hetero_mdr_sd_min
32,0.537,hetero_mdr_sd_min
32,0.559,hetero_mdr_sd_min
32,0.565,hetero_mdr_sd_min
32,0.593,hetero_mdr_sd_min
32,0.6,hetero_mdr_sd_min
32,0.637,hetero_mdr_sd_min
32,0.669,hetero_mdr_sd_min
32,0.671,hetero_mdr_sd_min
32,0.686,hetero_mdr_sd_min
32,0.664,hetero_mdr_sd_min
32,0.677,hetero_mdr_sd_min
32,0.675,hetero_mdr_sd_min
32,0.694,hetero_mdr_sd_min
32,0.736,hetero_mdr_sd_min
32,0.751,hetero_mdr_sd_min
32,0.761,hetero_mdr_sd_min
32,0.777,hetero_mdr_sd_min
32,0.795,hetero_mdr_sd_min
32,0.786,hetero_mdr_sd_min
32,0.788,hetero_mdr_sd_min
32,0.791,hetero_mdr_sd_min
32,0.797,hetero_mdr_sd_min
32,0.802,hetero_mdr_sd_min
32,0.813,hetero_mdr_sd_min
32,0.804,hetero_mdr_sd_min
32,0.796,hetero_mdr_sd_min
32,0.787,hetero_mdr_sd_min
32,0.784,hetero_mdr_sd_min
32,0.771,hetero_mdr_sd_min
32,0.773,hetero_mdr_sd_min
32,0.773,hetero_mdr_sd_min
32,0.728,hetero_mdr_sd_min
32,0.69,hetero_mdr_sd_min
32,0.683,hetero_mdr_sd_min
32,0.681,hetero_mdr_sd_min
32,0.697,hetero_mdr_sd_min
32,0.705,hetero_mdr_sd_min
32,0.707,hetero_mdr_sd_min
32,0.708,hetero_mdr_sd_min
32,0.721,hetero_mdr_sd_min
32,0.717,hetero_mdr_sd_min
32,0.714,hetero_mdr_sd_min
32,0.724,hetero_mdr_sd_min
32,0.725,hetero_mdr_sd_min
32,0.708,hetero_mdr_sd_min
32,0.713,hetero_mdr_sd_min
32,0.718,hetero_mdr_sd_min
32,0.698,hetero_mdr_sd_min
32,0.698,hetero_mdr_sd_min
32,0.694,hetero_mdr_sd_min
32,0.699,hetero_mdr_sd_min
32,0.691,hetero_mdr_sd_min
32,0.683,hetero_mdr_sd_min
32,0.701,hetero_mdr_sd_min
32,0.671,hetero_mdr_sd_min
32,0.676,hetero_mdr_sd_min
32,0.682,hetero_mdr_sd_min
32,0.675,hetero_mdr_sd_min
32,0.674,hetero_mdr_sd_min
32,0.648,hetero_mdr_sd_min
32,0.654,hetero_mdr_sd_min
32,0.635,hetero_mdr_sd_min
32,0.643,hetero_mdr_sd_min
32,0.626,hetero_mdr_sd_min
32,0.616,hetero_mdr_sd_min
32,0.623,hetero_mdr_sd_min
32,0.609,hetero_mdr_sd_min
32,0.611,hetero_mdr_sd_min
32,0.646,hetero_mdr_sd_min
32,0.618,hetero_mdr_sd_min
32,0.585,hetero_mdr_sd_min
32,0.569,hetero_mdr_sd_min
32,0.582,hetero_mdr_sd_min
32,0.601,hetero_mdr_sd_min
32,0.61,hetero_mdr_sd_min
32,0.624,hetero_mdr_sd_min
32,0.622,hetero_mdr_sd_min
32,0.618,hetero_mdr_sd_min
32,0.593,hetero_mdr_sd_min
32,0.569,hetero_mdr_sd_min
32,0.57,hetero_mdr_sd_min
32,0.565,hetero_mdr_sd_min
32,0.561,hetero_mdr_sd_min
32,0.557,hetero_mdr_sd_min
32,0.548,hetero_mdr_sd_min
32,0.559,hetero_mdr_sd_min
32,0.541,hetero_mdr_sd_min
32,0.544,hetero_mdr_sd_min
32,0.525,hetero_mdr_sd_min
32,0.515,hetero_mdr_sd_min
32,0.51,hetero_mdr_sd_min
32,0.544,hetero_mdr_sd_min
32,0.549,hetero_mdr_sd_min
32,0.54,hetero_mdr_sd_min
32,0.577,hetero_mdr_sd_min
32,0.592,hetero_mdr_sd_min
32,0.611,hetero_mdr_sd_min
32,0.635,hetero_mdr_sd_min
32,0.676,hetero_mdr_sd_min
32,0.704,hetero_mdr_sd_min
32,0.727,hetero_mdr_sd_min
32,0.742,hetero_mdr_sd_min
32,0.753,hetero_mdr_sd_min
32,0.748,hetero_mdr_sd_min
32,0.75,hetero_mdr_sd_min
32,0.749,hetero_mdr_sd_min
32,0.722,hetero_mdr_sd_min
32,0.722,hetero_mdr_sd_min
32,0.69,hetero_mdr_sd_min
32,0.674,hetero_mdr_sd_min
32,0.674,hetero_mdr_sd_min
32,0.688,hetero_mdr_sd_min
32,0.698,hetero_mdr_sd_min
32,0.696,hetero_mdr_sd_min
32,0.68,hetero_mdr_sd_min
32,0.68,hetero_mdr_sd_min
32,0.661,hetero_mdr_sd_min
32,0.67,hetero_mdr_sd_min
32,0.665,hetero_mdr_sd_min
32,0.676,hetero_mdr_sd_min
32,0.692,hetero_mdr_sd_min
32,0.706,hetero_mdr_sd_min
32,0.684,hetero_mdr_sd_min
32,0.689,hetero_mdr_sd_min
32,0.703,hetero_mdr_sd_min
32,0.69,hetero_mdr_sd_min
32,0.698,hetero_mdr_sd_min
