seed,coop_ratio,tournament_type
128,0.718,homogenous
128,0.614,homogenous
128,0.592,homogenous
128,0.599,homogenous
128,0.624,homogenous
128,0.618,homogenous
128,0.604,homogenous
128,0.605,homogenous
128,0.58,homogenous
128,0.559,homogenous
128,0.556,homogenous
128,0.544,homogenous
128,0.537,homogenous
128,0.523,homogenous
128,0.504,homogenous
128,0.486,homogenous
128,0.497,homogenous
128,0.487,homogenous
128,0.497,homogenous
128,0.506,homogenous
128,0.489,homogenous
128,0.505,homogenous
128,0.503,homogenous
128,0.516,homogenous
128,0.533,homogenous
128,0.52,homogenous
128,0.534,homogenous
128,0.523,homogenous
128,0.524,homogenous
128,0.545,homogenous
128,0.555,homogenous
128,0.56,homogenous
128,0.547,homogenous
128,0.541,homogenous
128,0.559,homogenous
128,0.583,homogenous
128,0.556,homogenous
128,0.554,homogenous
128,0.553,homogenous
128,0.539,homogenous
128,0.543,homogenous
128,0.549,homogenous
128,0.516,homogenous
128,0.476,homogenous
128,0.477,homogenous
128,0.488,homogenous
128,0.482,homogenous
128,0.509,homogenous
128,0.498,homogenous
128,0.496,homogenous
128,0.514,homogenous
128,0.524,homogenous
128,0.506,homogenous
128,0.493,homogenous
128,0.492,homogenous
128,0.489,homogenous
128,0.478,homogenous
128,0.498,homogenous
128,0.508,homogenous
128,0.502,homogenous
128,0.498,homogenous
128,0.512,homogenous
128,0.482,homogenous
128,0.476,homogenous
128,0.462,homogenous
128,0.459,homogenous
128,0.436,homogenous
128,0.423,homogenous
128,0.433,homogenous
128,0.433,homogenous
128,0.429,homogenous
128,0.418,homogenous
128,0.419,homogenous
128,0.431,homogenous
128,0.439,homogenous
128,0.448,homogenous
128,0.45,homogenous
128,0.472,homogenous
128,0.507,homogenous
128,0.511,homogenous
128,0.502,homogenous
128,0.486,homogenous
128,0.5,homogenous
128,0.501,homogenous
128,0.539,homogenous
128,0.534,homogenous
128,0.522,homogenous
128,0.521,homogenous
128,0.512,homogenous
128,0.488,homogenous
128,0.499,homogenous
128,0.5,homogenous
128,0.53,homogenous
128,0.565,homogenous
128,0.579,homogenous
128,0.569,homogenous
128,0.57,homogenous
128,0.553,homogenous
128,0.565,homogenous
128,0.55,homogenous
128,0.541,homogenous
128,0.518,homogenous
128,0.495,homogenous
128,0.477,homogenous
128,0.478,homogenous
128,0.467,homogenous
128,0.461,homogenous
128,0.469,homogenous
128,0.457,homogenous
128,0.476,homogenous
128,0.472,homogenous
128,0.452,homogenous
128,0.448,homogenous
