seed,coop_ratio,tournament_type
64,0.711,homogenous
64,0.605,homogenous
64,0.613,homogenous
64,0.601,homogenous
64,0.558,homogenous
64,0.533,homogenous
64,0.526,homogenous
64,0.547,homogenous
64,0.561,homogenous
64,0.549,homogenous
64,0.524,homogenous
64,0.554,homogenous
64,0.586,homogenous
64,0.587,homogenous
64,0.609,homogenous
64,0.627,homogenous
64,0.63,homogenous
64,0.634,homogenous
64,0.612,homogenous
64,0.595,homogenous
64,0.609,homogenous
64,0.62,homogenous
64,0.604,homogenous
64,0.592,homogenous
64,0.593,homogenous
64,0.605,homogenous
64,0.613,homogenous
64,0.626,homogenous
64,0.633,homogenous
64,0.644,homogenous
64,0.671,homogenous
64,0.685,homogenous
64,0.674,homogenous
64,0.663,homogenous
64,0.655,homogenous
64,0.644,homogenous
64,0.635,homogenous
64,0.626,homogenous
64,0.625,homogenous
64,0.644,homogenous
64,0.646,homogenous
64,0.652,homogenous
64,0.671,homogenous
64,0.675,homogenous
64,0.686,homogenous
64,0.681,homogenous
64,0.687,homogenous
64,0.654,homogenous
64,0.644,homogenous
64,0.619,homogenous
64,0.607,homogenous
64,0.592,homogenous
64,0.598,homogenous
64,0.594,homogenous
64,0.578,homogenous
64,0.602,homogenous
64,0.646,homogenous
64,0.655,homogenous
64,0.648,homogenous
64,0.653,homogenous
64,0.646,homogenous
64,0.652,homogenous
64,0.64,homogenous
64,0.623,homogenous
64,0.641,homogenous
64,0.658,homogenous
64,0.649,homogenous
64,0.642,homogenous
64,0.625,homogenous
64,0.631,homogenous
64,0.628,homogenous
64,0.637,homogenous
64,0.642,homogenous
64,0.655,homogenous
64,0.628,homogenous
64,0.612,homogenous
64,0.607,homogenous
64,0.623,homogenous
64,0.637,homogenous
64,0.63,homogenous
64,0.649,homogenous
64,0.642,homogenous
64,0.625,homogenous
64,0.642,homogenous
64,0.646,homogenous
64,0.64,homogenous
64,0.639,homogenous
64,0.624,homogenous
64,0.623,homogenous
64,0.589,homogenous
64,0.555,homogenous
64,0.534,homogenous
64,0.529,homogenous
64,0.51,homogenous
64,0.487,homogenous
64,0.483,homogenous
64,0.471,homogenous
64,0.451,homogenous
64,0.454,homogenous
64,0.456,homogenous
64,0.464,homogenous
64,0.442,homogenous
64,0.408,homogenous
64,0.397,homogenous
64,0.397,homogenous
64,0.376,homogenous
64,0.365,homogenous
64,0.389,homogenous
64,0.374,homogenous
64,0.358,homogenous
64,0.355,homogenous
64,0.37,homogenous
64,0.385,homogenous
64,0.419,homogenous
64,0.432,homogenous
64,0.445,homogenous
64,0.45,homogenous
64,0.47,homogenous
64,0.497,homogenous
64,0.485,homogenous
64,0.488,homogenous
64,0.467,homogenous
64,0.458,homogenous
64,0.47,homogenous
64,0.496,homogenous
64,0.476,homogenous
64,0.471,homogenous
64,0.464,homogenous
64,0.461,homogenous
64,0.442,homogenous
64,0.443,homogenous
64,0.451,homogenous
64,0.441,homogenous
64,0.436,homogenous
64,0.423,homogenous
64,0.431,homogenous
64,0.406,homogenous
64,0.419,homogenous
64,0.441,homogenous
64,0.451,homogenous
64,0.477,homogenous
64,0.494,homogenous
64,0.533,homogenous
64,0.541,homogenous
64,0.565,homogenous
64,0.549,homogenous
64,0.528,homogenous
64,0.517,homogenous
64,0.531,homogenous
64,0.545,homogenous
64,0.552,homogenous
64,0.57,homogenous
64,0.572,homogenous
64,0.563,homogenous
64,0.569,homogenous
64,0.543,homogenous
64,0.556,homogenous
64,0.561,homogenous
64,0.537,homogenous
64,0.495,homogenous
64,0.491,homogenous
64,0.492,homogenous
64,0.488,homogenous
64,0.506,homogenous
64,0.517,homogenous
64,0.52,homogenous
64,0.509,homogenous
64,0.512,homogenous
64,0.52,homogenous
64,0.533,homogenous
64,0.558,homogenous
64,0.567,homogenous
64,0.569,homogenous
64,0.584,homogenous
64,0.584,homogenous
64,0.602,homogenous
64,0.612,homogenous
64,0.612,homogenous
64,0.599,homogenous
64,0.587,homogenous
64,0.572,homogenous
64,0.556,homogenous
64,0.547,homogenous
64,0.549,homogenous
64,0.569,homogenous
64,0.575,homogenous
64,0.558,homogenous
64,0.539,homogenous
64,0.545,homogenous
64,0.535,homogenous
64,0.541,homogenous
64,0.571,homogenous
64,0.565,homogenous
64,0.573,homogenous
64,0.585,homogenous
64,0.603,homogenous
64,0.647,homogenous
64,0.64,homogenous
64,0.617,homogenous
64,0.611,homogenous
64,0.594,homogenous
64,0.593,homogenous
64,0.584,homogenous
64,0.609,homogenous
64,0.599,homogenous
64,0.592,homogenous
64,0.583,homogenous
64,0.566,homogenous
64,0.547,homogenous
64,0.556,homogenous
64,0.563,homogenous
64,0.596,homogenous
64,0.62,homogenous
64,0.615,homogenous
64,0.603,homogenous
64,0.597,homogenous
64,0.599,homogenous
64,0.604,homogenous
64,0.625,homogenous
64,0.628,homogenous
64,0.632,homogenous
64,0.631,homogenous
64,0.638,homogenous
64,0.649,homogenous
64,0.657,homogenous
64,0.662,homogenous
64,0.662,homogenous
64,0.631,homogenous
64,0.61,homogenous
64,0.611,homogenous
64,0.615,homogenous
64,0.6,homogenous
64,0.574,homogenous
64,0.549,homogenous
64,0.559,homogenous
64,0.541,homogenous
64,0.537,homogenous
64,0.491,homogenous
64,0.505,homogenous
64,0.506,homogenous
64,0.509,homogenous
64,0.501,homogenous
64,0.509,homogenous
64,0.495,homogenous
64,0.48,homogenous
64,0.487,homogenous
64,0.5,homogenous
64,0.515,homogenous
64,0.539,homogenous
64,0.538,homogenous
64,0.544,homogenous
64,0.578,homogenous
64,0.6,homogenous
64,0.61,homogenous
64,0.633,homogenous
64,0.637,homogenous
64,0.641,homogenous
64,0.656,homogenous
64,0.67,homogenous
64,0.691,homogenous
64,0.713,homogenous
64,0.702,homogenous
64,0.686,homogenous
64,0.678,homogenous
64,0.643,homogenous
64,0.635,homogenous
64,0.635,homogenous
64,0.631,homogenous
64,0.629,homogenous
64,0.641,homogenous
64,0.627,homogenous
64,0.604,homogenous
64,0.583,homogenous
64,0.57,homogenous
64,0.569,homogenous
64,0.557,homogenous
64,0.558,homogenous
64,0.603,homogenous
64,0.626,homogenous
64,0.611,homogenous
64,0.581,homogenous
64,0.571,homogenous
64,0.569,homogenous
