S.D.,Counts
0.5,257
0.6,239
0.7,246
0.8,241
0.9,220
1.0,212
1.1,204
1.2,165
1.3,164
1.4,136
1.5,126
1.6,94
1.7,61
1.8,43
1.9,35
2.0,29
2.1,26
2.2,23
2.3,15
2.4,14
2.5,6
2.6,3
2.7,2
2.8,0
2.9,0
3.0,0
