S.D.,Counts
0.5,305
0.6,308
0.7,263
0.8,254
0.9,226
1.0,190
1.1,170
1.2,146
1.3,123
1.4,118
1.5,99
1.6,88
1.7,62
1.8,49
1.9,50
2.0,42
2.1,33
2.2,25
2.3,18
2.4,8
2.5,6
2.6,3
2.7,2
2.8,2
2.9,1
3.0,0
