S.D.,Counts
0.5,971
0.6,918
0.7,843
0.8,789
0.9,686
1.0,651
1.1,603
1.2,539
1.3,421
1.4,369
1.5,339
1.6,317
1.7,272
1.8,229
1.9,170
2.0,133
2.1,102
2.2,62
2.3,62
2.4,47
2.5,27
2.6,17
2.7,26
2.8,32
2.9,12
3.0,4
