S.D.,Counts
0.5,980
0.6,928
0.7,873
0.8,820
0.9,771
1.0,680
1.1,599
1.2,598
1.3,563
1.4,503
1.5,402
1.6,323
1.7,232
1.8,189
1.9,147
2.0,112
2.1,81
2.2,47
2.3,31
2.4,22
2.5,18
2.6,33
2.7,46
2.8,27
2.9,18
3.0,24
