S.D.,Counts
0.5,870
0.6,813
0.7,764
0.8,731
0.9,668
1.0,666
1.1,572
1.2,580
1.3,447
1.4,472
1.5,404
1.6,345
1.7,268
1.8,234
1.9,194
2.0,159
2.1,96
2.2,69
2.3,30
2.4,4
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3.0,0
