S.D.,Counts
0.5,997
0.6,899
0.7,822
0.8,833
0.9,713
1.0,679
1.1,641
1.2,616
1.3,559
1.4,379
1.5,292
1.6,280
1.7,264
1.8,227
1.9,184
2.0,137
2.1,96
2.2,68
2.3,80
2.4,69
2.5,54
2.6,23
2.7,19
2.8,23
2.9,28
3.0,9
