S.D.,Counts
0.5,997
0.6,956
0.7,830
0.8,795
0.9,702
1.0,781
1.1,689
1.2,696
1.3,575
1.4,475
1.5,403
1.6,438
1.7,317
1.8,243
1.9,193
2.0,147
2.1,104
2.2,78
2.3,68
2.4,58
2.5,24
2.6,13
2.7,14
2.8,9
2.9,0
3.0,0
