seed,coop_ratio,tournament_type
256,0.719,hetero_mdr_sd_min
256,0.607,hetero_mdr_sd_min
256,0.576,hetero_mdr_sd_min
256,0.551,hetero_mdr_sd_min
256,0.519,hetero_mdr_sd_min
256,0.478,hetero_mdr_sd_min
256,0.439,hetero_mdr_sd_min
256,0.441,hetero_mdr_sd_min
256,0.469,hetero_mdr_sd_min
256,0.487,hetero_mdr_sd_min
256,0.478,hetero_mdr_sd_min
256,0.46,hetero_mdr_sd_min
256,0.464,hetero_mdr_sd_min
256,0.443,hetero_mdr_sd_min
256,0.443,hetero_mdr_sd_min
256,0.458,hetero_mdr_sd_min
256,0.495,hetero_mdr_sd_min
256,0.48,hetero_mdr_sd_min
256,0.485,hetero_mdr_sd_min
256,0.479,hetero_mdr_sd_min
256,0.476,hetero_mdr_sd_min
256,0.472,hetero_mdr_sd_min
256,0.474,hetero_mdr_sd_min
256,0.494,hetero_mdr_sd_min
256,0.523,hetero_mdr_sd_min
256,0.5,hetero_mdr_sd_min
256,0.485,hetero_mdr_sd_min
256,0.524,hetero_mdr_sd_min
256,0.542,hetero_mdr_sd_min
256,0.551,hetero_mdr_sd_min
256,0.545,hetero_mdr_sd_min
256,0.583,hetero_mdr_sd_min
256,0.582,hetero_mdr_sd_min
256,0.575,hetero_mdr_sd_min
256,0.575,hetero_mdr_sd_min
256,0.588,hetero_mdr_sd_min
256,0.605,hetero_mdr_sd_min
256,0.618,hetero_mdr_sd_min
256,0.616,hetero_mdr_sd_min
256,0.586,hetero_mdr_sd_min
256,0.565,hetero_mdr_sd_min
256,0.54,hetero_mdr_sd_min
256,0.507,hetero_mdr_sd_min
256,0.487,hetero_mdr_sd_min
256,0.484,hetero_mdr_sd_min
256,0.509,hetero_mdr_sd_min
256,0.529,hetero_mdr_sd_min
256,0.526,hetero_mdr_sd_min
256,0.518,hetero_mdr_sd_min
256,0.532,hetero_mdr_sd_min
256,0.558,hetero_mdr_sd_min
256,0.585,hetero_mdr_sd_min
256,0.598,hetero_mdr_sd_min
256,0.614,hetero_mdr_sd_min
256,0.619,hetero_mdr_sd_min
256,0.626,hetero_mdr_sd_min
256,0.623,hetero_mdr_sd_min
256,0.637,hetero_mdr_sd_min
256,0.628,hetero_mdr_sd_min
256,0.635,hetero_mdr_sd_min
256,0.647,hetero_mdr_sd_min
256,0.65,hetero_mdr_sd_min
256,0.65,hetero_mdr_sd_min
256,0.66,hetero_mdr_sd_min
256,0.67,hetero_mdr_sd_min
256,0.664,hetero_mdr_sd_min
256,0.651,hetero_mdr_sd_min
256,0.644,hetero_mdr_sd_min
256,0.645,hetero_mdr_sd_min
256,0.664,hetero_mdr_sd_min
256,0.681,hetero_mdr_sd_min
256,0.697,hetero_mdr_sd_min
256,0.689,hetero_mdr_sd_min
256,0.66,hetero_mdr_sd_min
256,0.657,hetero_mdr_sd_min
256,0.657,hetero_mdr_sd_min
256,0.64,hetero_mdr_sd_min
256,0.637,hetero_mdr_sd_min
256,0.631,hetero_mdr_sd_min
256,0.637,hetero_mdr_sd_min
256,0.658,hetero_mdr_sd_min
256,0.667,hetero_mdr_sd_min
256,0.675,hetero_mdr_sd_min
256,0.672,hetero_mdr_sd_min
256,0.679,hetero_mdr_sd_min
256,0.675,hetero_mdr_sd_min
256,0.689,hetero_mdr_sd_min
256,0.703,hetero_mdr_sd_min
256,0.71,hetero_mdr_sd_min
256,0.715,hetero_mdr_sd_min
256,0.724,hetero_mdr_sd_min
256,0.739,hetero_mdr_sd_min
256,0.726,hetero_mdr_sd_min
256,0.717,hetero_mdr_sd_min
256,0.709,hetero_mdr_sd_min
256,0.712,hetero_mdr_sd_min
256,0.717,hetero_mdr_sd_min
256,0.711,hetero_mdr_sd_min
256,0.702,hetero_mdr_sd_min
256,0.698,hetero_mdr_sd_min
256,0.683,hetero_mdr_sd_min
256,0.68,hetero_mdr_sd_min
256,0.693,hetero_mdr_sd_min
256,0.714,hetero_mdr_sd_min
256,0.72,hetero_mdr_sd_min
256,0.717,hetero_mdr_sd_min
256,0.701,hetero_mdr_sd_min
256,0.678,hetero_mdr_sd_min
256,0.671,hetero_mdr_sd_min
256,0.676,hetero_mdr_sd_min
256,0.686,hetero_mdr_sd_min
256,0.691,hetero_mdr_sd_min
256,0.699,hetero_mdr_sd_min
256,0.718,hetero_mdr_sd_min
256,0.727,hetero_mdr_sd_min
256,0.725,hetero_mdr_sd_min
256,0.721,hetero_mdr_sd_min
256,0.699,hetero_mdr_sd_min
256,0.678,hetero_mdr_sd_min
256,0.668,hetero_mdr_sd_min
256,0.663,hetero_mdr_sd_min
256,0.673,hetero_mdr_sd_min
256,0.668,hetero_mdr_sd_min
256,0.673,hetero_mdr_sd_min
256,0.683,hetero_mdr_sd_min
256,0.658,hetero_mdr_sd_min
